StateCode,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
61047,54318,53404,52222,54554,,56905,57541,57847,52348,64261,66786,78250,76389
61057,102639,102750,72639,74286,61818,60909,62000,71364,-666666666,-666666666,-666666666,-666666666,-666666666
61059,26563,19514,19408,19643,,-666666666,49375,62500,69688,44647,46800,51473,52155
61061,56068,53479,50494,52531,,54830,57278,59519,59702,70374,75662,83343,86663
61067,41429,40045,40726,43389,,48542,56050,55000,60357,59837,54050,53512,61500
61068,50750,50482,47912,48239,47816,48418,51002,54797,55202,55829,58841,64828,69840
61007,75000,66250,61250,61563,63313,47426,54063,52829,55714,56250,61316,66719,63625
61008,57753,59471,57806,56746,56148,55252,58654,58709,60173,61639,66594,69945,75833
61010,69872,69398,71632,71458,71486,73845,73333,76620,75433,75292,76981,83750,89907
61015,62560,61354,56042,39423,,67917,79318,81250,92228,83214,64167,78250,105536
61036,60445,58994,55491,56520,58024,61914,58750,59934,64659,68497,64991,75412,80574
61039,62500,59044,58173,52321,50469,51250,56875,59750,60144,62036,69167,84167,90000
61044,60000,65673,67054,77938,,73750,70625,68250,-666666666,30795,-666666666,54091,56307
61046,54362,54432,52944,56349,56781,56589,58301,60469,61830,65435,74375,89100,88833
61081,45844,44790,46846,49020,,47610,52192,53286,52027,55459,57813,57618,60854
61087,45948,49438,45809,46103,44375,52535,47917,56466,57500,54844,63450,72778,74609
61091,-666666666,65606,67644,67663,67727,67589,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
61114,68415,70104,66303,67382,68774,68830,70537,74025,73841,79280,78724,80930,83472
61231,42358,44123,44306,45196,48250,49449,49433,53859,54306,54150,54548,59551,66389
61238,55455,56214,56520,58469,59068,60339,59107,62132,61134,61484,62447,74737,75294
61241,47045,50000,55017,54817,59807,64137,64364,64552,73096,66650,70208,70019,78611
61244,43411,44275,43741,41700,45121,43078,46846,49343,54106,52752,56978,62058,66827
61251,56023,46964,58125,63125,72589,70000,82639,85703,75139,66786,76125,73125,75000
61265,48344,49296,50092,50388,49274,51305,52005,52635,54554,57771,59978,63755,63910
61272,51522,56083,51750,58043,,52692,54545,49063,50972,49554,55250,57083,65893
61281,78618,78381,70815,63852,64973,71563,72366,68958,71339,67589,73083,82262,96295
61301,42384,46856,48922,44766,41880,42832,44562,47692,52624,54604,52623,55233,59260
61316,49583,52143,54167,53750,,63125,65714,57500,50625,52750,63750,61250,59583
61006,54415,55574,54213,54541,55313,53971,54808,59559,59408,55046,61550,69028,71429
61020,64231,66300,66111,63917,,68403,68878,68654,70406,76402,77321,86938,96058
61028,52250,50457,48864,46217,46702,47212,48487,49189,54022,50357,55313,70703,86328
58381,45625,50417,54375,60673,,61250,63906,63750,68250,92917,80313,108000,110000
58077,60714,68036,63482,70357,73558,73068,75066,76172,84583,82857,91250,96667,106750
58238,60500,63264,43333,42273,58125,70000,67250,68750,69167,78750,73438,100417,103000
58254,40938,40139,38462,47917,51200,50350,48750,53542,54219,61818,75938,81607,106563
58259,40000,42386,48295,52969,,51000,55625,41842,51250,43971,41250,59583,64167
58270,47500,47955,41023,42316,43015,45357,42273,47604,52500,55256,62000,71458,75795
58272,49868,50625,50795,44167,,55208,63750,65000,70673,52857,61250,73750,78125
58281,61250,46667,39118,39236,97188,98375,99583,100288,101875,102083,105833,117708,123833
58018,41944,51250,63125,96389,107000,103750,115625,115625,106250,90536,92143,101250,94934
58046,56786,55000,57813,58333,,52639,70417,60750,57222,78125,80972,79583,61250
58048,63542,64063,66250,66818,,63571,65893,64345,81250,81250,79375,89688,98000
58058,55000,53750,47250,60556,,53750,58875,58977,59167,61406,67679,73214,66250
58062,43333,40313,40313,41875,,54688,69167,70313,71042,61477,69375,69500,68571
58072,40696,46250,48484,53655,52660,56269,53150,52131,50927,53364,58329,58803,66603
58104,62112,64024,65445,66172,66960,68619,72978,77055,77278,78799,82374,85919,85014
58233,64167,65000,71750,71667,,61875,64375,70313,64583,65000,83750,91029,93636
58235,38750,39318,44531,47750,,63250,61250,62083,63500,57500,57000,61875,74688
58249,50789,55085,57292,64375,68125,65365,65987,67308,63417,54688,58594,59211,64805
58265,64028,49688,49271,49135,51875,56250,73750,83750,75625,70417,78864,82639,87639
58273,43125,41731,41136,36500,44327,47500,46875,47986,50208,53125,55000,54583,57750
58275,70347,58333,55682,59500,62250,71042,76500,77321,77679,76719,73125,87083,92917
58843,60313,83409,84375,74375,,-666666666,101071,116528,119511,119400,125069,135509,130347
58854,62049,65521,71471,72500,,82016,83155,81806,80214,76138,76570,82426,88234
58856,65662,78750,86667,88036,,91042,122083,95804,95781,56250,-666666666,107500,101563
58849,58176,59042,61027,64708,69167,75000,72614,75489,77569,78864,60688,67604,73382
58852,59348,64167,76667,61500,62283,69063,79453,83625,88194,81167,84167,76198,67143
73722,63125,64688,57500,53125,,80625,82778,78542,89196,88875,78125,70625,67000
73726,41083,41940,46250,50625,,58603,60227,54107,55375,55417,55250,48333,57188
73733,67857,74792,51944,51000,,50813,52708,52969,57000,69750,85673,90833,98676
73741,42167,41484,42426,48600,49732,51513,56875,68438,66250,62750,61875,70769,63750
73742,46301,50323,53548,56518,59321,59118,57463,54398,49514,52500,44171,54839,56667
73460,33588,31875,29901,32556,,30789,30728,31495,34206,39004,40771,40572,45365
73487,19500,19821,19063,12750,,20682,20357,23125,22500,24063,21667,26875,32083
73501,35738,37643,37371,37572,,37159,34682,36483,38517,41047,43987,46701,49061
73521,41472,41921,43279,42145,40826,43650,43656,44010,48720,50460,55689,61441,59857
73530,29773,28194,32250,32000,,34063,37188,34500,36154,40625,39167,38125,37917
73544,77917,53750,51875,64063,51563,50156,59167,54844,38333,57266,57625,39792,-666666666
73547,41734,42284,39750,42067,40464,39167,40441,41196,43155,46750,52266,59179,62500
73551,50000,39375,53125,13750,,-666666666,-666666666,36250,36042,39792,-666666666,-666666666,113000
73557,37813,41875,46786,37396,48295,49135,73750,81000,71875,100250,94063,110962,100000
73572,51607,52742,50787,51351,,49324,52538,53382,50787,49381,54188,57045,57500
73620,55000,54474,52188,64167,,50833,57500,60208,57321,54539,56346,48200,48500
73768,47500,51375,59327,60486,62750,55500,56583,56667,58947,52386,58563,74896,77697
73848,43542,48472,50197,54853,60962,60156,62202,62361,49250,43676,52540,56976,56842
73003,59354,61197,61730,61345,59226,62936,62646,62849,66540,66593,66384,72894,76957
73027,43173,45458,48000,45455,,45500,49911,49178,46339,50417,70132,78158,80889
73043,45357,65417,69375,75114,,29470,28409,28375,29091,35833,54500,60000,73125
73044,42067,42288,43646,45921,46846,47658,50338,53810,57739,57431,66568,71571,71442
73048,44167,45950,51667,53393,56806,55625,60924,60227,62581,50000,50156,54737,57059
73744,24375,21813,35625,36094,46250,-666666666,70500,71563,-666666666,-666666666,-666666666,57500,59688
73749,34063,35083,40938,41250,46161,55000,56938,58125,58056,59500,49688,52275,53986
73755,30353,34423,36364,37569,38633,37794,35843,36494,35875,35921,38500,55417,58182
73756,47167,49338,47708,75625,80234,81484,93333,84286,61000,86071,44444,58864,61750
73759,41808,41168,47417,48603,49714,54000,61667,50875,47639,46250,42379,50673,62198
73835,42891,41827,39583,44167,,42679,46429,63250,48214,35893,38875,41250,40781
73840,54205,53929,49583,49286,47632,50750,50417,52917,47188,55500,48375,73750,75625
73855,51250,50625,43750,55455,,56111,56250,68750,-666666666,-666666666,-666666666,-666666666,51818
73857,65673,57708,60972,61875,57500,68750,72159,76250,76833,75547,58661,53750,58500
73901,22083,21708,32308,34091,,-666666666,-666666666,-666666666,63125,60577,-666666666,69286,73125
73566,26403,27019,30586,35583,,36731,34792,37411,38221,34293,41964,52273,48203
73654,55521,43750,52596,55521,,48750,58000,73125,82614,80417,76827,80313,76125
73658,35469,33333,48125,72708,,72656,79583,53750,45750,55833,46875,48571,48750
73664,43690,42188,38906,39271,40667,42813,49306,55855,56354,95433,100081,91786,95500
73718,42708,60156,58068,60750,59417,59297,50682,54286,56429,64750,54063,59583,71875
73724,41008,40855,43594,49464,,50000,53958,45313,50052,60909,59318,61705,64583
73730,34167,46938,47738,45714,50333,52171,55221,53125,53125,41136,42875,-666666666,60536
73754,54167,52619,55909,58661,,58500,60341,53750,55250,57679,64708,74167,93304
73766,48056,45972,48355,48824,50278,50526,52643,57056,62206,60298,67153,67083,60729
73773,50337,45938,51125,50852,49044,53542,55625,56875,54792,70015,72684,80317,81779
73844,36146,48194,39464,45000,,37656,34464,41058,41944,44671,71250,76667,87500
73942,46936,48455,50902,50692,,53570,51101,50639,53555,51344,50760,55401,58609
73947,29048,34375,36310,37857,38281,37308,38250,40521,43750,85000,111538,126042,137500
73026,62371,63605,67099,71439,,70982,73799,73456,78520,87721,93034,96429,98723
73028,35444,40553,39883,38780,,45054,45798,48804,50104,49007,48166,52769,53849
73034,71517,70728,71516,72079,73840,75444,79238,84419,88264,98537,96056,106367,113296
73052,47208,45450,47609,43857,,42149,44896,49798,51250,46580,53323,57911,63977
73058,37037,36464,36118,38125,31250,-666666666,78750,-666666666,-666666666,-666666666,-666666666,54583,-666666666
73063,50000,50729,52898,45179,45000,41000,45417,45833,53125,53611,55500,60000,76500
73064,65803,67532,66659,67234,69073,70401,72325,74283,76958,81313,87657,91142,93861
73082,31469,27586,26914,30707,,37176,47922,50819,49878,49596,50224,47784,51685
73104,33625,34038,40956,44728,,50994,51741,57266,60052,53358,65000,68581,69886
73118,43133,45499,44250,48016,,51784,53781,55049,56510,58387,59318,64553,69321
73128,61027,62695,59679,66286,66964,70565,75968,76469,68654,65568,75187,82043,73729
73134,59063,54311,56006,57407,60548,61311,62080,53995,52949,53891,53441,53694,55827
73135,44190,44588,48964,48783,,53695,55823,56340,61455,62500,61220,61844,67464
73141,31941,35577,37064,36367,,36211,38683,40293,41890,43963,48105,55174,64130
73160,55554,55609,55697,55630,55499,58351,61072,64306,65528,67478,67460,72490,76407
73434,60223,60855,65300,55714,55000,48036,39219,42083,42708,45625,47000,51250,62750
73440,75268,79508,75625,39135,,35179,33281,35781,48068,40875,41111,56111,90625
73442,60179,53750,46563,47031,,52500,55625,57857,62292,60750,49000,46500,50500
73447,38713,41495,41689,42214,47202,46932,46705,51136,49583,48185,44750,47292,46141
75230,67321,67723,68863,69028,,76457,78837,87904,91596,95119,105045,109589,109864
75236,31511,34018,37645,38408,,40354,40685,40672,43279,45625,44462,45739,49077
75410,43837,41458,40492,42337,48412,50293,53462,64069,65662,60644,65281,77778,80543
75435,39202,40707,44043,42760,,40347,40224,36750,37059,34911,38523,37321,52941
75437,51250,51477,53977,53821,,60938,64135,64135,63333,67125,57083,83611,85347
75167,83873,78995,76207,80640,,77123,82135,98902,104907,99868,104652,117254,113409
75180,39265,38139,37787,39008,38972,41340,44228,46714,50278,51945,54670,57827,70695
75203,30006,28627,28602,29045,30314,30394,32699,35266,39285,37418,40079,43376,46358
75209,77522,75174,79408,81791,,85721,86963,86813,95112,99003,103130,116477,126121
75215,20892,22257,23433,23991,25473,26316,27358,28089,30865,31558,32077,39486,41388
75218,64809,66377,65567,71820,,72482,70272,77669,83851,90522,95500,104026,109677
75228,37242,36834,36274,36773,36457,37986,40306,42470,42243,46061,51018,55848,59617
75234,55222,54335,53305,55060,56573,57754,61680,66332,71118,72054,74932,85105,86585
75237,27693,28835,29787,29728,27742,28193,26768,27296,27970,30638,33740,38552,43149
75247,23026,22606,23793,17426,15179,16227,16886,17798,18568,18245,17361,18750,20274
75401,31286,30299,31274,32414,,32209,34732,35091,36727,43104,44980,51882,57335
75402,58277,57130,57594,60344,58418,61500,65026,65391,65972,69632,71972,78277,77602
75407,55816,55663,52330,49306,,53203,57027,60763,66110,69672,78743,87839,92076
75418,42613,42100,41466,39815,41529,40349,41508,43466,48850,51168,52078,58790,61265
75431,46081,45697,42639,46106,36094,39417,46667,49583,51875,51108,62500,42201,43241
75450,46667,43636,47604,44152,,44948,50417,-666666666,31771,110481,115954,-666666666,-666666666
75451,43287,55250,43472,39281,41875,37944,34392,38373,39292,38621,45375,47902,56014
75452,51188,48026,56000,56167,53636,56380,57052,56287,57500,63125,66154,69911,71117
75471,34375,39643,42321,40529,,55556,44861,70469,80278,49350,50240,53221,48250
75489,45227,41324,51518,54464,44286,50156,50469,53688,55147,61094,63750,77273,85347
75495,65134,65900,65158,65632,67596,67314,75291,78673,81804,91110,81099,89781,105520
75551,38676,38809,38043,38352,,37318,41661,46642,52546,54844,60396,63929,64083
75208,40908,42589,45170,46547,46788,51152,55855,61051,63277,66230,68000,75699,76502
75219,56683,57560,59650,60726,62066,65838,67311,72967,72559,75476,81205,86826,92541
75232,41012,38119,36265,35443,34105,35059,33296,36507,40103,43816,48768,52739,57315
75233,41836,41711,40151,39175,39066,42895,45468,47399,51062,55393,57018,61750,54635
75248,72214,72797,72111,68745,72735,74579,80421,84236,86938,86326,91270,98584,103063
75270,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
75412,38333,37679,45508,40714,31838,41364,42366,51250,44135,56875,58750,62000,61488
75420,47375,47708,50500,55714,62778,61094,83684,72384,58750,57975,62548,59826,69583
75424,47375,50000,48948,52007,49583,57568,64405,78359,65893,68795,70972,85364,82974
75432,29219,39306,39500,39531,39531,36607,39350,43281,49107,50735,56667,64286,61144
75442,53775,57159,52080,52772,,66120,64398,69703,73405,72872,66482,81839,84591
75460,30371,29693,29717,30928,,31517,32205,33851,33704,36539,37099,43884,44241
75470,26406,26316,28611,28359,28571,28700,60385,62946,63319,67969,73690,97581,100484
75476,53026,54830,57857,50333,49500,52462,53063,56563,63688,48162,52266,56250,55263
75482,41730,40546,42494,44103,43313,43382,45180,50154,51311,53287,56711,63312,64049
75044,67140,66166,64302,61428,61193,60623,64085,67854,69254,72101,78701,84016,89631
75662,43964,46137,46462,49900,55307,56972,58207,59326,58471,60318,62407,64717,65926
75701,41052,40740,42627,42490,44534,46025,49030,47919,47543,51440,57373,59107,62091
75709,53561,59647,53598,54266,,54750,49865,54935,62682,62670,65639,71013,73541
75755,43140,41353,42467,45067,44304,50794,48675,49135,43767,58088,48345,52913,58227
75048,87721,88691,87171,91543,89428,93270,97666,101161,102096,108258,114256,126792,129024
75068,79656,80903,85446,86587,87542,88698,94356,99472,104692,103863,113053,119464,126341
75070,101069,101286,98524,100848,95988,96322,98754,101462,102650,108939,94510,101188,106549
75087,78798,81243,86094,89078,92149,94060,96471,96789,103423,105238,112777,124583,128590
75092,50972,51710,50771,54312,55432,55401,56958,57923,56855,56611,59019,62741,67160
75115,61497,59494,61729,58022,60782,60797,65194,69512,72084,71292,79805,81895,83386
75127,39183,39545,45848,44250,48250,45417,39417,39333,44722,50502,53387,58330,60795
75142,53503,54258,53809,51348,,52454,51363,53931,55700,61629,67686,75072,78301
75155,39974,40324,37375,38382,,45323,49356,49156,53698,52277,51750,56912,67788
75164,57273,64500,56042,60500,55500,47470,46781,49899,48656,48895,47554,52736,54844
75454,87538,83576,87125,92250,,85994,89274,96889,108889,108487,119535,137903,135556
75455,40755,41608,43701,43721,44519,45632,46490,47169,50170,53246,52962,57120,57585
75478,49375,52578,47083,49926,,41346,40179,46563,50313,45185,50125,54688,52188
75481,45313,38875,34409,34825,34939,49135,50536,51250,51029,54583,70417,61000,-666666666
75488,33300,33250,32042,33500,,38875,42375,49821,58359,57617,60817,62303,59231
75494,37154,40393,40427,35991,,35563,36105,40474,52733,55646,60199,65955,68348
75497,42679,47891,48722,50223,49738,54618,59803,63417,57549,58505,62940,57368,58333
75554,45616,45636,45536,45833,42125,42500,50909,44327,54750,52163,41827,44630,53359
75556,35982,37500,33092,36346,,36042,41250,43043,43000,62639,61786,73214,78333
75566,21739,20848,22969,28787,22917,30707,33984,43750,36429,48276,55417,62159,63889
75567,47333,48409,50386,50174,43997,50645,53846,65330,56303,54583,54977,59069,65000
75641,38438,37321,30417,21875,,-666666666,-666666666,40833,46607,45375,41458,42500,34583
76865,40938,42778,43250,13333,,20278,-666666666,-666666666,-666666666,-666666666,-666666666,54792,57109
76877,37770,33412,33599,34180,36719,35216,30313,43399,44268,39072,46494,54406,52563
76945,29630,33300,38839,38409,,43108,44034,45508,42895,41207,37237,37697,40556
76951,41944,44239,50543,50509,53456,50156,50000,59286,59868,53194,55481,63558,78750
76656,36111,39464,38456,44276,,51800,50417,54792,57292,71779,72727,71691,74286
76681,41875,42188,40577,31667,,46250,40288,51500,40556,50652,26849,31705,43365
76661,27943,28355,28346,28452,,31944,28934,27102,24970,26359,28283,31888,40379
76666,26853,29018,45000,34375,,45625,41667,43750,51528,45000,39375,41042,43889
76676,41827,41339,41333,44773,43869,52125,58214,59375,52778,40781,56250,63125,75500
76678,51500,45833,19286,19643,,23750,30313,38393,40326,40927,43194,45682,58182
76686,40417,36071,36964,46875,,42125,56250,42500,37500,56250,51250,63750,64500
76001,71285,72866,74587,77243,75818,78895,83192,86682,88135,87616,90368,101311,105760
76010,32136,31502,31108,31287,31076,32653,35183,36461,39073,38461,38419,42571,43811
76014,41984,42226,42558,46358,47744,48720,50916,52071,52588,53896,55764,60894,63196
76018,65613,63450,64403,62823,61557,61187,64406,67081,67962,73760,75962,83815,84183
76044,58581,54714,59833,63409,57431,60530,66341,67857,69067,75317,82018,88795,103795
76064,60197,61823,77500,85625,90000,67159,64712,64375,62969,59741,65500,78523,70326
14024,40272,45938,50577,56761,59338,60307,59205,63158,64583,63125,61466,77619,73125
14075,62614,63478,62497,62643,62963,67538,67063,70300,73610,69974,69876,76691,82083
14081,49095,51167,52583,53889,,54265,47805,45900,46389,42625,41719,55662,63672
14091,46488,51154,48750,58295,61304,60046,52232,56429,52434,55724,72031,95000,80086
14127,75005,77032,77636,80220,,87369,88197,89780,90210,89049,94558,100953,106071
14836,49148,51217,51728,55739,,75357,74125,90385,72750,62079,64747,69026,71487
14850,45311,47022,46331,46423,,50290,51564,53239,55987,56794,58846,64911,69689
14865,41276,40957,38839,40204,37821,39132,41542,44208,43846,39861,40417,47500,50227
14872,32095,32279,34258,47143,,51293,57188,61726,58333,85114,59375,56339,60114
14873,46094,47656,48897,48931,46987,48770,50183,50045,49761,51613,50197,54762,55038
14881,13431,13731,14803,70515,,109803,115495,117885,81797,83906,72206,78438,82321
14569,47981,41466,42313,44688,46250,53620,55994,57585,55147,58523,55059,57309,61809
14606,38167,38563,38545,37830,37542,39980,41158,43237,44553,48812,52264,55346,57287
14617,62722,60741,60650,62051,,61735,64589,65522,69677,69981,76365,82015,89530
14618,79968,82148,81902,81800,,92114,93309,98254,100809,105750,108665,118152,122647
14217,48729,50188,50254,50810,50434,51281,52551,56015,58096,59133,61885,67568,72205
14716,36875,35107,35708,34557,,38333,39400,37661,37686,37250,44050,49333,54697
14005,58043,58493,57409,58378,,59392,58611,70673,68750,81319,84297,93875,94931
14031,65148,66887,68137,64978,,80402,81452,82727,85930,85655,81339,91927,99639
14039,44609,44375,44583,46458,48750,63125,55313,57188,59250,-666666666,35833,36667,-666666666
14054,52500,57500,48250,49205,,55972,57679,62067,67273,59375,66563,73929,80903
14058,62147,67232,67069,69922,67155,66667,63571,65268,63672,70625,72857,77202,102039
14070,44074,47167,45192,42979,42575,41014,38260,44023,45737,47571,51988,54500,51620
14082,74643,50313,45104,45625,44063,55625,57857,61429,54625,62222,62375,71250,102563
14085,73750,84712,86092,88645,,89395,82351,82071,92611,97181,99728,120950,124286
14026,60331,64214,64792,77750,,87634,81375,-666666666,82885,58661,61058,84318,86023
14111,47708,53281,56413,54792,,55000,56250,57313,60000,61908,68519,73056,79474
14216,44931,45805,45764,47433,50781,52313,52724,57416,59346,58210,62243,67033,70260
14728,60985,61563,62736,55000,,43864,42404,52232,54250,56490,59271,62750,62143
14777,43333,45536,47917,43583,43177,43125,44091,45662,46406,54167,55268,52500,62768
14846,39010,40833,42198,42950,46389,47188,48958,48977,50789,56146,61528,63750,67361
14895,38363,39034,38778,39449,41102,41849,43888,45839,47120,48778,54385,56250,59063
14006,55873,55305,58511,57090,53642,57401,56855,56941,55189,56017,56949,61341,62019
14615,36749,40108,38620,35946,36250,37921,38135,39995,42110,44678,47477,50492,53150
14220,46545,46976,45831,45537,47088,49749,50856,54369,58671,61186,62643,68813,68337
14228,42601,46692,47801,47875,48343,50767,49704,54132,56585,57386,63670,70960,72426
14411,42448,48678,42967,43644,41820,42924,44659,50084,47278,45423,46929,49320,53626
14420,54238,55069,54643,53232,52232,54811,56292,57320,55010,56849,61554,66821,69716
14423,55321,59674,54665,54144,53116,54630,53028,55750,55018,58559,67614,76046,80129
14424,55668,55373,53231,54711,53490,54654,58233,62717,66066,66487,69879,75481,79135
14437,45625,48696,42938,44009,44244,44945,43570,49398,54103,55271,60044,64432,64807
14441,55089,48375,45313,45250,,56667,55833,56250,52188,43750,49750,66576,68571
14478,41042,40563,49417,56250,,83355,86932,92981,91821,90912,84485,104219,93235
14604,9983,9489,11830,13553,,20039,16764,21899,30542,67800,42574,60365,63672
14610,57415,58797,56629,57831,59046,59420,62923,66767,66942,63981,74013,78378,83260
14611,24481,23320,24664,25674,24924,25284,25772,25868,26726,26417,28806,30670,29870
14718,60400,58875,57813,56038,,55319,56580,54375,58681,53885,56313,56842,58594
14719,42169,42109,43036,44485,,46991,46146,46771,50690,51511,57208,60078,61115
14737,37266,36353,37113,43615,42835,43373,47321,46698,45396,48316,51227,55461,56780
14748,36154,37202,31667,38438,,29318,26563,33929,26467,27157,35313,40729,45000
14757,44306,42986,44698,46319,,46719,51389,48162,47773,60536,57316,61936,63542
14802,30547,19152,19018,20341,,32955,35125,36417,37955,34107,46111,43333,44659
14817,49567,55191,59618,58787,49931,47052,46901,55227,64056,66799,80259,88963,86063
14821,53333,49583,47500,49707,51210,51829,51466,55833,55950,60571,63190,72875,76830
14825,53674,46250,56481,46750,55804,56250,67344,75806,71544,71716,69526,72159,60900
14845,59398,59011,61005,62160,63377,61522,62041,64468,66643,62063,67026,74931,76617
14880,43631,43750,42130,46563,49922,50726,51250,46563,47417,48625,50000,54028,57833
14883,50551,53205,48929,48679,51447,46354,44659,51028,55023,58388,62183,68556,62431
14891,47257,44844,44448,44110,44104,44161,46406,48571,49417,51563,52663,55259,57137
15851,40781,41896,41161,44015,,44483,42227,43761,43244,50308,53887,58613,60842
15868,46607,46823,45234,46466,45398,47583,48705,49972,42250,55417,54331,61563,61042
15901,16549,15736,16434,15983,14801,14631,14675,15204,14853,19022,24583,25357,27946
15904,46269,47180,46377,46905,49939,53013,55056,56828,60115,57212,62555,64899,65122
15909,44250,41550,41444,42321,,42193,49286,51122,50978,52333,55625,56406,59226
15934,108718,46250,24792,94167,93750,93750,96818,99464,-666666666,-666666666,-666666666,-666666666,-666666666
15946,41259,44568,44747,49322,,44871,52052,53240,53582,50714,55625,58015,56602
15948,26786,27979,25714,25417,,37717,36833,65804,56071,58523,48403,-666666666,52845
15952,50909,46500,51667,51806,51161,53031,56625,53750,56607,56016,58485,60917,55859
15963,40421,37266,41352,41557,41667,42500,42565,42168,43321,48266,50719,55567,59256
15232,46147,48336,50870,49394,51074,49882,51829,54722,59110,59139,61938,66540,66139
15241,108091,103326,102380,104008,107514,107712,113998,116909,121118,119421,131809,144448,144583
15311,64375,63203,59583,72675,66141,64875,67333,75833,81000,85655,82778,72326,74167
15314,37722,40025,46776,46488,49569,48906,48468,44406,54539,53068,54519,65213,61895
15062,31875,32207,31225,32970,,36319,38777,40583,43823,45658,45298,51364,51094
15065,43962,45724,45246,50838,50342,52749,54387,54321,55299,56929,58759,62355,66838
15102,66263,68875,70799,70811,,72662,74383,76197,81655,86171,95479,105413,106851
15106,42312,43135,44038,46854,,49438,50691,53077,56294,59072,62658,68510,72112
15129,65016,64464,64484,67321,65433,65038,68705,68878,71346,74038,82002,85398,90833
15140,38982,32466,35724,30560,,30902,35250,33769,32864,34882,34331,35829,34400
15203,42420,43360,43734,45100,47513,50893,51306,51457,53766,49231,56435,69306,71299
15323,52196,52854,51350,51222,51849,53750,58205,61487,62286,67981,67200,70264,77045
15342,51154,56715,52688,49534,,51010,52344,63823,69698,70339,79208,91510,89702
15641,36250,34479,40909,45250,42083,45357,46429,43750,42132,48068,57917,55938,67344
15665,63021,64643,53299,50403,,50814,35842,-666666666,-666666666,46328,39306,71250,97589
15681,44403,45523,46783,46567,47733,51094,49362,50917,53523,58371,61599,67516,71389
15722,46200,47105,47031,42984,43420,42917,44556,48426,56420,56429,58977,65766,67279
15728,41328,40494,42432,42219,38555,38589,41276,41207,43087,51103,55086,55676,58628
15731,74464,23633,32500,50363,51122,51776,54230,53475,-666666666,47791,50865,52917,55392
15734,38382,39038,38750,31786,,37237,31583,33646,38375,34886,37344,49167,52770
15741,31667,42857,44844,45795,45875,61875,56875,52500,57500,59792,62083,84688,87083
15744,23750,39688,58125,46406,,45972,48182,41389,-666666666,42000,96250,104583,109688
15752,43203,42188,43929,44306,,-666666666,-666666666,-666666666,-666666666,-666666666,21136,38000,39125
15824,45674,43160,42156,44576,,45188,48333,49364,51224,50838,54579,59459,62500
15846,46060,45651,50781,50992,50427,51904,54045,55669,63984,73230,71890,78458,77917
15906,30138,31822,30011,30773,,31793,31714,32736,31665,33658,33886,37531,39713
15937,24250,53875,65000,55781,55430,59766,50167,51333,49656,48536,52117,55917,58767
15940,54844,55938,54671,57143,57578,60592,63833,72656,75441,78021,82500,86250,86250
15957,46298,47768,45435,47635,,44500,49107,69500,70500,67386,69853,76250,77750
15634,32083,60227,66488,68094,58125,61157,-666666666,16250,16283,-666666666,40147,42222,46359
15656,52037,48384,47658,47334,,49785,55025,59219,62235,65074,67553,71381,68750
15663,43125,47000,44375,53438,54531,49750,36731,43250,42813,51875,55357,69750,73594
15666,43463,43996,46993,48113,50287,51378,52365,52599,52385,50877,55045,62295,64943
15670,52176,55245,56200,59868,,62612,60833,54948,52957,78500,66806,76667,78125
15923,35199,36165,38631,45893,44650,46196,52292,44716,47083,54375,51591,52411,52347
15926,40417,40114,41308,43871,43958,43259,46379,47460,51813,55170,66471,63259,60972
15935,43973,46761,55050,48913,44453,53112,53188,54637,60492,66574,66211,70625,65481
15961,45776,49934,54808,54722,43125,43077,44125,47386,49167,53000,51154,52727,53472
15762,55313,53854,57778,56406,60313,63958,66000,65167,63359,74500,61477,62500,62500
15760,29500,19868,50729,50500,,-666666666,37917,43333,45375,48056,49375,55833,78125
15767,37545,39560,39740,41596,41603,41250,42577,43482,44752,43653,46563,49885,49907
15773,39250,40417,39432,41458,47361,47625,50417,49375,50469,53235,55625,59531,62813
15655,70778,73750,76859,58542,,-666666666,-666666666,61932,117944,-666666666,27378,40368,29426
15658,51198,50525,50329,49301,50043,51481,53705,56507,60725,67425,70079,75237,78750
15662,233021,237683,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,68187,73217,78488,81053
15672,41071,44643,43500,54318,,57262,60590,68000,63284,67039,71563,72384,70709
15677,29955,34375,48594,29479,,54554,54750,45625,46250,36786,34000,38917,45500
15683,39839,40372,44102,44628,45683,47154,50074,51976,55326,51239,52706,51486,53519
15686,50597,52679,52000,54946,,50083,57791,61968,61725,63995,66618,52639,57083
13605,45154,47744,48068,47615,49142,51553,50385,52212,54709,56550,67162,71250,70947
13325,49063,50438,51576,50341,50391,49615,50263,53250,48173,49464,65000,69609,66458
13337,46458,42917,45403,65417,,40938,69286,81591,-666666666,53125,97670,105950,74821
13409,52130,51042,56008,57045,53631,50938,51923,52216,53715,58500,61026,67313,69103
13437,33750,35781,48839,40417,47917,49107,50833,44688,52292,61875,56528,54125,48375
13450,31974,32188,31845,50536,,65250,52396,51328,51471,54750,53333,58542,62000
13461,61802,59537,58500,56625,55943,55746,58795,63204,65083,66466,80179,88083,88103
13473,43889,41771,48750,53333,56500,52321,55625,60313,62750,75386,87727,96563,100477
