RegionName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
21842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.35957873,17.14131056,17.41170185,17.61522805,17.52073654,17.19080131,17.03454575,17.11546394
21921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73710625,21.2069112,21.1584442,21.38211091,21.21454672,21.127891,20.91225596,20.64590588,20.75619209,20.63873593,20.70429208,20.55076764,20.59538963,20.46880001,20.43813838,20.38104048,20.46086875,20.33945988,20.06536836,19.5901737,19.27579405,19.22074665,19.13952467,19.28267893,19.63050765,20.00478197,20.12626362,19.92955785,20.14116945,20.06136,19.86602591,19.3849959,19.41165596,19.57392511,19.6833593,19.62059547,19.47703082,19.41506314,19.27082269,19.26408544,19.2022742,18.96212153,18.6105991,18.4052864,18.10903099,18.22206391,18.17295137,18.32944661,18.10456663,18.2986888,18.37320665,18.53543035,18.48262498,18.47749042,18.95184362,19.0895369,19.40062363,18.96753141,18.57558838,18.3778294,18.39878267,19.18935451,19.57481695,19.90768473,19.6756753,19.5610873,19.29356769,19.07699036,18.82457376,19.4352045,19.84378279
22015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.01084292
22025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22026,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05350302,18.08837248,18.11318094,18.15020407,18.27076791,18.31316064,18.35720297,18.1453369,17.97809733,17.97897745,18.17575825,18.12734477,18.02487724,18.03266334,18.33312987,18.63084381,18.70009264,18.71881913,18.63764019,18.6591846,18.55165849,18.47652521,18.32353007,18.31370828,18.3994382,18.48824479,18.66407214,18.54520553,18.4997405,18.3743028,18.26429782,18.16175829,17.89357712,17.8005389,17.51415975,17.53710905,17.41304441,17.34499333,17.29563407,17.50611362,17.78637341,18.03246832,18.23114989,18.43379485,18.33051931,18.09498109,17.76681816,17.64852055,17.63347808,17.87348763,18.02028233,18.1379342,18.46146643,18.77099935,19.12523705,18.98351105,18.75003175,18.53590657,18.34174007,18.24476366,18.24120227
22031,0,0,0,0,0,0,0,0,0,0,0,0,19.1092662,19.03938765,18.99222018,19.05015381,19.26775647,19.36343471,19.25526692,19.18798684,18.91069216,19.09438849,18.87846338,18.73603327,18.49584743,18.70554119,18.85329066,18.98752795,18.97493515,19.19557512,19.23123534,19.3015709,19.12522727,19.03039554,18.91303746,18.74976162,18.91810622,19.08822671,19.38286603,19.56298446,19.5593039,19.63342935,19.55748267,19.61397215,19.4075395,19.31743087,19.54293169,19.56487642,19.39506461,19.01563552,19.13670707,19.33945419,19.37434347,19.38382475,19.2581991,19.06060446,18.98361237,18.82126809,18.86725308,18.61006299,18.69521152,18.50678933,18.62460599,18.51555615,18.35590799,18.1218067,17.90954481,17.85835559,17.62076668,17.39918374,17.01841473,16.70089333,16.58202818,16.64704647,16.91003628,17.14019767,17.55488801,17.89280445,18.1876351,18.51676901,18.65245714,18.62519707,18.35999566,18.27091879,18.42335875,18.60777755,18.83247335,19.00017846,19.22621088,19.62537041,19.84613186,19.90672436,19.64811079,19.31994304,18.98821405,18.87475515,18.78006276
22033,18.02580373,18.23542629,18.20876737,18.48483272,18.58660669,18.63664201,18.6082522,18.52058627,18.27965226,18.28668346,18.27569842,18.34521814,18.59538029,18.61586851,18.63946314,18.5824368,18.58116405,18.53316352,18.37233929,18.26879973,18.43566365,18.36701894,18.21803168,17.91021301,17.79225567,17.85523336,18.05219602,18.19338995,18.80495988,18.80970729,18.74843592,18.19441374,18.24555067,18.14825541,18.00876068,17.97937406,18.11007908,18.23872085,18.2620065,18.37751014,18.41837421,18.32356671,18.21513403,18.23173915,18.08941505,18.2265024,18.24633894,18.40317684,18.28627888,18.23133932,18.27465217,18.32229592,18.34028369,18.40029114,18.55221534,18.53150387,18.44520183,18.24177248,18.10068152,18.17048611,18.06913688,18.16810243,18.17329137,18.1670621,17.98734579,17.6563555,17.64719648,17.51307868,17.35572533,17.16068657,17.13024382,17.02323637,16.94264369,16.83710369,17.062568,17.1687417,17.44348595,17.52936644,17.7606702,17.89968973,18.07240596,18.0131406,17.84260972,17.70985485,17.73588408,17.77892283,17.81175959,17.90710826,18.22058099,18.55270418,18.73647087,18.81704648,18.69098894,18.47571351,18.12663376,18.08556174,18.03835469
22041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.28512219,30.47552457,30.0651883,29.68518739,29.69916905,29.2220801,29.55261374,29.61266804,30.35130115,30.45762703,30.67284017,30.57179248,30.25256256,30.2755199,29.97515847,29.69148459,29.24450375,29.21732737,29.15730371,29.53247857,29.51108885,29.82568877,29.61804258,29.85316616,29.87581881,29.58655345,29.04330072,28.96976899,29.14402135,29.02220166,28.45679178,27.65681686,27.3079473,27.63521725,27.99949539,28.06776132,27.41900335,27.01238476,27.14805407,27.67288155,28.13442308,28.45807307,28.61546584,28.68716511,28.95908908,28.98563066,28.74702179,28.92206066,28.86319161,29.26433039,28.94742591,29.20116548,29.30750423,29.8444237,29.6386002,30.05265868,29.50213226,29.73610856
22042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.10928412,22.20731504,22.09920411,22.37366079,22.38005675,22.56618345,22.50244337,22.58424575,22.5407526,22.65080484,22.53220673,22.11205034,21.99592546,22.06949958,0,23.03028984,22.70587823,22.26674033,22.52611919,22.86341654,22.6436184,22.43891011,22.36624472,21.67364325,21.67478395,21.6304973,22.18707184,22.20742088,22.01854732,21.9808524,21.9027908,22.04404307,22.00974189,21.72972132,21.65035975,21.48420175,21.58447956,20.88748755,20.52812383,20.55313167,20.82475988,20.97575892,20.86731157,21.02917981,21.25671707,21.41186746,21.45976771,21.59491208,21.39844194,21.2141657,21.0869345,20.9112462,21.0493504,21.14490165,21.51762434,21.73975736,22.17450104,22.32373886,22.39874548,21.94830995,21.95533448,22.45313643,22.76056874,22.61811629
22043,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,21.07415982,21.25180826,20.76142812,21.59811287,21.60896902,21.58822222,21.10808204,20.80772613,20.65858686,20.62692059,20.69096569,20.94430795,20.91859533,21.10740743,21.06527184,21.00735932,21.08360147,21.02555335,21.05563449,20.76670932,20.6996882,20.25960031,20.62987426,20.77228322,21.03866029,20.7116594,20.52021803,20.61547761,20.82155404,20.85704181,20.85006109,20.91140256,20.67336351,0,20.1714105,19.98834153,20.09571627,20.24728545,20.81683472,21.33327335,21.75095641,21.9855648,22.26053377,22.06974681,22.18189795,22.0083253,22.4238353,22.52341337,22.34687678,22.22126796,22.21228991,21.94202869,21.72759997,21.42621475,20.89750563,20.86982275,20.41996854,20.59109422,20.42715557,20.3838094,20.16472788,19.67016722,19.69339038,20.02229956,20.29536972,20.51688674,20.41282093,20.31640516,20.21696286,20.09973925,20.14874921,19.96994809,19.99887055,20.03401542,20.4512704,20.67394126,21.18398322,21.31863018,21.70724137,21.47810552,21.50020116,21.30155636,21.3922483,21.13485837
22044,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.64424738,23.84620445,24.30450499,24.31718262,24.0033917,23.64984931,23.41811465,23.355344,23.11211269,22.76275994,22.04414855,22.12273409,22.06814253,21.97704513,21.54401026,21.53517346,22.02160053,22.6652283,23.11957779,23.20734966,23.16487021,22.96064425,22.73024544,22.3492367,22.2229264,22.31025267,22.2611416,22.38441912,22.53372697,22.98794113,23.03455403,22.77590913,22.51213907,22.59646682,22.53299196,22.33611723
22046,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.50421459,16.67255035,16.9107233,16.74775944,16.99478509,16.93850365,16.89793213,16.47675187,16.03662077,15.70786903,15.55654142,15.7333191,15.71527909,15.70194676,15.61053432,15.59652581,15.44039206,15.42235095,15.14905097,14.73173798,14.37548315,14.14025085,14.18886611,14.11331759,14.27903489,14.45226914,14.68184639,14.73347757,14.85755942,14.91488542,15.14581888,15.13971203,15.55978624,15.55118028,15.7032507,15.34190532,15.41690791,15.54622082,15.84324159,15.97870675,15.98808528,16.08583705,16.19049447,16.16527164,16.0687289,16.13455157,16.32369284
22060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22079,0,0,0,0,0,0,0,0,0,0,0,0,18.04780845,17.90139049,19.53142284,20.04468885,20.53605912,19.53179906,19.45139784,19.43949512,18.99453882,18.75380491,18.54432849,18.45021644,18.47684689,18.30485473,18.58299947,18.78770063,19.034613,18.86334486,18.74216709,18.47220262,18.83587255,18.66747419,18.77948973,18.11726743,17.85296782,17.82267546,18.04799503,18.40389039,18.5130559,18.62966194,18.77087608,18.79264337,18.76367222,18.64314336,18.81910981,18.78515642,18.87741356,18.67064344,18.77190762,18.77797269,18.91317738,19.10173139,19.2251204,19.62235513,19.57997555,19.43639297,18.98430142,19.18510616,19.47854176,19.58448458,19.60542744,19.41582274,19.2420173,18.83711078,18.69001177,18.73718069,18.57887136,18.55266011,18.1299655,17.92464245,17.61638324,17.64605647,17.77237056,17.83730344,17.71407008,17.70063259,17.86664633,18.21683252,18.14635461,17.99853073,17.74765874,17.28610367,17.48993865,17.63438567,17.98813547,17.9655461,18.17185267,18.24056001,18.54113685,18.6607714,19.13771706,18.98586083,18.97244519,18.58159819,18.26938704
22101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22102,20.44995232,20.4167129,20.41965041,20.3747298,20.36119717,20.37964458,20.42948583,20.54917913,20.49144066,20.60161574,20.66943732,20.73408185,20.72775168,20.60457076,20.83777303,20.96182606,21.04234393,20.96242099,20.84116296,20.77045612,20.60044237,20.46754235,20.34330345,20.55999745,20.69322615,20.83962602,20.78482676,20.85750912,21.01860191,21.15391314,21.21256568,21.27453571,21.10056763,20.78885089,20.70525266,20.70926071,21.1742263,21.25635587,21.36818952,21.09781022,20.88985896,20.73791672,20.82772796,20.9525773,20.61697799,20.4357061,20.11316546,20.21755763,20.24109475,20.56887507,20.66576067,20.67015003,20.50926309,20.52799996,20.44686012,20.41124665,20.30680361,20.21326009,20.05032344,19.92829454,20.08398581,20.01571751,19.98560488,19.78730982,19.53415847,19.20243879,18.78862749,18.40024841,18.22169637,17.8996012,17.69744225,17.33884285,17.2762954,17.40215927,17.59493304,17.82833245,17.71996394,17.78727313,17.81067303,18.05385072,18.2275949,18.17899133,18.04680526,17.78585285,17.63092837,17.73551724,17.86518538,18.14775759,18.33208003,18.46563471,18.548324,18.48794362,18.64745341,18.53857225,18.47775285,18.35062263,18.50940582
22124,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22180,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.65607749,14.94396568,14.87849246,14.86182252,14.75838992,14.97256725,15.19940827,15.44765612,15.57094167,15.58966526,15.68844147,15.54856809,15.54778471,15.37564458,15.41144523
22182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95542407,12.91820295,12.9228448,12.90378466,12.98238461,13.02638091,12.94766908,12.96935571,12.8065418,12.84077926,12.605407,12.40549355,12.1368118,12.11092394,12.43988631,12.68696046,12.861598,12.71429039,12.78864383,12.95606279,13.22903858,13.33757016,13.25879889,13.36630546,13.3184632,13.34564556,13.08154788,13.16978956,13.441165,13.72662159,13.81073888,13.69536314,13.6418417,13.63632715,13.73642678,14.02015248,14.2162198,14.29825522,14.09983217,13.72243053,13.35857675,13.11009672,13.01719173,12.87818911,12.7814099,12.65535659,12.55191982,12.44409813,12.45599943,12.23942065,12.30477665,12.40342233,12.87852093,13.15018274,13.33445698,13.5707182,13.51946852,13.72212138,13.53936738,13.45084176,13.27824157,13.57310437,13.95156541,14.18064915,14.23692879,14.33500189,14.46633984,14.32652118,14.37631601,14.23859352,14.28533764,14.50051935,14.59880073
22191,21.29242039,21.3707528,21.37829992,21.95064196,22.19056627,22.50007983,22.15418594,22.13126025,21.92979399,21.9888741,21.68014692,20.87224905,21.24950137,21.41053582,22.45637985,22.29633872,22.48719957,22.35276274,22.27612893,22.1191155,22.14744039,22.20903206,22.18872687,22.02434908,21.76749406,21.84452989,22.01236133,22.21304401,22.32976225,22.32184007,22.37004138,22.34324073,22.51449447,22.40108195,22.8755903,22.90594996,23.0482703,22.6339068,22.4549132,22.60782689,22.52101961,22.62134199,22.58060875,22.62913056,22.42466652,22.23195807,22.05710734,22.14220453,22.15877614,22.36544004,22.51391823,22.64130057,22.77707989,22.73699105,22.74290844,22.94119898,23.22449795,23.2724328,22.91062306,22.65704162,22.7992787,22.93652934,23.07318761,22.86502485,22.70409566,22.53106524,22.65560614,22.72790448,22.64853722,22.30765708,22.09986308,22.01999492,22.16413433,22.20846097,22.26442252,22.3652626,22.53632729,22.74836767,23.20113639,23.46083967,23.60261606,23.12436123,22.63251531,22.28279119,22.24205789,22.51226886,22.71941441,23.10170736,23.3581408,23.69809837,23.65462194,23.50361781,23.30762412,23.0079261,22.49504322,22.07473104,21.84692107
22192,18.05020843,18.09877939,18.21479644,18.62172403,18.88252905,18.82722166,18.71927741,18.79712511,18.96051275,18.87803245,18.81212337,18.82224071,18.907773,18.93229244,18.68102467,18.81085396,18.83667633,19.06743623,18.9040425,18.95241541,19.00142158,19.02355945,18.98981941,18.9094131,19.08049406,19.1592608,19.24330571,19.10736786,18.98856938,18.89446758,18.82628427,18.75156742,18.62513146,18.61066328,18.45047873,18.23389417,18.09768599,18.10169162,18.09761074,18.10169355,18.35169322,18.64569792,18.78583792,18.70929308,18.62629949,18.56929854,18.49977259,18.42117361,18.40620452,18.43949889,18.61500198,18.73589875,18.85097532,18.8549309,18.90634313,18.9246656,18.95195659,18.80568215,18.85257392,18.81416971,18.71386839,18.53088986,18.47883707,18.65746511,18.52082221,18.47332776,18.42711972,18.46147602,18.41218821,18.43539067,18.50892067,18.50231287,18.40730474,18.22980156,18.33642661,18.30252218,18.40528737,18.34824614,18.5280679,18.80898658,18.94054591,18.77570232,18.59578782,18.5652995,18.74915123,18.75522427,18.86194557,19.03817388,19.36836099,19.72746322,19.88306157,19.88563665,19.70473126,19.49871748,19.45066987,19.51141386,19.27911512
22193,17.55875077,17.5826147,17.86949751,17.79993911,17.9443007,17.92936502,17.7460054,17.39911985,17.36025447,17.36906835,17.53017199,17.40668128,17.51962449,17.6434485,17.78905234,17.75420497,17.70844641,17.70065535,17.77660167,17.75906123,17.68156844,17.7308195,17.73716297,18.07123006,18.06041412,18.04667089,17.6333284,17.77634967,17.95440382,18.13926928,17.95242538,17.82611982,17.82715159,17.95430364,17.86451366,17.8140925,17.9776271,17.890119,17.95351392,17.64757861,17.82270353,17.91788668,17.92745376,17.95917642,17.63854724,17.62117819,17.49436562,17.60322581,17.29746291,17.26022749,17.31749763,17.56760123,17.62804385,17.77653431,17.87605124,17.89098848,17.45700385,17.47690024,17.52163547,17.79857935,18.07391124,18.50622143,18.52113976,18.4218943,18.04418721,18.04581498,17.77957949,17.8683681,17.9734226,17.91628342,17.78942566,17.50205317,17.88564702,17.94150796,18.14681451,18.06034719,17.97363376,18.25979723,0,18.56732635,18.55875622,18.35808252,18.65441571,18.5094075,18.65143494,18.82829498,19.00857848,19.26629661,19.67230234,19.93186424,20.14988144,19.70779142,19.53573983,19.35903968,19.52775265,19.41416656,19.02041117
22201,20.75245962,20.88007587,21.17766881,20.98639618,21.02754161,21.02697213,21.25579466,21.17661638,21.10097181,21.11217294,20.67498211,20.6023954,20.54482947,20.84505468,20.73670471,20.65653709,20.88015356,21.04636392,21.16687976,21.10174444,21.00490497,20.93363035,20.6478662,20.60888746,20.5750615,20.65743988,20.7685821,20.79020684,20.84082731,20.84681353,20.88119007,20.7699312,20.59152395,20.26459198,19.93911309,19.5439574,19.45689,19.73801736,20.12457663,20.40910027,20.46102821,20.43834735,20.53678921,20.59106115,20.56501166,20.30478749,20.18265838,20.15696369,20.3580585,20.34354373,20.4735915,20.57306942,20.69012706,20.74925439,20.71464281,20.83171651,20.69936392,20.65437628,20.31107845,20.23727732,20.14236736,20.32622168,20.37929853,20.21761143,19.98182633,19.81818372,19.63904992,19.38394786,19.10007462,18.69706845,18.28719374,17.84413947,17.88485454,18.11406551,18.23510554,18.3060638,18.49662311,18.9581022,19.35431929,19.53690875,19.62646083,19.71116069,19.61990986,19.45048842,19.29420015,19.36595817,19.54134055,19.63356225,19.93676151,20.28304304,20.67771907,20.7620931,20.71346919,20.58469751,20.22487704,20.17077568,20.13524127
22202,0,0,0,0,0,0,0,0,0,0,0,0,22.94521592,23.53623615,21.71912912,22.15097202,21.99820681,22.9751494,22.77521879,23.09324967,23.11768564,23.42303275,23.19043225,22.88252135,22.61679031,22.60746024,22.95198452,23.22573044,23.55321642,23.50431262,23.60786648,23.56119126,23.46582925,23.62167728,22.9777546,22.57051434,21.92671805,22.28735288,22.68132295,23.09431794,23.34478827,23.55779619,23.82034537,24.09910296,23.87408053,23.6610891,23.05813198,22.80605723,22.67413059,22.77142493,22.94655136,22.96671787,23.03429482,22.95931911,22.95300092,22.92747341,23.02131826,22.88357571,22.74072496,22.54410396,22.50235306,22.47551303,22.58006288,22.3207321,22.12570084,21.75140575,21.44742388,20.81828865,20.1558025,19.47084288,18.85687416,19.00113388,18.81007672,18.77439992,18.2604106,18.517435,19.07274978,19.7188435,20.42846887,20.9420101,21.16252164,21.01552875,20.68956827,20.47129524,20.1892716,20.09835501,20.06623284,20.26452468,20.6198999,21.09985482,21.63944017,21.92747308,21.85500186,21.34785232,20.73812437,20.30847864,20.32535109
22203,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.42926002,25.12731208,24.70786722,24.97925927,25.68030492,26.16839232,26.12305646,25.79021166,25.71135372,25.76561201,25.65983076,25.41711812,25.37180814,25.79931844,26.04915128,25.8799535,25.6695951,25.72761135,26.08983166,26.38624423,26.29336729,26.1257757,26.25049147,26.24730012,25.93912178,25.29575351,25.15444237,25.32330562,25.55490694,25.66600621,25.76397859,25.70188953,25.78594417,25.58828209,25.58140245,25.37908355,25.39681843,25.30109763,25.22378667,25.22612291,25.12680781,25.0742541,24.94075974,24.90026986,24.7353169,24.35957717,23.8307243,23.22960669,23.08448478,23.0054579,22.99655005,22.8323402,23.13392067,23.50552159,23.97063626,24.06823864,24.31668057,24.36813415,24.46909061,24.38116426,24.17042062,23.91776475,23.71122527,23.60976244,23.72924366,23.91519435,24.30788504,24.30760939,24.42526643,24.27719987,24.39398546,24.27549258,23.90774354,23.69241325
22204,23.70609349,23.91201857,24.13121451,24.31629651,24.48310651,24.52728949,24.69646511,24.5031278,24.41737716,24.55653113,24.82062132,24.98006856,25.00438811,24.65878978,24.74293964,24.64054545,25.08227485,25.0428657,25.040575,24.7045832,24.65509515,24.75884071,24.6812948,24.07804775,23.86472415,23.96383708,24.2181272,24.1712468,24.05713903,24.09586133,24.13546394,24.31021465,24.35676397,24.10389279,23.65526834,23.45630483,23.3833824,23.81268775,23.8780514,23.97958771,23.69215963,23.8508195,23.83038285,23.99250995,23.86022698,23.73218875,23.4835217,23.2804706,23.308724,23.43902369,23.48488245,23.43687054,23.47547667,23.55911582,23.70900466,23.57653849,23.55205214,23.42236664,23.21557364,22.97372864,22.85467412,22.77601288,22.74373336,22.52753771,22.26432587,21.98439559,21.84719295,21.67811569,21.55404734,21.13655704,20.83801087,20.50481817,20.4291158,20.23261581,20.13187173,20.09250971,20.27133004,20.47500675,20.83092115,21.20295109,21.46205528,21.46839817,21.31440108,21.26134773,21.14930985,21.22970169,21.23709071,21.3670342,21.49928871,21.79031263,22.10940176,22.25981607,22.17994344,21.94727179,21.69164229,21.37571872,21.34543375
22205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
