MA,439000,429900,429900,429900,425788,419000,417000,430450,449950,469000,474950,475000,469900,459700,459000,459900,459900,449900,449900,461875,489900,499900,511298,499900,499000,487000,485000,479900,479450,472000,469900,484450,507062,529923,544950,539900,536700,527427,517568,515995,515000,504450,499900,525000,549900,549450,568500,599000,609675,629900,629000,625000,609900,599000,625000,638500,647000,649450,650000,649700,629900,602400,612450,625000,599900,616825,640000,677000,686950,679900,699450,699000,678000,662000,672500,675000,673500,675000,677400,714250,744000,759000,799000,799000,799000,782000,778500,769500,749450,739545,749450,777500,799900,799999,844450,800000,799450,779900,779500,769500,749000,732450,722425
MD,299900,299900,299900,299900,299450,289900,288950,292450,299950,315000,320973,325000,324900,323245,320990,319900,313575,299999,299958,302500,319900,326950,337000,339900,339400,331500,329900,329000,325000,319750,314950,317700,328514,340000,349900,349990,349895,347882,346205,344900,338500,328250,325450,334900,346079,346145,355000,359995,365000,359990,355000,354999,349450,340000,339900,346950,351000,364924,375000,375000,379000,374950,374900,369900,360000,356950,349900,352500,373750,380000,400000,415000,409450,400000,399950,399900,399900,395000,390000,399900,413625,420000,425963,439496,439000,436995,425000,425000,414950,399999,390000,391500,399900,422500,427450,435000,434950,429900,427495,425000,415000,399995,399900
ME,219000,219900,219950,220000,219100,211950,209250,209950,216950,225000,229450,231600,234900,230000,230000,229900,228250,225000,223950,224900,227000,232450,239700,244575,245425,245000,244000,243875,239950,239000,235000,238500,244139,249900,257000,259900,261250,259727,259318,259000,255000,249250,249000,249000,261000,269000,270225,284500,295000,295000,295000,289900,290000,291150,287500,295375,302500,325000,330000,336250,339000,330000,331200,329900,334500,329000,330000,349900,364900,381000,388950,389900,389900,383450,388500,379900,379000,379000,382000,395000,409500,425000,439475,437000,439000,437000,430000,429450,429000,417500,402475,421000,435000,444450,449950,449000,450000,450000,450000,450000,445000,439400,429725
MI,165500,167000,165000,164900,159900,155500,154400,159450,167000,174900,181425,186950,185000,184900,184000,180000,179450,174900,169950,175170,185000,199450,206950,214000,212000,209000,204900,199900,199500,194900,191238,199000,210614,224950,229900,230000,229900,225836,219741,215494,212900,202000,199900,209900,224950,229900,239900,251450,255000,254900,249900,249000,239900,234950,234900,242450,250000,259450,259900,260000,259900,252500,248700,240000,229900,221450,219900,229450,242425,259000,277450,284950,284900,275000,269950,265000,253500,249900,247450,252450,267000,282817,292450,299250,297000,289900,286900,277450,269900,259900,257000,259900,275000,289900,299900,300000,299999,299900,296900,289950,280000,268700,259945
MN,244900,239950,239900,239900,239900,239000,239900,249950,267450,269900,269900,269900,265000,259950,259900,259900,259900,259900,262450,277400,292000,295000,292450,290000,286250,281414,279900,279900,275000,279000,282447,292450,297657,299950,299900,299900,295450,292200,288150,285000,280000,279900,283450,299000,309950,309950,315000,315000,314000,310000,309900,299900,299900,299650,300000,318573,329900,325200,325000,328900,327894,324900,325000,320000,319800,320000,329000,356850,374316,379000,384950,379900,379900,377000,374275,369900,365000,365000,372500,387675,399945,400000,409950,409950,409000,399900,394900,386450,378950,375000,377000,386850,399900,406800,414950,409900,399950,399900,392450,387000,378900,374900,374900
MO,159900,159900,159900,159913,159900,159000,157450,159450,167200,174500,179450,179900,179900,179900,179900,179900,177000,175000,175000,179900,187400,190950,195450,198900,197750,194950,195000,194200,189950,189000,188000,189900,201329,209900,214950,214900,210950,208564,206559,204750,199900,199000,196400,199900,210500,214950,225900,230700,230000,233800,230000,229000,221238,216250,225000,231400,239500,245450,249000,249700,249000,247000,244950,242500,242450,243000,249000,257950,265000,269900,279000,284975,285000,280000,281988,279900,277665,275000,281174,287000,297757,300000,300000,300906,300000,299900,299000,295450,289900,287250,289050,291250,299000,299900,304500,309500,306900,300000,300000,299450,294900,289900,286350
MS,171500,170000,173200,173500,173700,172000,170000,174700,179000,179900,182500,184663,184500,182275,182000,181484,180000,180000,180000,180950,185900,189930,194925,195000,195000,195000,194900,192500,190000,189900,189450,190000,196357,199500,200000,199950,202575,202754,201145,199697,199000,196950,196129,198500,203948,204450,210000,215450,220725,227000,228250,228975,224950,220400,217000,218500,217125,225250,231375,229950,235000,232450,230700,229900,231250,226500,229000,235603,243850,255000,269000,269950,275000,277000,275000,279900,275500,274000,275000,275000,279000,279900,282974,279900,279000,280000,279900,275000,275950,275000,277423,278898,285000,289900,296575,299000,299000,298000,297000,294950,289950,289450,288791
MT,309900,310000,309250,310000,313825,315000,314950,315000,319475,320000,325000,328188,329000,325000,325000,327000,328500,328500,329000,329950,338500,339913,346975,349500,347125,340000,335000,337000,338625,339000,335000,334500,343671,349900,355000,359900,359950,357273,353182,350000,349900,349000,346725,349000,350000,364500,379900,394850,399000,399500,399900,395950,395125,396750,399000,399500,420000,437450,462900,487400,522500,517475,537225,545000,549225,559450,519950,550000,550000,612450,615000,639500,649900,637000,629950,629900,607500,599900,614925,644225,650000,662500,675000,675000,675000,650000,650000,637500,624950,619000,599900,602500,625000,649000,650000,650000,661500,650000,649900,646975,625000,604500,605000
NC,249035,249825,231043,249900,249900,249000,249000,249950,259825,269900,271995,269000,269900,279000,279500,279695,277700,274990,274163,275000,282000,289450,294200,297000,291944,289000,289000,289000,288000,285000,285450,289900,302943,317102,322830,321000,319450,317882,316205,315000,314000,311453,309919,316400,323126,319900,329900,339900,344411,346000,349000,348935,344950,342200,340950,344695,347000,350000,354450,359443,357738,353950,359450,365000,367000,364950,370000,369950,377000,395000,414565,425000,420000,415000,412500,410490,400000,399000,398500,399450,401500,419000,425000,429450,425000,421000,417500,414400,402500,397000,394950,395500,399900,410789,422450,423000,419945,415000,413223,409950,400000,399250,399000
ND,244900,242589,239900,239000,238419,238000,236445,238825,242450,246730,244901,239945,239000,235450,234500,229900,229900,229250,229900,229900,230057,239200,239900,239990,239450,237949,235000,230000,234450,234260,229900,232774,236826,239516,239700,239415,236250,233609,231523,228450,225000,224950,224900,223815,228265,233941,235900,235000,238863,240000,241900,242683,238055,235000,235000,239950,249000,254900,262000,266675,260000,259900,255225,259000,259900,255500,255000,272450,293875,299450,309487,299950,299950,294705,289950,295000,299450,299900,310500,321975,328556,332060,349000,347450,339635,339950,335000,329463,329100,329000,332025,336175,349999,368340,372225,379000,375000,369820,364625,356248,355000,349949,354200
NE,190000,188450,184950,184931,184900,183100,187125,197450,203900,215475,222450,222425,219900,217963,215000,210528,212450,210000,219725,227250,236450,239900,239852,239000,239200,235000,235000,229856,226925,227000,227900,233635,241345,248186,249900,244900,241700,237273,233182,230000,225000,224963,227700,229900,238312,245000,255000,254950,257000,249900,245000,239900,237975,240500,240000,254825,269550,262500,265000,265000,254804,250000,249950,250000,251250,257625,285000,299000,298055,299999,305000,311750,315000,329900,327475,329000,330303,340000,349500,363883,371225,371950,371600,369950,359000,350000,349000,345000,343750,344900,347000,350000,358000,359950,362500,355000,354000,349950,345000,342450,339900,339000,340000
NH,275900,274950,275000,279800,278500,275000,279000,282400,289900,289900,297000,299000,299000,299000,299000,299000,296500,294900,296950,299900,312000,319475,324375,319900,319450,315000,315000,319000,317000,319000,319123,324450,330814,339300,339450,339500,339000,337882,336205,336861,335000,332450,332300,349879,359450,366950,375000,389000,385975,379250,369900,369900,371950,372400,374900,392475,396950,399900,400000,409900,419900,414450,424200,429900,427450,449950,464845,482200,478450,475000,484900,499900,499900,499450,499600,509635,502750,500000,539950,550000,549900,549000,549950,554500,574900,569523,559900,549950,549900,550000,554950,562500,573367,582000,589250,579900,577450,575000,575000,571950,570000,562038,565650
NJ,312000,306200,300000,299999,299450,289900,285975,292450,299950,318000,327000,329900,329900,325000,325000,324900,315000,304000,299900,309975,329000,339500,349950,355000,356813,350000,350000,350000,349900,339900,335444,344500,357571,369450,379450,385000,382000,379927,379968,379995,379000,369900,368495,379900,399000,395000,399900,426950,439450,448500,449000,442000,437000,429900,429000,431444,439000,447000,449000,445000,439900,439000,435000,430000,426500,419950,424900,429500,442450,459000,482000,490950,485000,484950,482500,485000,479125,475000,469950,479950,494500,518000,544500,550000,549997,544500,540000,540000,529450,525000,524950,536875,549000,555000,580000,589000,589900,584900,580000,574500,550000,542450,535000
NM,229000,226744,225000,225000,224950,220000,219700,221793,225000,229000,229950,235000,235000,232908,231900,229950,227948,225000,225000,229000,229000,231813,239000,240900,240000,240000,239900,239900,239900,239900,239350,239900,243943,249550,252889,259000,259945,259655,259286,259041,255000,254500,250000,255900,259950,261500,270000,278950,279997,280150,285000,280000,279525,279000,275000,275000,276074,282625,297000,299950,305000,300000,304500,310000,300000,300000,320000,324925,325000,345000,350000,364975,369900,374950,374725,375000,368500,368000,368950,373778,373648,375000,382450,389825,395000,390000,383040,387000,385975,387388,387000,388138,385000,387935,394975,398000,398500,395000,398308,399000,390000,389000,388278
NV,295000,295000,295000,295000,295850,296000,299700,304950,312000,320000,327450,335750,337375,334890,335000,332500,332450,337000,349948,349900,350000,362450,362500,369000,359900,349950,346950,339000,334998,330000,324950,322000,324999,329450,335000,339900,340500,341991,339127,337200,332900,331944,331037,339000,348000,343458,345000,349950,351878,354999,355000,355000,350000,349997,349990,349900,369000,389875,400000,417500,425000,437000,449400,450000,458950,461615,469900,476950,487000,499999,517347,518091,499750,484500,475000,467945,458875,450000,450000,452000,462500,475000,469813,475000,480000,479945,505000,499900,487450,480000,479992,481125,487000,489906,499000,501540,503004,500000,499450,495000,494000,483450,480000
NY,308500,299900,299950,309000,318450,309275,307450,327450,345450,357900,369450,369000,364000,352450,350000,359950,365000,365000,366250,388950,399900,423450,434919,429000,422500,408000,414900,422500,425000,420000,422250,437450,460000,479950,490500,489000,475000,469000,469000,469000,468000,462450,464450,479999,495000,497500,498000,501272,529950,549000,554500,575000,571950,569000,575000,590000,595000,599000,599000,589500,569000,549950,549450,550000,554500,549945,549361,580000,599000,600000,601000,599000,590000,577000,584000,598000,599000,595000,598500,603500,627000,639900,654500,650000,649000,621500,624999,630000,632500,634900,644000,652520,685000,695000,699000,688000,671500,649000,649950,649999,649000,642500,649500
OH,139900,139900,139900,139500,136053,132500,129913,133900,139900,142900,149900,154900,159000,158200,155500,154575,149900,145900,144900,148200,159000,168200,174950,179900,179900,177950,174900,170950,169900,165000,164995,169450,178357,189000,191450,197500,195250,192265,188179,184950,179500,173900,173450,174900,188900,194950,205000,219450,221123,219900,212400,200000,191575,188250,184500,192125,199450,217000,220000,219900,215000,212400,200950,199000,192450,187000,184900,189700,202400,212000,225000,229950,232000,229950,225000,225000,224950,219900,219900,228500,237450,249900,257495,269950,274900,274950,265000,259900,250000,249000,245000,249900,260000,279410,293750,289900,279900,275000,275000,269200,260000,252500,249950
OK,179900,179900,179079,179000,178245,176473,178010,179392,180231,185000,189450,189700,189000,187500,184970,184000,181250,179900,179900,180500,185412,189900,189900,189900,189950,189900,189900,189900,190000,189900,189900,191863,199285,206000,209900,209900,209950,209245,209614,209950,210000,209199,205950,209900,219900,224801,229970,238500,238995,232400,231000,229500,224950,219950,217900,217000,227000,225000,225000,229850,234900,235000,233900,229900,230000,235000,235000,240000,242225,250000,269750,278900,278570,280000,282000,285000,285761,289000,296973,299900,309500,315000,319950,319900,319000,310386,299999,299700,299000,295000,295000,295750,297990,300000,306257,302941,299945,299000,296603,295000,292000,290000,294700
OR,359000,358625,359000,359000,355000,350000,350995,359450,369450,379900,394950,395000,400000,399950,399000,399894,399900,399900,399000,399950,414990,425000,433700,429900,427000,424700,419990,418675,415000,414925,410343,416998,422140,426313,429450,429900,429900,427636,425591,421950,419900,418614,419900,419950,429000,429000,439900,449900,455000,464900,474475,472250,474200,473750,470000,475000,478950,492500,515000,522500,525000,522500,520000,519900,519950,512500,519900,534725,544050,550000,569448,571500,565000,552810,550000,549500,541750,539000,539000,549000,552500,569700,579900,589000,590000,587000,575000,565000,550000,549500,549450,549250,550000,564303,575000,575000,577000,575000,572000,569750,560000,550000,549949
PA,184900,180750,179995,179900,179900,175000,174900,177000,184950,189900,198500,199500,199000,195000,195000,199000,196200,189900,189000,189950,198000,199950,213448,215000,214900,209950,209000,206450,201948,199900,198400,199900,208529,219900,226438,228900,225000,224900,224900,224900,224900,219400,219000,225000,234900,232188,239900,249950,259900,262125,265075,268800,265000,259900,259000,264950,272450,280000,285000,279950,275000,269900,269450,265000,259911,250000,250000,260950,273350,283000,292450,298500,295000,287950,282970,280000,277000,274000,270000,272500,279950,290000,299000,299900,299316,299444,298000,296625,289514,285000,280000,285378,299000,312500,323450,325000,324949,314900,309900,309900,299900,296000,294950
RI,329900,329450,329000,325000,320000,314900,314225,324900,331925,349900,356953,364375,359900,352400,349900,349500,347000,339000,340000,347000,359900,363750,369900,369000,369900,362500,359900,349900,349350,345000,347000,354900,362086,367450,372450,374900,377000,373536,371491,372627,374900,357000,354950,369900,392450,393750,399900,424950,422450,425000,413675,399900,399950,399900,428944,399900,392950,395000,395000,404900,424000,429450,427450,429900,422500,420500,449000,431075,427000,459000,466950,476950,475250,482175,484475,475000,475000,475000,472225,489900,522187,525500,537000,547500,550000,545500,565000,533300,518500,485000,489000,484950,489000,520950,579500,577000,590000,575000,569950,549950,525000,499950,511225
SC,239900,239000,239900,239900,239000,238500,239046,239900,246383,250000,254315,257450,259625,259900,259889,259900,259800,259000,259900,261100,267790,270495,274950,279000,275500,275000,274900,272929,274900,274900,273945,275000,279654,287340,289450,289900,286000,283609,281523,280182,279900,279000,276400,279900,284950,284900,290000,295000,293195,294000,290968,289000,286945,283458,279500,275517,282900,298500,306990,314500,325000,327747,330000,330000,329945,325798,325000,329749,333700,348000,355178,365000,364594,360764,357027,355000,352000,349907,349900,349950,355230,359950,360995,365821,360000,359373,359000,359900,359450,354250,349990,349900,350000,351395,358218,359900,359900,359000,354950,355000,354900,350000,350000
SD,217900,214900,214900,214900,215000,215000,215000,215000,219550,224000,225000,223925,222750,221250,219900,220000,220000,223011,224950,227100,229900,229950,234900,238500,231000,229900,229800,229900,229900,229900,229900,231288,236471,239900,239900,239900,239900,239293,238383,237776,236000,234900,234900,235000,242378,248226,246400,250000,252397,249900,248875,242900,239900,239900,239900,240431,249950,260150,269900,274900,275000,275000,276100,275000,275000,282450,299900,309950,320960,325000,329925,343550,349900,350000,350638,354900,359900,359000,359675,363850,364900,369900,372400,372400,369900,369450,369900,369900,364750,363750,362400,366525,379000,385448,394225,398000,399000,385000,379900,372500,372800,369900,369850
TN,218900,219450,219900,219900,219900,219990,222955,227000,232000,239900,243950,244950,249000,249900,249900,249900,249900,249900,249900,250730,259900,269450,274950,272000,269950,269900,269900,269900,269250,268500,269900,269950,280943,289450,294700,294000,294846,293444,291259,289900,286900,284942,284900,289800,297000,299900,312000,324005,325000,329000,325200,322500,316944,314950,315000,322450,329125,340425,345000,340000,339900,340000,342500,349900,349995,349125,349900,359935,367999,398990,421950,429950,439000,432445,425000,425000,420000,415000,415000,419450,424971,444900,449995,459450,459000,454995,449950,442495,439000,430000,429995,431000,435000,443450,449495,439900,437250,434900,429600,427450,425900,423900,419948
