OH,17472,16024,14134,14020,11936,8476,11284,12956,15930,17304,17944,17660,17236,16344,14624,13646,11544,8724,9722,12230,15144,16816,18372,18000,17826,16606,14912,13932,12012,8528,10164,11506,15060,17324,17968,17572,16872,15904,14924,14270,10836,7800,10796,12044,14320,10690,13808,15580,15570,15892,15530,15252,11648,8798,9424,9760,13108,14358,16628,17542,17460,16474,14922,14356,12244,8766,9104,9788,12798,15384,16152,17020,15584,13862,13184,12528,10130,7028,8104,8834,10396,12096,12844,13066,12440,11804,12232,11788,10406,7500,7818,9350,11156,12384,13124,13680,14116,13388,12604,12156,10496,6858,7796
OK,6092,5832,5448,4976,4668,3808,5022,5780,6308,6184,6468,6692,6484,5918,5544,5296,5000,3904,5012,5546,5536,6576,6784,6552,6420,5890,5216,4920,4670,3900,5004,4888,5700,6576,6438,6140,6186,5652,5156,4888,4232,3820,4896,4960,5562,4646,5528,5980,5886,5544,5562,5436,4972,4496,4760,5202,6162,6586,6804,7314,7464,7090,6156,6032,5540,3956,5076,4428,5464,5856,6248,6298,6352,5384,4940,4768,3974,3164,3942,4000,4422,5196,5158,4952,5288,5112,4560,4656,4226,3640,3608,4438,5184,5956,5674,5664,5966,5392,5244,5076,4236,3746,4454
OR,8516,8184,6968,6032,4854,3500,4148,5688,6804,7788,9294,8874,8768,8558,7328,6174,5508,4012,5306,5694,7452,8150,8780,8536,8800,8220,7620,6116,5246,3748,5446,5474,6296,7920,9494,8916,8380,7420,6456,5656,4320,3042,4376,5372,6942,5164,6012,6650,7192,6996,5988,5696,4508,3842,4612,4760,6178,6682,7332,7634,7632,7278,6722,6316,4738,3614,4180,5260,6334,7024,7590,7574,6596,5606,5320,4664,3344,2072,3164,3748,4338,5080,5970,6014,5260,5308,4692,3974,3472,2512,3364,3834,4912,6062,6182,5840,5870,5080,4860,4608,3376,2386,3916
PA,17828,16564,17836,15316,12946,9432,12936,15010,17776,20592,21010,19892,18332,17156,16000,18148,13710,9440,11654,13868,16604,20132,20758,19200,18126,16740,16140,15550,12798,9692,12322,12770,16956,20276,20402,18796,17044,15736,15128,14148,11388,7656,10718,12432,14488,5276,12480,18206,16602,16008,15972,14568,11796,8340,9924,9880,13666,16168,16960,18736,17392,16506,15384,14788,12448,8858,9540,11322,14166,16172,17124,17338,15056,13452,13388,12352,10094,6672,8534,9270,11346,12928,13300,13030,12572,12520,12248,12050,10584,7392,8010,9874,11824,13276,13816,13928,13404,12132,13028,12468,10432,7046,8336
RI,1568,1598,1524,1288,1138,764,1102,674,1552,1780,2030,1784,1708,1680,1408,1304,1072,764,834,1084,1332,1700,1940,1876,1726,1620,1644,1412,1014,840,940,1072,1412,1814,1918,1740,1458,1372,1278,1218,1016,602,1018,1140,1262,848,1244,1388,1474,1420,1580,1408,1210,870,936,862,1250,1284,1472,1618,1452,1460,1436,1264,1096,726,736,820,1120,1220,1388,1500,1228,1084,1006,944,856,544,582,670,692,960,1032,1000,904,1008,832,936,780,508,608,716,792,1056,1102,1160,1110,1028,1070,950,784,462,636
SC,8976,8500,8228,7276,7226,5808,8086,9178,10538,9524,10194,9740,9536,8744,7916,8310,7850,6120,8002,9074,10536,10778,10836,10136,9418,9820,8344,8564,7738,6568,9038,9200,9872,10650,10852,11356,10046,9696,9206,8878,7820,5972,8560,9212,10576,7512,9188,9520,9886,9696,9728,9020,8350,7238,8484,9350,9838,9930,9956,10174,10916,11260,9168,9352,8792,6852,6980,8586,9298,10024,11370,10914,9952,9390,9224,7804,7062,5140,7050,7424,8566,8432,9122,8418,8400,8456,7656,7844,7354,5860,7680,8608,9448,9742,9520,9256,8928,8756,8562,7132,7528,5886,7764
SD,1172,1100,1014,860,726,460,640,794,1086,1260,1348,1348,1344,1272,1072,996,792,584,774,842,1012,1206,1404,1292,1314,1170,1116,988,762,564,746,636,888,1298,1558,1492,1444,1340,1224,1128,756,570,722,816,1254,1154,1316,1246,1204,1088,1076,848,720,526,676,714,1046,1158,1180,1342,1200,1156,1016,928,760,538,612,794,876,1052,1266,1204,1228,1056,966,820,616,460,514,486,770,1036,1308,1178,1112,958,972,826,736,464,602,692,908,1142,1114,1176,1100,1044,1032,992,784,418,748
TN,11528,11270,10436,9744,9116,6792,8786,9820,11124,11608,12276,11844,11952,11048,10552,9992,9528,7496,8084,10232,11684,12818,12914,12816,12466,12328,11400,10304,9336,8988,9716,9954,10944,12972,13048,12488,12126,11724,11206,10862,9220,6938,9618,9716,11360,9970,11236,11522,11036,11656,10932,10552,9446,7548,8676,9246,9922,10682,11268,11780,12480,11860,11030,10344,9818,7508,7496,9006,10350,11768,12800,13704,12788,11646,10814,9772,8456,5892,8086,8102,9534,10236,10248,10484,10148,9644,10000,9220,8610,6520,7364,9482,10464,12154,10976,11748,10710,10696,15472,9998,8676,6526,8794
TX,39148,34468,31578,30980,27726,23588,30662,34000,40378,40332,44326,42370,41612,37956,32244,32682,29790,24032,31654,33948,38496,43488,44082,43712,41334,37338,32924,31534,30658,24468,33990,35982,39640,44210,44562,45428,42204,38728,36522,34406,30016,25198,34090,36952,41458,30792,40252,42044,40286,39084,35496,34948,31722,27402,31804,31454,36250,39868,41400,45674,44364,40866,37762,35068,33856,27114,30620,32302,35972,41912,45564,49812,45276,38994,35946,34532,28706,22548,29828,30758,33792,36492,38758,40106,38824,34346,33592,32684,29576,23880,29942,35374,40712,45006,42118,42196,37580,35616,34858,34116,31564,25192,32934
UT,5808,5840,5036,4692,4300,2504,3840,4508,5508,6088,6704,6810,5908,6318,5404,4836,4330,3292,4332,4702,5364,6140,6406,6248,5776,6228,5688,5270,4446,3324,4390,4438,5292,6548,6734,6464,5674,5120,5138,5008,3876,2842,4080,4476,6058,5028,5872,5840,5434,5724,5252,5092,3946,3318,3372,3982,4722,4924,5504,5744,5576,5742,5236,4856,4158,3134,3304,4394,4654,5184,6586,6244,5512,5056,4582,3788,3068,2152,2992,3340,3552,4200,4580,4434,4196,4348,4196,3546,2938,2444,3314,3684,4140,4764,5146,5132,4576,4532,4374,4080,3440,2554,4088
VA,13756,12936,12788,11100,9626,8048,10092,13214,15792,16912,17336,14770,14340,13848,11908,11956,9480,7996,9686,12568,15232,17344,17018,15104,13592,13320,11972,11302,9528,6832,9932,11340,14480,17206,17108,14788,13732,12796,12098,11452,9024,7084,10100,12036,15366,11678,12176,13348,13926,13820,13710,12924,10690,8268,10056,10324,13874,15708,16416,16246,15400,14080,13004,12156,10258,7424,7672,10390,12472,14484,15390,14142,12348,10480,10192,9072,7526,5484,7008,7666,9164,10348,11002,10062,9768,9050,9428,8648,7654,5520,6904,8456,9620,11466,11384,11152,10482,9532,10618,9756,8160,5888,6864
VT,1456,1372,1072,804,670,564,770,848,946,1100,1630,1480,1312,1194,1060,924,694,556,700,850,928,1090,1618,1392,1274,1136,1080,760,638,468,706,756,784,1020,1534,1572,1308,1184,1084,906,568,474,680,724,840,366,992,1368,1304,1328,1180,992,704,500,600,698,896,934,1080,1210,1212,1012,916,712,514,414,404,594,702,752,1018,1052,844,828,844,676,456,292,364,430,456,556,804,776,688,788,816,652,480,352,412,540,564,620,920,1036,966,944,968,758,452,346,458
WA,13136,12964,10688,9700,6606,5624,6838,7524,9928,11352,14246,13856,14176,13004,12744,11968,9758,6500,8534,9866,11580,14312,16990,15972,15638,14838,13460,11572,9912,6168,8178,8430,11412,15342,18544,16300,16144,13388,11236,9006,6800,4660,5680,8544,11246,7308,10336,11310,12036,11384,13524,10024,7176,5906,7012,7372,10938,11020,11852,12788,11848,11554,11254,9628,7348,5404,6144,7916,9446,10696,13340,13066,11460,9544,8466,7476,5174,3032,4872,5298,7128,7612,9032,8838,7764,7586,7044,6798,5328,3784,5422,6718,8252,10566,11208,11040,10058,8768,9542,7450,5728,3686,6706
WI,9276,8210,7196,6596,6660,3136,4936,6400,8492,10040,10730,9658,9180,8514,7384,6242,4780,3380,4652,5722,8096,8454,10058,9252,9016,8558,7372,6312,5054,3460,4906,4772,7828,9166,9886,9692,8700,7740,7236,6672,4636,3138,4454,5564,7746,5592,7312,8324,8100,8480,8012,6548,4818,3632,4288,4522,6288,7276,8316,9212,8532,8256,7598,6572,4936,3224,3812,4416,5590,7268,8056,8192,7216,6298,5958,5548,3940,2480,3074,3602,4296,5380,6282,6646,6184,6342,5904,5356,4260,2856,3138,3992,5336,6086,6442,6504,6582,6544,6026,5826,4280,2630,3692
WV,1988,2046,1734,1848,1556,1128,1410,1716,1986,2036,2292,2150,2088,2134,1740,1822,1466,1280,1448,1712,1892,2166,2250,2204,2148,2054,1908,1652,1510,1176,1452,1592,1904,2288,2414,2200,2002,1844,1768,1640,1508,1008,1606,1644,1732,1346,1672,1938,1864,1876,1800,1824,1436,1080,1248,1174,1716,1844,2004,1902,1984,1922,1732,1684,1558,1192,988,1314,1678,1844,1980,1938,1640,1722,1578,1544,1282,932,1126,1212,1314,1556,1644,1616,1624,1656,1568,1626,1382,956,1090,1348,1684,1748,1706,1776,1676,1660,1680,1610,1296,1052,1034
WY,1292,1114,930,896,686,540,740,796,984,1200,1322,1428,1248,1126,1020,784,754,552,864,864,1100,1112,1292,1196,1164,1070,912,804,772,540,698,770,884,1096,1236,1448,1302,1140,964,792,620,546,718,796,1010,808,1168,1304,1182,1180,990,864,708,604,820,776,884,920,1080,1186,1116,1030,880,804,610,582,540,616,708,868,1054,1126,1040,950,856,672,550,416,478,546,578,788,938,934,872,890,832,664,532,388,500,544,656,846,874,996,940,868,758,644,544,476,560
