StateCode,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
29,3.743010808,0.611051749,0.564607977,1.285183973,0.144482412,0.241101452,0.187998445,0.368366725,0.32126821,0.331206485,0.15332845,0.336976859,0.211334463,0.179157529,0.250585424,0.249959063,0.158393382,0.294579584
30,3.731506362,1.400439536,1.000040716,0.780306789,1.631710717,0.736806412,0.69545251,0.997273019,0.828830781,0.91541542,0.926570431,0.764781491,1.124424437,0.60933536,1.660447726,1.633327182,1.684006915,0.885679248
31,3.594368052,0.352875112,0.499331951,0.739585249,1.881697987,0.667166003,0.699213792,0.700125301,0.695043553,0.78059934,0.57620808,0.679560132,0.47873105,0.266422291,0.756924082,0.751237783,0.215461488,0.531321602
32,4.797753814,2.799125957,1.355938414,1.650586289,2.328982988,0.690664421,1.307557461,1.131054021,1.754860695,1.822620486,1.702374219,1.972103952,1.212559276,1.508176926,1.036229983,1.025602384,1.074462363,0.516210729
33,3.332767512,0.070956236,-0.001443958,0.666206114,-0.590076062,0.108979699,0.191474093,0.207538627,0.253426816,0.286023728,0.314668182,0.59934297,1.017504533,0.239815755,1.076736159,1.065266055,0.449174653,0.489022965
34,2.383790884,-0.442887664,-0.037520493,0.288840023,1.07816724,0.221902231,0.492395837,0.391997825,0.436391961,0.221946874,-0.151194244,0.683942222,-1.078479229,-0.295559756,2.166920545,2.120961006,-0.058604983,0.314650692
35,3.571375583,0.783587836,0.733077316,1.27572875,2.799512955,0.788602916,0.159156748,-0.012035264,0.013667183,-0.022200145,-0.196344652,0.339017258,0.352382822,0.066859849,0.454209666,0.45215593,-0.119713953,0.048595969
36,3.489136451,-0.04378908,0.997879077,0.262469063,-0.76335163,0.375994925,0.539753078,0.413208592,0.48394171,0.251004913,-0.255114837,0.52726501,-1.547603532,-0.453623232,0.982730103,0.973166503,-0.80037657,-0.538365539
37,5.296181531,2.309342116,1.781055403,1.718313665,1.925980537,0.991919936,0.9907625,0.98427278,0.973836471,0.993949697,1.03542816,1.24799099,1.072680867,1.006046061,0.300712695,0.299811124,1.400897835,1.27599163
38,4.301191677,0.605157997,0.276060433,0.836034115,4.27537397,1.398519494,2.294964997,3.396805159,2.224102251,2.359219021,0.135415786,-0.337751813,0.620074584,0.261157751,0.845469266,0.838381012,0.556553472,0.5986441
39,2.890026772,-0.096610857,0.165633012,0.493953026,-0.055992366,0.076013017,-0.006288463,0.23027098,0.201844158,0.166118072,0.008180189,0.380872906,0.264465512,-0.002925717,0.388896493,0.387389947,-0.203386803,0.254141312
40,4.243954267,1.064591871,0.692364173,1.226923965,2.0247081,0.792354099,0.614847707,0.937082221,0.713738856,0.858343534,0.312501758,0.186131935,0.310745933,0.352313509,0.374882707,0.373482585,0.831803431,0.846410269
41,3.950693644,1.261822578,1.136904913,0.93921996,0.347652704,0.857055705,0.710098172,0.787617843,1.022222279,1.479457534,1.600604819,1.204627376,1.157122664,0.644854467,0.336886819,0.335755702,-0.141728222,-0.15987691
42,3.85231102,-0.062930942,0.124565745,1.2571055,0.831931284,0.261659859,0.162051203,0.080424422,0.104964842,0.119603895,-0.142753335,0.166689781,0.011893293,-0.039595348,0.63297586,0.628994477,0.061338828,-0.079594462
44,3.384263196,-0.915877521,-0.665890236,0.23039852,-0.030668177,-0.150443638,-0.096071348,0.116062962,0.348260741,0.106617588,0.012117793,0.304138671,-0.219319976,0.19350903,1.710889867,1.682110803,-0.171228813,0.203705837
45,5.038647668,2.000810414,1.635566232,1.817982946,1.645823659,0.925692663,0.950861573,1.082112562,1.20722395,1.317418254,1.327023336,1.274913986,1.189363281,1.270365591,0.407781438,0.406125335,1.771031103,1.721130027
46,4.810242979,1.828322371,1.002116263,1.018286632,0.502226167,0.933171497,1.125130752,1.382725708,0.982154799,0.620505758,0.813657802,0.486680979,1.445267493,0.274756726,0.605713614,0.602066813,1.613623774,1.043498523
47,3.927535758,1.952638627,0.94480518,1.309211043,0.96316,0.730796802,0.825973517,0.615450812,0.821646871,0.777893752,0.77110143,0.974110814,0.804439081,0.873913037,1.069265478,1.05795315,1.091306394,1.065755029
48,5.55729156,1.687088059,1.767851749,1.871700114,1.915931781,1.653264898,1.49767002,1.492716412,1.923628582,1.899902801,1.432452463,1.586356131,1.403478785,1.024449822,0.917475141,0.909134062,1.698835012,1.577541631
49,5.05543082,3.735868486,3.443577928,1.759522647,-0.290996246,1.467799568,1.351153725,1.596512014,1.448874683,1.801521084,1.845777539,1.658879064,1.910870121,1.418902567,2.058932151,2.017395349,1.282963473,1.092463322
50,3.589300835,-0.42538323,0.002575436,0.0788707,0.675501801,0.075244425,-0.06704649,0.098880052,-0.010851699,-0.082992585,-0.231294386,-0.150017451,0.423630297,-0.368833417,1.729277279,1.699881612,0.231423393,0.061817687
51,4.231454893,0.905508968,0.739073229,1.460930619,1.801780887,0.897077082,1.102474568,0.9105694,0.797588012,0.681023683,0.343731648,0.692027207,0.562749557,0.209376139,0.625357404,0.621470989,0.478404179,0.369419709
53,4.05867689,1.135526794,1.249145078,1.755490421,1.20496174,1.268323089,0.980580196,1.078641011,1.292766481,1.541039973,1.640770445,1.615573546,1.753341967,1.052366032,0.812874193,0.806319827,0.608552453,0.347993125
54,2.636940878,-0.353868912,0.13426893,0.29259265,1.879131344,0.075028061,0.002640991,-0.059771059,-0.214527931,-0.334968,-0.706350102,-0.832558754,-0.552080918,-0.757822433,-0.256340579,-0.256999373,-0.437643266,-0.286453698
55,3.362413921,0.812273036,0.470005213,0.476299794,0.641457996,0.364080634,0.256155407,0.284908593,0.258605993,0.239215752,0.1277347,0.290272447,0.31205337,0.152505312,0.630956057,0.626999963,-0.057141326,0.312530812
56,3.993732155,1.519599848,1.881682382,2.17809217,3.709555919,0.655139425,1.4527649,1.083599925,0.256582764,0.334501406,-0.10339409,-1.056531073,-0.272390668,0.1768971,0.003801237,0.003801092,0.445401976,0.46028336
72,1.6168557,0.371686165,0.295811535,0.335125847,-6.179410217,-0.414896512,-1.068500468,-1.417965882,-1.84474173,-2.091507799,-1.809778532,-2.17306739,-4.255812622,-0.045662915,1.094187483,1.082344604,-1.280647288,-0.499660282
