StateCode,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51710,1180.46508,1185.164561,1182.128,1187.288346,1192.871245,1202.522005,1200.321403,1194.813846,1188.001477,1189.307622,1194.862394,1200.932982,1199.350819,1200.269927,1197.314666,1201.389828,1202.525943,1209.71594,1212.646492,1214.344508,1209.559462,1210.313342,1210.145973,1218.716239,1221.659675,1230.151661,1237.334508,1238.749356,1239.375603,1246.174902,1252.693969,1253.644823,1251.582028,1253.28142,1254.129198,1252.361169,1255.595426,1266.317598,1276.570823,1287.537711,1288.663434,1294.691841,1293.404398,1294.720335,1287.317074,1284.808248,1302.350171,1318.165343,1328.308653,1321.548145,1323.643246,1327.553626,1332.134636,1339.416561,1344.794233,1352.61029,1353.30758,1358.014554,1360.518436,1376.653453,1380.510018,1384.382139,1385.574066,1390.03573,1398.674678,1404.905781,1420.839455,1433.19247,1433.830676,1442.604523,1455.841645,1466.807434,1470.777625,1472.093208,1488.121026,1507.606258,1521.758813,1541.193511,1567.66977,1597.899478,1620.810398,1632.061176,1627.76915,1640.230583,1638.857768,1659.79481,1663.299009,1677.908503,1694.368774,1705.032554,1736.384325,1759.446254,1785.705116,1784.916796,1779.443159,1770.021289,1773.23616,1778.336649,1791.321431,1804.395936,1813.475531,1808.052928,1810.888754,1817.503954,1851.236575,1863.599693,1867.051343,1865.026533,1856.684674,1866.552633,1889.944113,1908.10442,1918.95485,1912.476951,1953.382753,1976.647286,1984.96328,1962.064851,1961.671466,1967.03448,1992.222468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13151,1295.460895,1301.314568,1307.310144,1313.551383,1320.816565,1327.671385,1338.781093,1346.10071,1349.539801,1350.878939,1347.191136,1350.683531,1357.049134,1369.708139,1371.327164,1380.824885,1387.844971,1399.850884,1407.942588,1405.83048,1407.771899,1406.112746,1408.754829,1407.52943,1405.313788,1413.59215,1431.075064,1446.354101,1456.908978,1458.449603,1470.844243,1477.186681,1486.408821,1481.293243,1484.102735,1492.335104,1496.976523,1508.114914,1511.89909,1526.59227,1543.092596,1559.891578,1575.546883,1574.622551,1575.634778,1571.689198,1576.672519,1576.672531,1588.437821,1598.431615,1619.905328,1638.471601,1649.952524,1659.954896,1662.36845,1666.636698,1664.846675,1677.363595,1685.513739,1690.27015,1687.317445,1696.436775,1713.34661,1722.636328,1735.343879,1755.023283,1788.754998,1830.296239,1853.715899,1876.845285,1879.780133,1914.303323,1938.780245,1969.473511,1980.482219,1997.717804,2038.06209,2079.453981,2126.25575,2159.547555,2194.157766,2217.728689,2230.378193,2221.823596,2218.27552,2233.422749,2255.317628,2275.345514,2266.878728,2293.552381,2335.43616,2374.360068,2378.802586,2366.273823,2366.245855,2386.437009,2390.059193,2408.717934,2392.697414,2411.707925,2413.6262,2425.943099,2406.251353,2394.47411,2382.15159,2362.378508,2344.656805,2343.035981,2367.949468,2397.713004,2411.408999,2422.41104,2421.980179,2440.901478,2446.011916,2436.890246,2418.066621,2408.209098,2415.243639,2418.318276,2435.836295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37179,1489.173845,1499.163126,1508.19091,1525.317374,1519.118121,1525.906185,1529.528118,1542.210676,1548.542789,1552.005526,1547.951394,1552.28655,1563.803596,1574.477759,1580.382979,1576.918155,1584.049444,1593.799538,1606.443534,1614.257849,1612.037738,1603.361785,1598.920811,1590.585241,1596.235791,1603.579818,1633.342733,1654.721634,1665.76972,1667.241694,1667.475686,1668.32892,1668.218925,1664.105481,1657.288618,1652.168574,1656.646679,1677.596913,1706.923264,1724.254534,1731.992279,1724.302416,1726.489783,1730.910346,1738.75172,1734.038443,1726.819881,1726.256003,1727.275178,1744.710983,1753.333345,1773.57271,1778.665719,1793.125138,1804.860379,1810.130855,1811.198519,1808.586053,1801.870671,1795.018935,1796.403546,1806.910215,1819.873229,1827.08528,1838.654899,1854.306699,1872.832755,1894.366578,1909.545929,1927.923851,1945.233101,1940.397625,1956.404245,1972.554778,1989.789955,2015.51541,2047.082804,2094.044764,2129.379093,2134.486705,2153.292549,2153.19149,2163.952251,2184.807239,2194.891843,2223.515663,2228.554953,2237.995973,2251.687058,2282.146216,2322.746936,2350.46451,2354.194978,2353.808806,2362.804841,2381.053541,2384.898858,2385.942083,2383.171549,2398.556344,2414.096574,2440.628754,2457.026013,2465.941436,2457.94653,2452.421451,2442.067524,2449.023491,2464.483314,2485.343174,2484.402006,2483.900621,2475.823275,2490.534869,2489.395751,2505.153133,2497.65333,2510.278163,2522.844959,2535.442555,2542.037699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51013,2447.638514,2470.578119,2501.744693,2507.702555,2520.56666,2530.159216,2547.111751,2537.149246,2534.394268,2524.690413,2514.33063,2505.742836,2500.443181,2509.58643,2503.4388,2516.995264,2534.282494,2564.176996,2572.816238,2580.556371,2577.080708,2582.290809,2561.971381,2547.500733,2541.676429,2563.917046,2591.401083,2608.496826,2617.766954,2622.89585,2628.259929,2625.038786,2618.718408,2621.530125,2589.393971,2564.659438,2537.720525,2566.586946,2597.651856,2625.891676,2644.854465,2663.663904,2681.523678,2697.367538,2687.135041,2684.446191,2666.584865,2660.204131,2653.849409,2661.35566,2683.706379,2703.696055,2721.152129,2732.375686,2739.575754,2742.977819,2738.205493,2729.380786,2716.470098,2714.16695,2717.482745,2734.522836,2751.528135,2744.555283,2728.003341,2708.74414,2695.729405,2669.419498,2631.865664,2581.073459,2521.931223,2507.754009,2501.176246,2520.689673,2513.555604,2543.847961,2597.481321,2671.558009,2745.489249,2803.135366,2833.659303,2844.321214,2838.763835,2835.287803,2823.928753,2829.010071,2843.777074,2873.033141,2912.017183,2965.313509,3023.313528,3059.39283,3060.318848,3029.577313,2985.224158,2945.653085,2944.46032,2954.01435,2986.794296,3001.272536,3032.492615,3059.806821,3092.808275,3112.432788,3124.829736,3126.748451,3114.467239,3096.064059,3089.083928,3109.24861,3141.466969,3164.538603,3182.803645,3200.034934,3230.887784,3257.279066,3265.716333,3257.170361,3240.042253,3226.219343,3240.440265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36091,1295.169204,1298.841966,1319.263113,1319.073555,1330.244069,1344.765386,1371.592088,1402.791908,1366.877165,1348.649748,1322.926658,1355.727756,1359.779635,1372.259773,1353.033741,1371.416966,1383.186136,1405.117656,1399.413418,1402.941193,1412.8669,1393.438726,1382.116936,1361.567609,1368.642005,1375.338294,1382.749569,1406.29052,1448.145006,1460.219141,1470.12687,1444.756518,1441.393814,1416.973785,1399.992848,1407.82387,1421.158726,1465.951104,1475.493241,1508.996259,1516.349879,1528.532305,1505.950508,1500.490069,1481.430033,1493.378526,1478.384326,1479.688031,1475.26245,1489.418178,1489.895428,1517.109546,1515.469353,1558.145726,1538.674728,1535.340536,1516.211651,1518.683401,1533.373359,1526.772371,1526.807184,1518.135666,1533.974254,1553.672511,1574.958959,1577.872968,1584.297015,1598.051719,1603.41182,1619.263618,1622.649006,1631.387183,1627.46272,1632.435661,1651.568406,1683.273448,1698.386044,1726.13315,1735.396778,1752.176816,1752.350689,1741.969914,1749.592926,1767.204881,1791.202511,1808.62703,1841.771316,1899.546949,1968.259038,2007.587121,2019.199795,2023.987599,2003.312396,2020.211895,1989.645268,1974.370323,1932.462469,1941.456103,1960.217155,1984.272661,2007.933391,2032.701445,2053.559015,2060.7802,2060.197388,2050.990699,2047.294773,2034.238255,2028.351114,2034.858293,2051.705101,2074.456021,2107.174946,2130.567595,2166.815825,2158.14955,2156.543949,2131.744409,2127.025773,2106.223086,2085.65039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48209,1380.503821,1426.236211,1429.482056,1435.996045,1457.905515,1469.791504,1473.541151,1481.913378,1479.801128,1484.15531,1475.024736,1474.228396,1480.587808,1511.923616,1531.288855,1539.152538,1552.355248,1556.853809,1570.565294,1568.11659,1569.592571,1566.880743,1545.188413,1536.882241,1544.702658,1550.438911,1564.473523,1563.08555,1580.968123,1589.098248,1603.882364,1587.557401,1584.39861,1563.600825,1578.154781,1584.093734,1581.174348,1583.204701,1586.682738,1609.826271,1622.15296,1640.158254,1649.96845,1652.100873,1646.441628,1636.551029,1622.892824,1612.514985,1619.082684,1630.311129,1631.54553,1636.578708,1671.568841,1703.701766,1732.905941,1718.094585,1705.790385,1692.937159,1686.738125,1691.815626,1688.11593,1708.924188,1723.665519,1729.19387,1726.976921,1736.151593,1767.610163,1770.13348,1766.216774,1742.526825,1746.495255,1745.08219,1757.7501,1765.16689,1772.094744,1798.336774,1831.966611,1893.61048,1941.667311,1985.108249,2011.985754,2036.817125,2044.923354,2049.139738,2054.25832,2072.468426,2098.642088,2120.551105,2144.249889,2155.618296,2173.596555,2175.307376,2175.465246,2157.663643,2139.725841,2131.921418,2130.095995,2143.134315,2150.532716,2166.783946,2182.397731,2186.912481,2187.943923,2174.098044,2166.709968,2129.340811,2116.560133,2100.543213,2110.000718,2105.909483,2118.480085,2134.722874,2151.161824,2158.666853,2152.01695,2135.367078,2102.217384,2075.74544,2061.67687,2061.599791,2046.543034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561.515218,2551.677944,2451.524554,2423.562974,2392.991291,2452.858245,2447.384034,2464.546511,2464.715226,2524.097715,2619.782068,2663.894843,2663.086323,2690.349643,2665.195531,2657.730705,2575.334054,2527.730573,2522.33804,2539.988384,2654.029201,2717.777314,2752.829578,2715.051086,2689.968671,2684.28219,2659.123769,2615.745471,2587.432164,2562.365466,2574.083001,2616.050209,2648.721294,2676.485098,2657.146126,2646.653128,2686.600048,2720.868335,2746.326324,2704.277115,2641.463409,2660.568943,2716.488095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,1175.083544,1182.860088,1195.424668,1197.06846,1200.7707,1213.536391,1231.882211,1253.365633,1250.173824,1258.44164,1246.406028,1247.023673,1252.02971,1260.092703,1272.70468,1278.404644,1287.757955,1300.136354,1300.238941,1315.791355,1314.839541,1326.192815,1324.371776,1332.894509,1339.615111,1339.914078,1339.967071,1354.672164,1371.670304,1389.087883,1398.836935,1407.499075,1413.763135,1413.36839,1421.485308,1424.326364,1428.282188,1445.520168,1458.656729,1469.109881,1470.097434,1482.882113,1500.98534,1510.691479,1513.653051,1514.873316,1500.521373,1499.066158,1501.850489,1530.921295,1543.264125,1560.047923,1568.737923,1586.111566,1586.866634,1591.482548,1590.484296,1594.931816,1601.558353,1604.974591,1612.270039,1626.83417,1643.45427,1635.423803,1621.272878,1635.870626,1660.442819,1684.463614,1691.34739,1705.598061,1730.191816,1729.65987,1742.041303,1778.966271,1826.211346,1874.279908,1890.958354,1925.072535,1958.378798,1986.83573,2022.527349,2051.624041,2070.370334,2076.688406,2080.367835,2090.244568,2112.263929,2166.379531,2217.943869,2246.325526,2231.585185,2225.78313,2214.057726,2205.7529,2189.422333,2192.856773,2192.979838,2212.96665,2222.837151,2250.998975,2248.764998,2241.11179,2238.170021,2245.955103,2252.950963,2267.254165,2247.908406,2253.999559,2236.274823,2272.173826,2296.483394,2318.935269,2316.854288,2297.230508,2293.696535,2308.589199,2330.663664,2335.275079,2306.438435,2302.677168,2322.732538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39085,0,0,0,0,0,0,0,0,0,0,0,0,0,1186.685433,1197.432714,1201.741593,1190.197651,1202.04748,1202.428976,1203.31522,1185.383787,1186.941294,1203.057721,1213.236505,1213.677269,1215.674848,1212.742005,1227.678388,1223.314953,1226.085758,1213.064649,1217.328588,1225.390606,1226.155435,1224.999279,1206.947362,1223.771604,1232.200193,1247.719907,1250.947891,1267.207224,1277.486189,1270.130551,1269.216593,1256.60205,1262.644468,1243.524675,1242.957658,1232.364476,1254.354049,1276.11257,1294.976444,1310.432344,1313.15989,1317.858891,1313.272545,1325.180244,1321.081734,1313.225878,1294.542103,1298.131165,1306.604206,1330.990649,1334.104593,1341.095319,1334.968636,1353.465889,1362.216239,1377.450761,1384.993323,1379.13365,1379.55882,1369.198901,1376.03248,1384.151294,1406.048016,1421.502519,1437.932775,1451.459146,1469.319194,1478.719666,1483.719776,1493.74512,1511.965979,1524.072256,1534.633893,1539.357326,1563.618856,1577.638489,1609.250618,1622.900471,1632.426293,1612.709844,1597.145699,1594.072175,1595.07193,1596.900631,1587.138936,1596.97086,1610.574666,1634.236115,1643.660238,1656.287911,1670.006018,1660.95082,1656.458074,1654.128458,1670.636313,1691.382889,1712.23211,1719.172954,1722.451051,1731.516254,1757.829805,1777.756514,1783.340753,1776.081293,1772.228885,1773.730205,1773.384416,1775.414513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483.964605,1478.344281,1482.539199,1512.682864,1551.059953,1584.139365,1603.770396,1560.788944,1547.886338,1580.370281,1630.878621,1672.767605,1668.184148,1681.358895,1637.317531,1642.797765,1643.477106,1693.762723,1707.718494,1724.295634,1715.225661,1719.1199,1763.062716,1817.461236,1829.368523,1807.874601,1787.490245,1812.114433,1810.250144,1804.376663,1815.525718,1818.682534,1853.594838,1839.998665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.935944,1303.666101,1327.147953,1335.541908,1333.956064,1329.334309,1318.134578,1311.0787,1303.829773,1313.197763,1327.651556,1342.950669,1348.244176,1355.180733,1358.649669,1362.412576,1361.869643,1358.579079,1350.96544,1345.100878,1345.761018,1349.163213,1354.519929,1361.805459,1369.036285,1372.495145,1376.004974,1378.574506,1381.544021,1382.479613,1380.082256,1387.698614,1384.228649,1389.707694,1393.891221,1401.736115,1407.802899,1408.682171,1413.643414,1416.209091,1421.297695,1426.527513,1428.662398,1422.944659,1420.068935,1427.882541,1435.910765,1433.916351,1428.451828,1422.916831,1419.264809,1425.746759,1424.506644,1442.35586,1451.654541,1465.374524,1474.053751,1462.759476,1483.226673,1503.452266,1543.328635,1572.358846,1605.723886,1618.396539,1616.387909,1648.65911,1688.636416,1724.58384,1717.642574,1710.167009,1717.00795,1713.871456,1716.900231,1723.783686,1746.981043,1776.848188,1796.422245,1798.720489,1816.001096,1814.483971,1824.536299,1813.906019,1814.851274,1809.101348,1805.499198,1817.205384,1825.588653,1837.656494,1821.400064,1810.625209,1804.762173,1807.103479,1805.931281,1814.354733,1827.170748,1836.919794,1834.730826,1832.274423,1831.173301,1837.806605,1847.49079,1869.946346,1890.204441,1888.756799,1876.616428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48041,1460.940061,1468.887734,1479.74543,1501.503465,1505.235644,1516.131879,1524.256305,1541.340664,1519.382515,1511.772388,1513.633189,1545.557004,1562.729874,1565.46108,1562.385989,1562.121054,1563.534213,1576.380175,1582.109086,1593.401325,1555.298023,1536.610624,1524.498463,1566.31288,1598.041026,1620.906379,1624.769828,1624.346524,1624.95262,1620.853853,1601.4091,1566.794079,1562.413083,1576.171224,1600.935873,1607.364865,1614.369869,1630.544991,1639.636641,1642.267276,1632.449594,1611.296256,1591.436586,1561.374378,1571.880611,1592.171743,1605.629846,1620.119178,1627.13543,1661.443784,1668.276545,1664.885839,1656.305148,1648.127251,1636.190744,1628.778233,1640.881461,1652.278088,1674.513288,1676.761631,1693.244526,1699.561926,1704.459251,1697.861896,1692.001733,1676.741901,1663.51786,1661.870818,1685.844833,1719.618336,1742.346456,1746.373148,1750.88188,1756.045709,1752.945656,1750.80056,1742.131165,1757.31587,1777.407418,1803.681855,1822.362594,1852.078925,1869.025998,1880.48776,1873.203178,1881.931999,1898.749983,1914.649,1921.176349,1928.868153,1945.838824,1954.155044,1981.561709,2001.952014,2030.357913,2034.60218,2035.071879,2043.76782,2052.355164,2062.338813,2066.956665,2063.146695,2066.00602,2068.201359,2092.339464,2105.687373,2129.769279,2138.202735,2146.59472,2155.194331,2152.515316,2150.465964,2145.411605,2133.656246,2159.867476,2178.246584,2232.71336,2252.740874,2270.761681,2251.068415,2251.480325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.966214,1016.097803,1025.37667,1031.214275,1027.949462,1026.069814,1022.343043,1017.726058,1021.069277,1024.191584,1027.919553,1029.924889,1040.239638,1049.12034,1051.613211,1045.292426,1044.144241,1043.795327,1051.198476,1055.328924,1061.757558,1068.661755,1068.482341,1064.335578,1058.524025,1067.658076,1070.737674,1065.924725,1062.329939,1060.20865,1068.069441,1070.604145,1075.800329,1075.535811,1069.405682,1068.311663,1068.960175,1075.521179,1084.56344,1090.439087,1100.467516,1109.886091,1116.793814,1109.75883,1108.944092,1109.04117,1123.378426,1116.803769,1119.700232,1117.624166,1124.635977,1141.043168,1147.672885,1156.768888,1146.678571,1149.577659,1152.044093,1158.407141,1168.518223,1177.429127,1185.839201,1194.87931,1197.089563,1199.879943,1192.992558,1204.217916,1224.272668,1233.395929,1233.054011,1225.683073,1234.909445,1252.905078,1271.440549,1287.222261,1292.975534,1296.741583,1290.434736,1295.126254,1294.439099,1307.423048,1305.223881,1315.074229,1312.035805,1329.150883,1343.055814,1358.81023,1360.818015,1349.667729,1352.981429,1355.601644,1371.21948,1383.175739,1399.005374,1416.000618,1430.365319,1428.63666,1442.333079,1435.611283,1458.837733,1462.882048,1467.424356,1449.856596,1445.474941,1470.422046,1491.595559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,1062.477034,1075.403705,1075.053747,1077.968713,1065.94365,1068.523016,1071.157755,1081.017516,1074.739044,1071.604946,1071.608943,1067.406771,1062.715201,1067.837211,1073.416547,1080.969475,1080.216888,1087.683701,1084.895314,1078.421206,1075.462405,1077.408279,1085.515619,1078.379103,1079.146288,1077.804288,1088.517975,1091.073456,1095.691776,1092.044953,1093.712123,1092.232198,1095.505079,1099.88523,1103.789978,1098.848937,1102.373262,1102.030871,1110.177816,1107.01034,1112.025005,1118.786136,1123.016662,1119.142202,1115.21896,1114.788073,1116.496649,1115.661494,1114.944061,1116.263477,1122.362596,1130.940506,1139.250797,1142.88364,1141.296768,1145.09915,1136.579117,1139.260492,1133.010708,1150.993345,1154.309947,1163.510506,1161.140866,1161.590063,1165.374425,1170.782353,1177.658808,1184.169185,1185.814941,1191.87438,1198.915023,1213.067964,1217.141186,1220.960748,1227.403731,1238.799443,1261.840415,1273.350279,1301.860688,1319.428136,1333.65582,1344.39119,1351.814046,1374.077923,1384.480429,1393.541674,1405.56408,1418.18912,1433.777804,1438.69268,1439.429325,1440.50763,1441.891606,1442.852971,1440.299588,1439.606383,1441.244778,1446.493309,1462.326696,1481.726284,1489.167185,1490.442391,1488.852439,1499.43507,1499.228436,1505.874014,1501.181469,1506.010831,1520.452529,1536.426105,1554.716599,1553.97253,1565.853575,1566.311124,1576.901793,1576.343154,1593.683273,1596.388569,1605.546151,1591.216465,1607.685483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.3578755,766.6571686,762.9546149,765.4066474,773.708117,779.3290203,787.3261453,787.1058924,790.7736344,788.8409745,785.2784853,779.711812,789.681606,799.0258833,800.8798144,792.8251296,801.1127123,799.4176443,808.6986806,806.8029288,817.8903734,815.3625874,0,823.6227931,821.599213,825.6509985,825.9061729,836.1463918,837.5785224,841.5928575,840.7135383,839.6892013,840.554854,837.2325441,831.0206761,837.1161239,847.5642226,853.5296348,846.619329,859.6122243,860.2269388,884.3926033,891.3473513,904.4163913,907.1250434,898.4397844,909.3041938,917.6495176,924.3329703,927.771019,932.9539786,946.4766136,956.323342,963.7058688,970.6545725,986.2005026,994.2456893,1037.657971,1046.096728,1066.069375,1051.780253,1055.607497,1083.834032,0,1104.751958,1086.557308,1085.580392,1097.290743,1099.418155,1110.282313,1108.718625,1121.644702,1130.304905,1146.182931,1150.032705,1169.251034,1163.701311,1176.642255,1171.714638,1176.676193,1187.239122,1188.658109,1198.522819,1186.422585,1197.895292,1197.782367,1208.147411,1213.518999,1231.79127,1250.132543,1261.485318,1273.458646,1278.4484,1288.461591,1272.89129,1294.755413,1305.338185,1301.160781,1270.057489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19113,0,959.494245,961.5371295,953.8536949,955.7316348,961.9256954,960.9971101,968.4494241,971.6229715,977.8612154,979.1713114,965.4539089,961.1645886,959.5390608,967.7390493,976.4458469,983.9467766,983.6447104,983.3188194,985.8221574,993.4110456,988.532421,983.9792881,989.9271751,990.8175994,993.6587721,986.7866144,999.780318,1000.721909,1001.595227,991.1715454,991.7966739,991.221693,996.8843765,997.9714525,996.271013,999.3030726,1001.607231,1011.19126,1015.263238,1023.300572,1027.291788,1026.028987,1028.14584,1026.163215,1024.638625,1023.825156,1024.414057,1030.990028,1034.639544,1037.689163,1040.118392,1039.284081,1044.759187,1052.771836,1056.66928,1053.370068,1051.105709,1054.348241,1061.180237,1081.973093,1082.967912,1081.796673,1058.323738,1060.684661,1065.765008,1076.748269,1086.253515,1097.803187,1102.074772,1104.377676,1093.472298,1094.460615,1098.630932,1114.926326,1125.743562,1130.164466,1139.021165,1136.172943,1142.59836,1140.371001,1144.637585,1135.653941,1139.837505,1147.193931,1155.138596,1162.918427,1164.723492,1178.072627,1186.188409,1205.030902,1213.124085,1200.544581,1200.15174,1195.771269,1211.220066,1216.225313,1227.869025,1242.324973,1247.207761,1250.098444,1250.771131,1259.119813,1264.144995,1273.374085,1271.657173,1283.558431,1276.743794,1275.416811,1281.030701,1275.893108,1290.156439,1286.763428,1301.444133,1308.74548,1311.506021,1325.292009,1317.722164,1325.422953,1326.870899,1330.46786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
