StateCode,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
48355,38990,36773,40901,45646,40831,41992,44083,49169,49338,51817,50587,54318,52482,54560,56789,56784,59983,60361,64034
48361,37174,42210,48590,50346,44803,44763,42398,50574,52728,46809,50429,53480,58863,56420,69052,63488,71022,64601,65521
48367,54300,54177,61433,61455,63772,54712,69706,64556,60454,68882,67012,66548,75823,72004,83262,84189,85641,96017,98174
48375,29880,32582,31788,37147,36262,35003,35956,35426,37823,38324,40536,42305,45312,40797,37297,43652,44721,50661,50743
41005,54480,56000,61220,66122,59876,57298,58055,64410,66758,65316,69629,74891,79878,81278,80294,82911,91329,97419,100675
41017,49163,50637,55957,51487,52233,44680,46984,47576,46791,52006,57373,61870,66273,67577,71643,68937,79796,82052,97163
41019,36576,38222,38841,39285,39076,36510,38502,39757,40605,42000,41428,42889,47746,47004,48585,50031,51166,54387,60889
41029,41194,40606,44524,40603,45989,40177,39138,44810,43363,44918,43948,48563,51409,56546,56450,56327,64249,69152,71666
41033,34595,39993,37312,33564,34754,36626,37048,34430,38298,36870,41493,36472,44426,48315,47573,47733,48785,53838,64170
41035,35901,37420,44482,42389,41298,37660,36464,38987,36885,39148,43952,45604,38916,45354,56348,48560,46721,53923,52547
41039,37290,42127,43111,43343,39867,40276,40584,40675,43459,44877,47318,47777,50654,53172,57325,54942,61712,64069,70374
41043,39305,40782,44397,45571,47669,42900,42565,43489,45130,43428,47527,51310,51541,54113,61488,59547,65196,67009,70548
41047,43137,45270,42910,47204,42760,44570,44051,45422,46873,48620,52047,56550,56354,56341,64306,61817,64406,71022,73417
41051,42773,45507,48883,51393,50773,48043,46888,51799,54024,53660,59231,62629,63974,71186,72900,71425,78319,79909,83583
41053,43963,45371,45939,53452,55588,48809,53252,46827,49781,51893,54970,52485,55428,61616,72914,65665,71532,77368,80328
41059,38459,45362,38631,45115,49839,44107,43502,49148,48514,44402,49472,50171,52288,56842,60425,57973,58329,77006,60582
41067,53431,59481,61628,65625,60963,60489,62488,63530,63238,66136,70447,75634,80946,83068,85734,86626,92147,98906,103713
41071,46238,47805,51140,54889,51441,50297,53612,47221,58612,52255,51084,61596,64104,60893,72904,67296,77256,77267,89160
42001,46815,53932,53281,55261,56628,55652,54906,60136,59029,61543,61023,59300,63107,62284,67715,68411,72985,76727,76725
42003,41562,43691,46401,48798,46215,47505,49759,50884,51424,52400,54467,56140,58625,59899,64871,62320,69091,72031,76615
42005,35451,36701,40517,41385,43922,43695,42530,41841,43191,44946,44477,47398,45949,49950,57636,53545,54039,57500,61836
42007,41303,42023,45017,45408,44689,43898,48901,47083,49937,51222,50128,55221,54923,54660,60672,59014,65003,67350,66768
42011,50871,50039,52787,54616,53485,51759,52307,52022,56043,56059,56122,59286,61058,62564,67708,66154,68658,72070,75675
42013,33730,40730,42509,40333,38455,42990,43136,41258,42164,44019,45432,43443,45957,49942,51004,50856,57361,58022,54002
42017,64346,70406,70655,75958,76169,70999,70617,75471,73594,77917,80575,79936,84749,88569,93767,93181,100144,105398,107221
42019,48418,52943,54390,58110,54879,54256,54627,57185,58233,60782,68848,66426,68934,66423,72262,72642,78146,81353,80379
42021,34841,34387,37495,38071,38870,41220,40253,39969,41423,43224,44179,44100,46598,45084,49076,47644,52995,54905,55748
42027,38450,40886,44644,47549,48960,44746,46988,50809,53207,51367,56337,60266,55895,57333,60706,61921,66789,66602,69101
42029,72690,77570,83146,85731,81495,84284,79160,82442,83633,85373,90503,92407,96656,99119,102016,104161,109601,117232,120903
42033,31952,33590,36271,36930,37282,36331,42780,41817,39236,39592,44666,47352,48581,46205,45643,50150,55193,60228,60711
42039,35842,35659,36217,40393,38192,38321,41199,42287,44575,44598,46574,45410,50657,51502,49428,51919,55593,54497,60797
42041,55429,56426,58605,60704,58606,56209,58824,57785,60088,62759,63890,63530,69301,71802,75391,71979,82691,80926,82174
42043,49190,49093,50059,52480,48742,52177,51871,52228,53816,52975,54232,60331,61622,57814,60733,63123,66454,67424,74170
42045,55630,55005,60232,65025,62385,59125,60102,61065,64822,62993,67584,67950,73854,72045,77339,76238,78220,83960,84085
42049,40312,39649,42394,44247,42888,42519,41975,46563,44292,45560,47386,48964,50614,48007,51818,52863,56851,56094,60663
42051,31338,31637,31344,34004,35807,35750,37052,40410,38903,36562,40495,43140,44184,52984,48509,49075,47981,51776,54523
42055,45228,50254,46985,54145,46929,49514,49068,51938,54303,49487,57960,60559,60459,61208,62484,63420,66715,74002,75875
42063,32356,38735,33441,41687,39582,41162,42498,44403,45266,42431,46990,42962,46237,49448,51914,49270,52023,52361,57505
42069,37153,38915,41598,41849,44481,42185,44284,43053,45295,45265,48518,47475,49172,53302,53826,54064,62136,61372,56002
42071,49282,52064,52764,55850,55673,51740,53387,54776,56922,57403,59262,61335,63407,66277,67376,69588,75688,82691,80067
42073,39940,39412,40749,42151,43232,38192,41606,43558,43425,45356,42921,46918,49967,47853,50547,50080,59536,58908,62754
42075,47768,49189,46711,52650,50728,51436,55019,51557,55973,54068,52571,57248,57372,61362,61204,61632,72732,68467,78824
42077,48957,48469,51817,54115,53260,51729,50978,53935,54244,58603,56452,60498,60871,62278,65667,66214,68738,72530,76508
42079,37240,39687,41804,41820,39945,41898,42847,42370,45190,44311,50301,46580,51332,54433,53972,53194,60020,59603,60380
42081,38562,38907,41714,42084,39968,41037,42391,45710,47373,45161,51455,49052,50909,55045,53881,54906,60494,62516,62135
42085,38963,37922,41106,40294,43450,40398,41648,42101,44222,43574,47051,49890,46785,48847,54543,50529,54067,57618,61669
42089,52119,50173,56860,56838,54879,54549,51875,56178,55536,63118,57318,60095,61612,64170,62413,68734,78575,81580,71087
42091,68210,71180,74000,78092,74856,75448,76220,76953,76919,79495,83254,84113,87304,90122,92302,93518,102896,106811,106748
42095,53696,53431,58383,60171,58325,56729,57950,55447,60482,61879,62436,66438,66066,68591,74328,73088,79578,74696,84229
42097,36073,35985,36591,40506,37602,35394,39822,40948,41011,39778,44989,47736,44895,47160,47349,49273,50751,58987,59046
42101,32573,33229,35365,36976,37045,34400,34207,35386,36836,39043,41233,41449,39759,46116,47474,49127,52899,56517,60302
42107,35610,38496,40839,43387,41503,40265,47437,45056,41114,43044,45810,50684,49559,48458,56295,53703,58614,64160,64276
42111,33083,33837,37554,37639,39362,39978,38658,46263,43429,46217,43660,43871,48846,50988,48895,51255,54352,48438,60515
42125,44947,45789,47299,51379,48071,47615,52783,54061,55124,56047,58085,57998,60551,63251,65431,65478,68408,70303,77450
42129,43323,43617,46057,46966,47418,46361,46474,49739,51531,53844,53540,56722,60713,58471,59073,61398,63064,71363,71081
42133,48911,52428,55120,56910,57027,56368,55551,55648,57065,58587,58409,62462,63519,65239,69172,68940,72949,80130,81362
44003,57189,59190,58190,64419,58908,53954,60416,60114,65631,62261,65931,63101,75143,68994,74474,75857,73159,85395,91821
44005,58455,59758,62688,68754,64251,75397,69119,64813,70299,71799,66026,73596,80222,83822,81652,84282,88090,93334,104880
44007,45006,46098,47700,47327,47887,45915,46875,48098,48159,47481,50565,52369,56672,56461,62994,62323,67368,75293,77170
44009,62536,66250,67765,73640,69083,70161,69528,70649,70433,71229,72453,77813,79374,89847,90003,86970,90427,100459,102108
45003,42090,44128,45522,42445,43831,42377,41522,45658,42259,48882,47219,45945,50749,51932,55634,53385,55138,68473,67480
45007,37955,41015,40778,45178,41246,36770,40943,39232,41135,42837,43558,45090,48593,51699,54322,53598,59037,62720,64645
45013,48932,50522,53838,54109,53939,56960,55439,54188,57122,54996,60257,65919,58847,65607,74127,71430,70501,83323,81111
1003,42119,44878,49119,52320,48487,47502,50900,48378,44874,48461,52003,56732,55342,56813,56439,61756,63866,69914,72915
1015,36243,36241,37074,40056,36527,36675,39037,39169,36205,41428,42346,41687,46763,45818,48156,50128,46524,52819,50780
1043,37153,33959,39095,39229,36628,35786,40054,37287,39936,38261,37862,39411,45044,44612,50906,48388,55517,63229,58923
1049,29053,30470,35680,34357,33057,35967,36541,38445,40876,35023,36559,35963,39373,36998,44208,42267,41800,49663,43509
1051,45802,52278,49495,54601,51142,52222,57405,53328,50699,55530,52502,52579,60558,60796,61854,62324,59032,71651,72478
1055,32507,31562,34637,37642,39118,35897,33313,34264,39459,40529,43346,41152,41576,45868,41447,44934,45298,57098,52192
1069,38063,36599,40261,42646,38342,38579,40336,40409,39006,39543,43553,42321,44529,48105,50103,49069,46931,56705,59335
