StateCode,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
42091,0.1,3.7,3.8,3.8,3.9,4.4,4.3,4.7,4.9,6.1,5.5,6.5,7.1,6.7,8,10.2,28.6,23.3,21.3
42095,0,3.3,3.7,3.9,4.5,4.1,4.5,3.3,2.1,3.7,3.6,4.5,4.9,5.6,4.1,6.5,17,13.1,13.5
42101,0,2.3,2.8,2.4,3.4,2.8,3,3.2,2.9,2.8,3.3,4.4,4.1,4.2,5.1,7,24.3,19.4,16.1
42133,0.3,3.1,3.8,2.2,3.4,3.3,3.3,3,3.4,3.1,2.8,3.6,4,4.7,3.7,5.7,13,12.8,11.2
44007,0,2.4,2.7,3.1,3.5,2.2,3.1,2.7,2.7,3.6,2.7,3.3,4.6,2.9,4.1,4.8,16.2,12.8,10.9
45045,0,2.4,4,3.2,3.5,3.2,4.1,4.2,4.1,3.8,4.4,4.3,5.4,5.9,5.9,6.7,15.8,13.5,14.1
47037,0,3.4,4.7,4.8,4.4,4.3,4,4.3,4.9,5.1,4.3,6.6,6.9,5.6,8.2,9.8,23.1,21.8,18.7
47157,0.1,2.2,2,2.7,3.4,2.7,2.8,2.5,2.4,2.6,3.3,3.8,3.8,2.4,3.3,4.3,12.5,12.1,10
12117,0.3,5.9,6.6,5.2,5.7,5.9,5,5.3,5.6,7.4,6.6,8.2,7.1,7.2,8.7,9.7,25.6,22.9,22.8
13067,0.1,5.7,5.5,5.3,6.6,6.4,6.5,7.6,6.7,7,7.2,8.6,8.4,9,10.2,11.5,28.1,24.4,21.7
13089,0.1,4.2,4.4,5.2,4.6,5.7,4.2,5.5,5.3,6.6,5.7,5.7,7.7,8,8.9,10.2,27.1,23.6,19.8
13121,0.1,6.3,6.8,7.8,6.8,7,7.4,8,8.1,7.6,8.2,7.8,8.6,9.5,10.4,12.9,36.3,29.8,25.9
13135,0,5.7,4.6,5.5,4.6,6,5,4.8,5.3,5.4,6.1,5.6,5.7,5.8,8.2,8.9,21.7,16.4,16.8
15001,0.4,6,7.2,8.4,8.8,11.6,6.3,5.9,10.5,8.7,7.3,8.1,7.9,6.5,7.4,8.5,12.9,10.9,9
15003,0.5,3.5,3.1,3.4,3.1,3.6,3.8,3.5,3.3,3.3,3.7,4.1,3.5,4.5,3.8,5.1,10.8,9.1,8.4
15009,0.5,6.4,6.2,7.4,8.4,7.7,6.4,6.5,4.5,6.1,6.2,5,5.2,6.8,6.1,6.2,7.8,10.8,10.2
16001,0.4,4,4.5,4.9,5.1,7.4,8,6.2,6.1,6.9,7.9,7,5.8,7.5,8.1,9.3,20,19.1,18.3
17031,0,3.3,3.5,3.8,3.7,4.3,4,4,4.1,4.4,4.4,4.6,4.7,5.1,5.4,7.8,23.7,19.1,15.9
17043,0,4.2,4.4,4.3,4.5,4.8,4.7,4.9,4.9,5.3,5.9,7.5,6.7,6.7,7.6,10.3,26.6,20.2,19.6
17089,0,3.9,4.1,4.8,4.1,4.4,5.2,4.1,4.6,4.7,5.6,5.2,5.3,6.1,5.8,8,20,13.8,13
17097,0,4.9,4.7,6.2,5.7,6.5,6.5,5.9,7.1,6.1,5.2,7.4,7,6.8,7.5,9.7,21.4,18.4,19.3
