StateCode,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
6029,7.720317147,1.357873242,1.232816077,0.868127997,4.310093918,1.128344932,0.522243487,0.930435737,1.211053043,0.867493188,0.296086042,0.941581486,0.408120306,0.383378459,-0.860251366,2.825343041,-0.170540051,-0.249752213
6031,20.37177354,1.862431835,0.431905961,-0.504287109,2.964426877,0.385835716,-1.561473677,-0.266906266,-0.457737149,0.463169383,-0.781638128,0.210969056,0.842765871,1.039863642,-1.209624689,1.557349924,-0.301089004,-0.195449108
6033,3.081517151,-1.924681116,0.312384016,0.636697191,-0.778198195,-0.691667567,-0.528582311,-0.192238563,0.50735985,0.634114421,-0.735396572,0.202757502,0.211686331,0.006212917,-0.170844594,6.985500031,-0.836169037,-0.459004854
6037,1.938694642,-0.698898612,-0.167079109,-0.142343645,-0.178624902,0.596475023,0.745602007,0.54481732,0.994672293,0.529688273,-0.318348775,0.252438495,-0.570560929,-0.657175614,0.015688646,-2.102825286,-1.102858892,-0.594508585
6039,9.083251962,0.114797226,1.242210589,0.201573487,1.867700092,1.001928564,-0.46231813,0.112338882,1.416768927,0.291171675,-0.194196054,1.417609908,0.498438396,-0.218808666,-0.891137567,2.235048902,0.530706982,1.623652157
6041,5.574065507,-0.259706845,0.281342706,0.786192593,0.863808574,0.836246026,0.407009344,0.896633329,0.923112651,0.18063279,-0.21820604,0.116631051,-0.493954896,-0.323492487,0.237611368,0.294864728,-1.609494016,-0.629252631
6045,2.43922289,-2.083782587,-0.060273782,-0.209925656,2.078103208,-0.313111992,-0.142770665,-0.269936405,0.77644738,-0.250372714,-0.023959201,0.445063222,-0.468086073,-0.978243499,0.416143126,4.815750201,-1.666940474,-0.751812704
6047,3.531722284,-0.058618079,0.245607175,-0.323423412,4.670207606,1.215057365,0.92613256,0.351880445,1.187183734,0.789178271,0.080832914,1.489176394,0.767219343,1.060906593,-1.447349467,4.67731975,1.240308454,0.657209652
6053,5.45032956,-0.626270703,0.147435095,0.522244377,1.538124132,1.251793934,1.152885295,0.483641936,0.587184546,0.592102823,0.307445529,0.614614734,-0.528194343,-0.351933222,-0.249734484,1.004210385,-1.021437146,-0.493233347
6055,4.768331437,-0.716735819,0.65477313,0.912068229,1.639806907,0.898741762,0.693036325,0.921284476,0.955631886,0.556939866,-0.203571629,-0.839159855,-1.103757457,-1.199997131,0.601115112,-1.706693993,-1.400074886,-0.807148176
6057,1.221661952,-1.758738002,0.093788327,0.651784427,1.066996757,-0.184221714,-0.324504117,-0.093598665,0.705702648,-0.016179103,0.232612235,0.713370398,-0.118219889,0.059179907,-0.338830134,4.093867246,-1.153768106,-0.250261504
6059,1.953142379,-0.167052625,0.457986282,0.532324241,-0.258458973,1.218365379,1.125322957,0.78414126,1.000268755,0.771288644,0.086946207,0.563209449,-0.13891675,-0.322539335,-0.168372752,-0.079991294,-0.524810681,-0.489625487
6061,3.854075477,2.046946745,2.710861468,1.932182076,0.429204251,2.025436512,1.272337304,1.555786575,1.193817739,0.994635372,1.369239007,1.480825478,1.808289699,1.317566622,-1.639348378,5.232529945,1.32718894,1.385684057
6065,6.044218511,2.307476356,1.299449115,1.186565587,3.664747064,1.646960149,1.302140542,1.045670741,1.603659225,1.36330208,1.131499611,1.487807932,1.134501949,0.807423662,-1.322865472,0.842171672,0.630777397,0.749423381
6067,2.749147571,0.868756201,0.539927755,0.487392354,1.499697705,0.994824745,0.975973205,0.82820675,1.360685192,1.302878627,0.874221942,1.06671685,0.676852115,0.719219974,-0.90911551,3.31435133,-0.299070879,0.007511825
6071,4.31306462,0.423541463,0.376282498,0.115016957,1.22755273,1.122970015,0.771578264,0.339112858,1.161096376,0.734349166,0.562135919,0.808748766,0.658152112,0.390587046,-0.805152093,1.487977981,-0.048024568,0.089120628
6073,4.149584015,1.135662839,0.881151006,1.756738925,1.709218667,1.097235051,1.178126977,1.076119674,1.624880265,1.105891315,0.552443824,0.600889338,0.170147872,-0.150566914,-0.430155197,-1.140232914,-0.300084995,-0.190311482
6075,3.471672714,2.813689031,5.751814436,0.788898558,-1.213577349,0.914132617,1.603910308,1.402048524,1.794392925,1.448381114,0.701999038,1.547387893,-0.119634132,-0.198798829,-0.767399203,-6.8111671,-0.829734017,0.068156208
6077,4.164119958,-0.323840932,0.208348858,0.367644872,1.90913671,1.231562907,0.918970317,0.251490154,1.592608525,1.46856401,1.047092298,1.596682063,0.970722703,1.260595754,-1.382015042,5.028505285,0.483779025,0.975254309
6079,7.247181165,2.113188459,1.090170556,0.630990927,1.176906855,0.687119835,1.042398215,0.596425088,0.954988913,0.830577283,0.52807204,0.183111985,0.213475415,-0.31653815,-0.209811699,0.227242962,-0.40471961,-0.132618
6081,2.354371503,0.210489313,0.807090401,0.883834486,0.16314575,0.978529831,1.664170823,1.09047478,1.499652784,0.863981566,-0.044175211,0.864673894,-0.24176508,-0.386202236,-0.123928184,-3.622540075,-1.179989375,-0.387832376
6083,4.418964353,0.96469207,0.296637531,0.409722839,4.337230412,0.509992654,1.023945952,1.031422682,1.140930509,0.930632585,0.314994975,0.443777036,-0.362155528,-0.006270617,-0.359239326,0.355139977,-0.590850552,-0.581294484
6085,3.676349939,1.022075561,0.887547914,1.141570497,0.171014691,1.212959265,1.554456835,1.335344032,1.748833672,1.237144418,0.070801295,0.976918853,-0.030080185,-0.501556073,-0.180148684,-2.01992435,-0.772364795,0.355275008
6087,3.884892685,0.817764963,0.552141634,1.217127484,2.668040497,0.472906704,0.937578037,0.990718805,0.885238235,0.861650307,0.192233336,0.445620793,-0.595149639,-0.379938379,-0.015738636,-1.968737416,-1.277857442,-1.067821614
6089,1.914821317,-0.29119038,0.438618491,0.491082824,-2.102717298,0.272433457,0.456759706,0.220621997,0.460386635,-0.150719673,0.054586065,0.161442067,0.066140139,0.022217285,-0.451466015,1.60207958,-0.663778762,-0.311722766
6095,4.110503609,-0.748396813,-0.265296782,-0.068954517,1.736348144,0.522803249,1.029123276,0.95803516,1.493215439,1.150694337,0.943608229,1.19284791,0.258610239,0.231298,-0.693633096,1.614710104,-0.657271383,0.104958919
6097,2.873416327,-0.526032843,0.496517274,1.148602758,2.757454957,0.617579156,0.760679838,0.649819348,1.063986667,0.370583579,0.184010228,0.22800008,-0.84784924,-1.121330074,0.498648692,-2.196855481,-0.666204282,-0.17362478
6099,2.879446529,-0.170852387,-0.111293014,-0.0605059,0.974362491,0.613942153,0.617910137,0.721643161,1.238080195,1.201322564,0.589166178,1.170507423,0.349699488,0.153688059,-0.803581157,1.238294873,-0.311754632,0.028116639
6101,4.535474132,0.689202494,0.181442851,0.441398158,2.366812793,0.119190769,0.108513575,0.345183221,0.521237546,0.642690955,0.194893379,-0.003103951,0.164514527,0.169409237,-0.67649091,2.85313814,-0.565296831,-0.563434616
6107,3.704536081,0.391513399,1.120381067,0.795728589,3.262984444,1.25425975,0.606339857,0.479227925,0.892890565,0.363380023,0.124819783,0.880902273,0.294514664,0.071695205,-0.480485634,2.82333416,0.102713739,0.402894812
6111,2.166822739,-0.169559346,-0.078159837,0.657231679,2.829823296,0.734522942,0.506148928,0.435296974,0.781067626,0.515021662,-0.093823189,0.527809748,-0.381165106,-0.582983829,-0.048108406,-0.687678202,-0.854862679,-0.36211649
6113,6.497970092,4.125262514,0.926247421,0.884861731,0.894151158,0.429444803,1.021509102,0.232708531,1.464859502,2.61380606,1.307882976,1.535666954,0.589642016,0.041740772,-0.78276644,-0.817281761,2.36374697,-0.707291268
6115,6.955544076,2.417751009,1.344003995,-0.194342179,-0.736372986,0.262474443,0.479484141,0.567698763,0.853558767,0.71113755,1.051119583,2.332779807,1.311160442,0.803423841,-1.45421264,7.606676642,1.065678906,1.674771676
8001,4.622353749,1.968682573,1.974224547,2.357741693,0.617015197,1.741658497,1.806429605,2.087694028,2.456345257,2.20898739,1.394155132,0.999624639,1.72924695,1.08485,-1.464378137,2.411718094,1.040908569,1.097474293
8005,2.478028718,1.469107236,1.686513579,1.99862164,1.708999575,1.726194824,1.811784979,1.935031047,1.935691106,1.98361077,0.946290263,0.939303183,1.269415226,0.825380251,-1.00671652,0.756946368,0.138647122,0.038578364
8013,3.813425316,2.818946951,0.998752851,3.520591075,-2.740195465,1.426993624,1.984113729,1.549204436,1.059513366,1.927342476,0.893628746,0.089378262,1.105068307,0.036187661,-0.464138126,1.497157218,-0.629659862,-0.194522824
8031,3.994145246,3.770014145,1.760519692,1.943855676,-0.971745488,2.573401675,2.306086766,2.401204544,2.212026267,2.814289717,1.540557765,1.668109543,1.684735482,1.496039035,-1.558419771,-0.616725196,0.251453695,0.466174648
8035,5.893151235,3.222808502,3.125126324,2.709704548,-0.423974326,1.799284328,2.070048979,2.598125513,2.835310152,2.4628303,1.937112849,2.028712968,2.229949985,2.444161785,-1.957545692,7.177297549,1.896528361,2.105918274
8041,4.863214149,1.800708635,1.49521857,1.42420221,3.702968528,1.600662277,1.256116917,1.562877928,1.293806218,1.650593276,2.047975376,1.590622476,2.091437463,0.917131746,-1.374786057,3.851940678,0.365919603,0.492595538
8059,1.526380784,0.447822935,0.752804362,0.671805362,-0.258696794,0.812461604,1.013921509,1.180875682,1.215118576,1.257110526,1.116309829,0.485453022,0.978049574,0.45636839,-0.701000719,0.135799376,-0.593187147,0.038705669
8069,4.32239329,4.098055044,1.825964795,1.897720482,0.755742639,1.625881046,1.624089682,1.771732794,2.574148385,2.917111458,1.923393999,1.171494707,1.901876875,1.820448593,-1.786499822,3.426308687,1.170927888,1.08866944
8077,6.004518596,3.646349552,2.939992235,2.040916107,0.150589008,0.526269026,0.520114493,-0.198852876,0.47508031,0.174024485,1.057146512,1.021434806,1.049361545,0.654669826,-0.809286039,2.858879983,0.82689802,0.658740765
8101,3.889609816,1.063356702,1.422950989,0.310711574,1.43298733,0.669689046,0.191223644,0.372392013,0.26261838,1.06007722,0.936481836,0.818783573,0.633128097,0.534235864,-0.600864485,1.320096528,-0.045984601,-0.071957722
8123,5.75578436,2.910194759,2.471794872,1.995395856,-0.191946114,1.717858969,1.953695899,2.311038299,2.922697704,2.702488566,3.421770568,3.289232772,3.174967912,3.241119295,-2.805307989,7.814793794,2.982037196,2.646097962
9001,1.853967536,-0.60248323,0.00167595,0.690256193,1.942503839,0.782071461,0.857112925,0.649900678,0.588783535,0.276591379,-0.408837903,0.608360509,-0.64194812,-0.052022466,0.103251029,1.637392964,#VALUE!,#VALUE!
9003,3.159629583,-0.011745561,0.055655411,0.287582981,1.664289327,0.02537793,0.285457218,0.112899397,-0.031950233,-0.238756772,-0.385336237,0.336064205,-0.300540101,-0.10944363,0.048557843,0.526927556,#VALUE!,#VALUE!
9005,1.436833737,-0.970970813,-0.280443824,0.523582519,0.589207749,-0.553624105,-0.666882075,-0.323148296,-1.033040166,-0.751379782,-0.562082319,-0.215806453,-0.585145216,-0.429570816,0.449169037,2.129256996,#VALUE!,#VALUE!
9007,4.518360626,0.229584672,0.392324094,0.550990934,-0.003017465,0.208814885,-0.265593852,-0.024154298,-0.373878064,-0.533517639,-0.447389113,0.049593152,-0.445505171,-0.151215254,0.188381886,1.239385039,#VALUE!,#VALUE!
9009,3.352294125,0.029577258,0.071792349,0.225150425,1.766850706,-0.217383999,0.197418922,-0.060963384,-0.117130375,-0.209804743,-0.301930259,0.415463166,-0.327160099,-0.333830834,0.114184499,0.931014697,#VALUE!,#VALUE!
9011,3.876228952,1.550743848,-1.068532703,0.873661249,2.707716524,-0.201784313,0.24423953,-0.007294744,-0.172898049,-0.662462182,-0.758470259,-0.284654245,-0.835956927,-0.591489745,0.626682654,0.725827001,#VALUE!,#VALUE!
9013,10.91893349,-0.000675037,0.18023613,1.384714904,1.541927809,-0.179341672,-0.634724963,-0.106903173,-0.006606023,0.035014237,-0.199445252,0.226974947,-0.356527423,-0.132519663,0.149945927,-0.433264656,#VALUE!,#VALUE!
9015,4.667741358,0.142035731,0.262307968,0.147428523,0.851784407,-0.310498739,-0.467198754,0.004251737,-0.515288596,-0.363254073,-0.326833829,0.143727623,0.574085374,-0.209353397,-0.107037043,-0.204874118,#VALUE!,#VALUE!
10001,5.275132841,3.153095169,2.075465502,1.496638034,3.2781585,1.17977804,1.693825303,1.067853436,1.517566228,0.89890515,0.745679496,1.142272075,0.97611184,1.252310277,-0.919318974,2.80531922,1.518878734,1.520760006
10003,4.020812594,0.500583157,0.269396348,0.942714027,0.814014821,0.553817724,0.7574206,0.660713893,0.562868848,0.723798704,0.037357731,0.503781955,-0.081815957,-0.104052133,-0.07999957,2.400475725,0.662226171,0.538320121
10005,4.14589483,2.220336351,2.032112257,2.505371312,2.658407135,1.242728849,1.527479659,1.602340331,2.032431805,2.263705306,2.146812477,2.302373201,1.759260081,2.154078313,-1.697513075,7.504049963,3.40528508,2.950897811
11001,12.89257995,1.162794697,0.601911976,1.321994549,0.799790547,2.240538139,2.318299795,2.233984846,1.92497784,2.023849092,1.330203443,1.879413362,1.222383612,0.468926835,-0.534892717,-4.547746783,0.261622267,1.06712831
12001,7.986287757,5.707115181,0.533984222,0.915629506,1.610598832,0.754756623,0.822890141,0.809014506,1.155647443,1.397924955,1.358649659,1.308558764,1.12832654,-0.338203263,-0.348643154,4.152477574,1.716098812,0.691476253
12005,3.391909751,0.292957402,-0.023172992,0.500774645,2.734164001,0.345006853,1.20513847,1.794035008,2.284741152,1.480570998,1.287747406,-0.223401133,0.939187091,-5.711140015,3.074325291,-0.504231547,3.329835685,3.04374129
12009,2.519636396,0.337226471,0.067144011,-0.030567303,1.345372578,-0.001287776,0.688232892,0.642418241,1.100535018,2.01172594,1.943712946,1.732253553,1.304734521,0.853314657,-1.319230092,3.809252846,2.280953833,2.10657166
12011,1.70949994,-1.568831686,-0.474939915,0.870357702,-0.730154273,1.516556435,1.96413605,1.306072214,1.652723124,1.454605761,0.696415624,1.374400932,0.794574865,0.077795886,-0.537951575,-0.581277709,0.830820365,0.79634273
12015,-0.179684066,-1.051554669,-1.802190899,4.592829535,1.93562363,0.325645353,1.207393886,1.407826456,2.269085082,2.754727732,3.090431216,1.999271566,1.628825543,2.114617455,-1.579588164,4.795994105,4.012461315,1.713699232
12017,4.488347994,1.466596208,0.889640363,-0.748854444,0.550026005,-0.778011606,-0.47917961,-0.063863375,0.076110605,1.206081348,1.816983085,1.410657216,1.566801925,1.168127953,-1.148626526,6.857602509,2.812446626,2.563850144
12019,5.527700439,1.746236703,1.485526554,1.098377606,2.483989805,0.509417696,1.02666736,1.056883377,1.730660543,2.086607474,2.129756284,1.881321678,1.810300146,1.471731645,-1.805228687,3.282488133,1.901412568,2.581766988
12021,4.011384597,0.3781992,-0.183954483,1.040100489,1.235335299,1.755811357,1.308306972,2.170401321,2.689596693,2.44511536,2.191684975,2.1208536,1.503969105,1.694637611,-1.443744122,1.749067472,3.112596508,1.586958597
12031,3.36327461,1.335976247,0.212327727,0.71425046,1.030990386,0.558163063,1.021351565,0.710889698,1.336900509,1.705696125,1.450696049,1.260883882,1.305742195,0.797111287,-0.950556249,5.405992299,1.660207914,1.405360951
12033,7.559445575,3.717005274,-1.131827928,0.133360181,-1.747197067,0.359344121,1.203888818,1.024726228,1.583299817,0.110732346,1.345324643,-0.531430548,0.644951389,0.881679946,-0.510499001,1.79954593,0.771736096,0.631006101
12035,9.671713505,6.394733041,3.224091315,0.410972416,4.699744603,1.509465432,1.009488991,1.623643998,2.453079355,2.913834857,2.768711098,2.031206721,1.408922269,2.689462554,-1.935158714,7.157920853,4.773757153,3.736237718
12053,5.810970734,2.213301574,1.549062518,-0.265596515,1.036599254,0.049708684,0.189492415,0.587584044,0.810589254,1.469392397,2.463586996,2.033527497,2.311407482,1.600607759,-1.660478548,5.211326691,3.11905023,2.856990952
