CountyCode,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012
13233,78495.97803,78892.8802,79204.71703,79412.68685,79468.91393,79448.87484,79280.48375,79227.65377,79155.35542,79167.78997,79158.19988,79242.86168,79416.8708,79598.82371,79693.41356,79623.66802,79308.04855,78858.51493,78337.94359,77875.2568,77655.54472,77579.46735,77628.21915,77439.75731,77164.44623,76755.29119,76301.42864,75687.07839,74980.31023,74268.50597,73643.7677,72961.48473,72211.4353,71384.39899,70748.70082,70185.94482,69787.28112,69410.95871,69138.85601,68983.93006,68842.49416,68721.36588,68461.37072,68192.0655,67763.35964,67244.24564,66614.90781,66131.46503,65794.76505,65330.29848,64704.24948,63909.78961,63262.02325,62721.4538,62284.12233,61851.31104,61347.02491,60766.86948,60313.78546,60008.71374,59842.99421
37181,96763.12518,97034.38667,97392.38572,97793.36485,98139.87442,98303.3923,98344.90116,98456.82669,98571.02183,98766.09645,98869.86575,98900.90271,98768.57008,98639.04089,98680.47725,98852.23369,98880.43208,98784.94878,98636.94701,98608.45527,98494.99572,98328.84661,98070.53366,97782.05686,97386.70442,97010.79598,96756.89031,96593.73479,96349.45896,95982.98563,95493.34624,94997.57112,94411.71525,93822.51912,93212.8239,92653.79179,92093.05825,91549.70087,91200.65433,91108.86999,91085.34861,90984.97805,90788.1095,90589.57754,90351.71727,90061.29019,89656.21247,89191.56673,88630.90126,88125.67941,87769.73853,87583.7681,87519.83203,87338.10954,87147.23727,,83843.0793,81818.24648,81028.45934,80552.77286,80299.89171
53017,235359.3568,236531.6708,237479.9134,238179.4752,238727.8909,239098.8942,239287.7954,239860.1954,240530.3237,241263.877,241533.108,241567.14,241393.7963,241029.1856,240526.0011,239875.2265,239012.4518,238101.7565,236962.582,236078.9712,235447.0362,234589.3843,233450.6241,231678.1155,230807.3822,230090.3405,229388.1709,227886.0835,226211.5366,224268.8559,222250.1686,220797.0425,219933.6134,219086.1216,218238.1386,217358.6378,216698.4255,215731.0376,214968.3203,214499.9111,214261.5554,214281.9584,214272.8209,214318.7175,213783.7654,213087.5246,211965.0056,210666.0816,208895.2314,207119.2041,205336.4895,203925.7977,202867.7137,202288.7788,202143.6292,201999.5483,201666.6225,201278.8369,200982.8444,200972.1316,200960.9607
54069,90655.03137,90735.36397,90827.19337,90886.89425,90890.71794,90847.78193,90887.14628,90966.61393,91164.26048,91372.9168,91574.40722,91673.96064,91770.66849,91888.06604,91983.83645,92004.19851,91927.74672,91924.63763,91928.12534,91953.41412,91585.33885,91061.71221,90511.39077,90405.42129,90546.22355,90679.37503,90570.82179,90270.30123,89769.77479,89229.67849,88831.15126,88588.6643,88281.88967,87976.87309,87625.93122,87415.46484,87300.79177,87404.7069,87643.00409,87657.34326,87634.29476,87614.1375,87848.70593,88170.91204,88386.78294,88377.70749,88253.62437,88140.37574,88055.37847,87895.35308,87611.03667,87432.11606,87299.79415,87317.75348,87204.09959,87142.84935,86996.63166,86929.40851,86896.47985,86894.68974,86814.50649
51590,76332.80651,76207.64486,76078.70955,75926.83605,75653.64349,75258.61839,74780.73982,74490.80952,74303.41612,74146.75046,73895.80239,73646.31173,73406.21656,73146.98863,72735.16928,72209.73216,71687.52199,71264.05111,70826.25192,70447.06111,70162.40574,70150.17766,70041.57482,69820.62703,69651.52763,69575.05258,69542.81394,69318.51167,69121.19811,68914.80098,68734.82511,68472.37403,68196.37313,67845.17441,67881.50093,68009.70368,68190.83292,67987.35331,67756.69863,67697.43837,67840.37496,67916.86684,67833.38078,67554.52266,67310.19854,67108.71169,66963.49836,66843.08803,66685.76626,66574.71657,66403.19796,66179.88065,65974.59408,65868.73672,65887.42826,65922.3325,66004.75739,66035.72777,65987.32243,65880.68172,65737.10848
37059,,,,,,,,,,,,,,,,,,,,,,,,,168681.1014,167994.2405,167637.5633,166914.7338,166394.845,166081.1667,165643.1167,164995.0682,163910.0796,163219.8717,162952.1539,162873.5411,162456.9275,161896.5341,161463.3047,161378.2093,161430.537,161456.0446,161340.826,161042.8563,160733.3971,160189.4447,159582.8168,158874.4374,158028.3075,157221.4135,156400.0929,155827.9398,155458.5767,155147.6261,154952.2979,154681.5588,154562.6139,154172.819,153760.1742,153251.9638,152917.3506
47051,121028.5665,120968.7659,121531.8576,122223.8158,122656.6102,123030.3258,123271.1539,123698.2121,124062.587,124338.2199,124511.7127,124995.3047,125601.0642,126208.9446,126505.0286,126767.0373,126911.5754,127022.1662,126878.8399,126564.0574,126205.7451,125962.1475,125794.8025,125603.3345,125396.9114,125342.4096,125351.5951,125462.1325,125357.8754,125063.0229,124425.0396,123646.159,122840.1999,122160.0257,121635.5426,121286.3761,121200.642,121248.8912,121350.3166,121511.7166,121693.7428,121778.5535,121645.8553,121401.6093,121113.9055,120699.4058,120166.5152,119687.214,119379.8072,119169.8104,118887.6494,118740.0965,118666.5785,118696.5246,118503.8581,118330.2487,118211.0575,118170.4523,118045.1083,117927.663,117956.2552
56037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173827.6051
22095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159505.1899
12075,177156.3157,176788.6544,176215.2878,174862.2919,172781.3125,170147.8338,168574.3285,166835.8817,165211.2807,162840.6869,160802.8087,158942.2224,156957.5249,154841.3434,152610.1164,150190.5644,147615.9538,145033.939,142285.2705,139354.4009,136451.4266,134127.9216,132524.3044,131239.1612,129975.2477,128890.6416,127642.3475,126166.0574,124604.6936,122986.1119,121265.5209,119510.2639,117843.0581,116602.9094,115682.7631,115086.2661,114610.0579,114122.1721,113718.0046,113210.1024,112736.867,112203.5183,111703.1535,111379.2018,110949.7467,110592.3703,110141.8942,109701.2947,109223.2753,108602.6914,107960.3327,107268.2628,106743.5124,106367.3232,106036.7137,105622.7945,105103.7199,104698.5617,104412.3872,104412.3798,104482.487
8085,178070.8984,178513.9005,178920.5722,179668.7345,180198.0251,180276.5275,180297.7893,180717.7702,181232.7754,181485.3402,181561.7202,181581.8521,181290.4991,180784.1857,180301.9641,180133.6671,179921.2211,179820.1725,179617.5384,179579.3143,179478.0886,179295.9,178967.0414,178801.355,178794.1424,178730.9207,178424.0625,178122.6648,177690.3261,177253.8096,176528.3982,175800.6386,174922.7071,174144.8741,173475.818,173105.3146,172978.2513,172885.844,172719.2377,172447.4501,172102.3408,171776.8355,171322.9506,170858.4482,170257.6246,169811.5435,169421.9745,169075.8141,168778.6642,168419.557,168081.5964,167610.6011,167196.4943,166823.6013,166384.9594,166096.9003,165795.2688,165616.6628,165456.9978,165496.3735,165803.6351
29023,126019.5779,126220.3234,126286.6847,126602.2783,126956.5395,127234.7178,127262.1242,127297.2095,127376.4754,127450.3051,127467.4679,127538.6881,127505.4513,127376.9666,127210.598,127298.3887,127388.373,127487.8555,127285.3779,127011.3687,126649.0421,126596.1388,126657.507,126781.8437,126669.9973,126578.5085,126444.4025,126489.8213,126386.1982,126051.9917,125565.9919,124974.7762,124560.6001,124051.5502,123599.6383,123155.758,122712.5707,122437.8721,122367.8149,122651.8406,123036.3908,123360.3725,123557.8344,123594.7497,123347.4289,122902.4943,122365.9837,121870.3435,121270.4874,120574.3522,120059.1398,119858.6146,119997.0375,120207.947,120558.9664,120812.8733,120992.6021,120931.0488,121006.1946,120703.8651,120206.4492
48143,,,,,,,,,,,,,,,,,,,,,,,,,,132725.6636,132855.4379,132643.0892,132402.5324,132290.3573,132338.4113,132326.789,132460.4394,132716.6107,132689.6811,132129.8141,131464.8265,131174.7739,131137.0602,131107.1343,131174.9546,131399.2752,131732.5997,131938.5462,131986.5302,131871.374,131617.2225,131132.6384,130684.7323,130332.5949,130084.9944,129699.8774,129421.4044,129376.5282,129578.1402,129775.977,129959.9256,130169.1764,130481.7647,130671.523,130930.1287
51149,190492.4955,190614.7301,190530.0251,190395.4055,190075.6531,189543.4331,188783.214,188471.7234,188337.9033,188317.0406,188035.9179,187732.2552,187440.6199,185945.8477,183862.9057,181417.0692,180130.1432,179459.4012,178900.3293,178155.8189,177244.8137,176539.445,176000.0483,175573.3918,175535.8456,175570.5316,175519.459,174875.2383,174134.0526,173284.221,172474.5238,171564.4852,170660.7656,169772.5425,169066.5629,168473.3627,167951.0485,167474.0243,167112.186,166864.7327,166771.6025,166754.7775,166749.174,166508.2117,166101.4937,165680.8285,165325.7558,164937.7647,164423.5979,163851.0519,163261.6559,162753.8339,162471.2087,162344.5312,162436.3885,162353.6258,162291.0219,162089.8137,161972.2784,161821.4062,161706.334
55093,173550.4491,173717.4461,173897.8402,174059.2921,174310.2011,174540.5397,174356.0774,174065.7758,173676.5254,173436.3029,173214.6303,173093.0521,173162.5557,173195.1233,172976.8074,172531.405,172081.1954,171703.4202,171156.6213,170406.1331,169624.6721,168850.9058,168330.7263,167825.0579,167612.2358,167266.8163,166852.4945,166257.1963,165652.8229,165023.2845,164276.4585,163260.3432,162165.043,160929.9394,159870.6198,158936.3233,158278.1291,157802.1404,157476.2978,157255.325,157198.788,157200.2415,157075.3416,156641.1415,156100.846,155426.0909,154725.7758,153863.3532,153127.5415,152453.6475,151885.9018,151275.854,150892.0014,150636.413,150519.111,150212.0897,149858.909,149361.8519,148901.5231,148452.9029,148173.9259
49043,488218.6491,490929.8671,496614.9497,501637.714,505651.1406,508117.8703,509919.2707,510903.8573,511706.8876,512554.9894,513187.3792,513070.7602,511763.1398,510471.8322,509028.4134,507232.082,505198.7703,502434.1009,499814.0646,496374.518,493497.7972,490763.912,488409.5905,485703.9359,482469.262,479876.7497,477906.8137,475190.7771,471097.6278,465826.9595,460974.6982,455970.0078,451158.727,446606.1597,442920.293,439204.0854,430533.0228,420837.8089,412407.7042,409611.2695,408781.0261,408430.414,407650.8669,406998.2972,405137.1928,402933.5723,399475.2211,396974.0235,404781.9391,416038.008,428228.5673,431235.0992,431177.1033,430509.0925,430413.1148,431337.0837,430932.3423,426609.1351,420725.5201,415858.3612,416897.2639
39107,,,,,,,,,,,,,,,,,,,,,,,,,,,119320.8261,119498.4282,119682.5318,119914.3564,120020.3977,119938.1333,119946.5527,119882.4083,119619.1332,119385.9948,119181.1323,119063.4679,118688.1099,118510.0097,118820.8613,119034.8904,119322.1972,119413.2425,119771.5335,119894.3189,119641.0398,119258.1376,118687.3764,118074.5061,117413.2561,116936.3597,116777.1623,116982.0661,117227.7416,117523.4342,117753.5882,117955.5705,117983.0513,117803.2358,117564.2604
39027,99532.21621,99514.61853,99446.50204,99337.47371,99193.82123,98948.58284,98665.55694,98461.66523,98298.80127,98249.57859,98315.58042,98485.99354,98659.87606,98725.44471,98781.62665,98699.08249,98533.48679,98250.45809,98031.26614,97744.18017,97462.10672,97152.75778,96976.61535,96878.96576,96732.12004,96554.48237,96306.79892,96078.8991,95802.45453,95441.38558,95042.51524,94549.80145,94068.76061,93663.27498,93357.85316,93133.48223,92901.6297,92735.25811,92607.95935,92490.1697,92380.22723,92216.67521,92016.52514,91720.39009,91372.93445,91059.82425,90778.04367,90515.98275,90135.37677,89728.16351,89341.27856,89015.70271,88762.89969,88559.29278,88450.06431,88336.15212,88186.02187,88075.20723,87958.88856,87901.21532,87716.16889
53047,,,,,,,,,,,,,,,,,,,,,,,,,167613.0959,167809.0846,167340.8662,166352.8415,164871.3055,163164.1814,161804.8738,160290.7321,159309.713,158361.0158,157745.8326,157199.5053,156746.0505,156612.6991,156430.2969,156127.496,155572.359,155016.4098,154454.5319,154050.6059,153749.7271,153630.1091,153439.3813,153058.0772,152455.9224,151749.5419,150923.256,149961.6097,148989.6619,148230.2965,147911.222,147593.0228,147533.4831,147559.8323,147763.5905,148337.8874,148209.1517
39033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75488.30723,75448.55365,75442.89372,75484.39263,75704.70905,75989.92163,76056.39295,75957.37891,75764.84936,75675.03299
16069,,,,,,,,,,,,,,,,,,,,,,,,,,,172637.3099,172181.7428,171770.4771,170841.7067,169748.685,168399.0819,166808.3326,165265.9323,163931.2189,162782.552,161700.458,160648.8051,159796.9665,159208.6437,158839.2832,158577.3361,158342.6483,157768.1041,156794.3763,155659.192,154544.9188,153426.1529,152094.8316,150676.963,149424.083,148410.1542,147876.9164,147732.3786,147950.3078,148121.2072,148316.6433,149189.7885,150434.2628,151562.5423,151925.5713
26057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89408.62832,88936.75913,88771.53976,88591.86027,88703.43771,88705.52663,88483.84243,88201.97354,87933.16198,87494.97595,87171.35408,87007.1677,86922.53776,86235.10594,85454.74597,85070.66626,85088.06783
55075,,,,,,,,,,,,,,,,,,,,,,,,,,101782.7687,101437.2358,101007.771,100448.4096,100015.5577,99767.80153,99348.78879,98851.80922,98309.42931,97805.24121,97367.61852,97136.83929,97054.60292,97063.10235,95848.87994,94414.53533,92935.46937,92652.86687,92432.2801,92312.31408,91994.22827,91763.49083,91304.71613,90887.89688,90209.31015,89537.49596,88917.22335,88665.10511,88701.97595,88901.42351,88967.86535,89354.52534,89796.68772,90318.60439,90375.86234,90256.59247
48481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114110.6614,114009.026,114085.9024,114105.0333,114082.6308,113932.2474,113759.1839,112720.7766,111338.0595,109815.612,109184.7373,108897.3282,108836.5976,108902.387,109108.1571,109301.416,109477.8384,109319.1831,108988.6526,108604.2315,108311.1621,107941.7432,107502.8581,107115.3204,106956.3454,106946.172,107066.5241,107222.6293,107327.7094,107196.6603,106983.891,106850.4859,106874.8519
47047,174000.2157,174253.8891,174923.292,176678.7819,178195.6623,179324.5621,179257.7772,179151.2976,179056.718,179671.6827,180483.859,181687.6338,182509.255,183014.0394,183237.2081,183120.1593,182943.2318,182586.6568,182258.5879,182022.8225,181875.8577,181760.4652,181592.8997,181321.1459,181038.5475,180777.3778,180677.5886,180474.3255,180074.8645,179312.7951,178454.2509,177515.6421,176616.6897,175636.7675,174733.5818,173995.6317,173533.7589,173175.2439,172981.0175,172887.403,172992.7676,173003.268,173143.8255,173288.0143,173366.0034,173060.5217,172423.951,171688.3333,170943.804,170195.5743,169501.239,168932.2923,168561.1126,168319.7322,168261.5594,168337.5633,168454.3579,168396.8466,168159.2554,167864.3784,167667.5611
5005,139801.3329,140829.136,141389.1027,141687.1903,141786.6195,141743.1516,141526.2949,141616.074,142023.8534,142529.5116,142430.7126,141994.5,141570.4828,141483.2834,141481.099,141425.5248,141329.8988,141214.5448,141237.8338,141247.3145,141380.3039,141346.6141,141359.5684,141269.6804,141165.6209,141045.6759,140989.7626,140941.4449,140744.5433,140272.9545,139609.2331,138777.9111,137956.2147,137227.3409,136723.2838,136373.0423,136106.8623,135931.5662,135861.5408,135899.1662,135880.5191,135794.0259,135603.4817,135426.5497,135218.8282,134984.711,134697.3243,134362.5804,134082.4981,133832.175,133633.6888,133441.07,133291.5032,133265.4468,133309.6211,133437.917,133627.0145,133813.9034,133990.3601,134031.7573,134057.8811
1123,136788.4637,137783.0677,138704.5428,139622.1589,140068.4119,140245.0154,139987.5491,140093.3895,140272.347,140569.4843,140924.0061,141316.8912,141803.2537,141727.2508,141323.8215,140424.7344,139786.9098,139552.9832,139560.8295,139250.0222,138909.3599,138443.4245,138019.7578,137494.8671,137046.6426,136707.7086,136042.9553,135669.0522,135190.9279,134715.1122,133740.2151,133015.476,132372.5679,132014.2851,131998.7281,132252.3836,132788.2441,133057.1443,131479.855,129069.9584,126389.1945,125351.5323,125044.8242,124912.2496,124726.6925,124344.8883,123729.7996,122957.3624,122828.1415,123065.0231,123699.1548,123887.4257,123751.8444,123384.7075,122841.1248,122777.1716,122920.4169,123278.7735,123408.6668,123278.8063,122818.1103
48097,,,,,,,,,,,,,,,,,,,,,,,,,,,122617.563,122680.779,122640.3221,122604.4834,122404.0649,122174.2209,121757.3209,121282.3462,120797.3529,120431.8831,120247.7889,120099.5141,119997.1566,119916.2217,119896.235,119877.8845,119816.0327,119683.0374,119530.2555,119260.0877,118981.1564,118636.877,118235.7526,117738.4166,117326.3446,117084.1231,116992.1556,116954.2747,116933.1546,116964.5381,117104.6572,117248.2225,117406.7085,117476.5168,117639.7376
40087,137142.3541,137536.4269,137867.846,138131.7967,138541.4717,139024.4701,139560.1226,139996.0014,140403.0465,140800.0616,141135.7007,141415.4472,141699.0754,142198.1648,142869.1958,143660.9706,144329.0688,145014.9097,145848.286,146664.5267,147255.016,147426.1308,,,,142926.6357,143641.9061,144284.5651,144692.9362,144946.181,144899.8039,144714.8458,144498.2312,143126.8215,141573.3553,139992.5805,139565.3017,139363.6274,139385.0877,139535.765,139812.9893,139945.6651,140196.73,140462.901,140678.1092,139837.3182,138584.6442,137155.6472,136462.9536,135864.3561,135549.6518,135510.4159,135676.9819,135824.1251,136063.1501,136432.1586,136793.2229,136450.2087,135898.2288,135292.8751,135298.6433
13277,131614.3432,132176.8189,132685.3055,133021.1229,133093.8053,133017.9785,132760.9278,132803.3097,132863.5363,133086.6213,133140.2383,133220.338,133297.3762,133349.63,133377.061,133303.2302,133066.1821,132715.593,132232.3856,131753.4047,131454.0672,130935.5922,130309.2904,129441.3103,128914.6917,128567.3428,128256.8695,127567.6342,126689.2604,125801.7075,125131.0558,124453.7686,123467.5451,122277.6785,121067.8484,120060.423,119162.0709,118405.1604,117848.2292,117616.9043,117478.062,117183.8215,116911.4211,116544.674,116104.9888,115513.7862,114804.4683,114136.9563,113445.4492,112909.3363,112332.1197,111591.1921,110821.8644,110183.2453,109749.403,109292.6114,108842.4129,108399.4678,108116.6229,107836.551,107502.4714
27009,169202.4003,169319.636,169156.7684,168724.5786,167980.7132,166942.6638,165611.6661,164860.0825,164317.6551,164010.2773,163553.2444,163368.1071,163399.3068,163401.6482,163167.1674,162527.6958,161536.456,160317.7112,159128.3251,157962.3454,156947.4404,155976.0512,155162.3959,154624.633,154177.2641,153790.7785,153083.1832,152266.7499,151282.6508,150260.1536,149021.0796,147598.4133,146054.683,144627.6045,143391.146,142419.7444,141682.3572,141305.2276,141159.601,141099.9915,141112.4293,141013.5141,140951.9465,140584.3069,140337.9528,139980.1005,139477.6227,138621.2352,137557.9072,136577.3834,135648.0335,134961.1799,134521.3314,134279.4902,134082.0988,133957.1182,133735.753,133499.0257,133148.6137,132889.3355,132730.7151
54019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42117,125538.026,125728.3664,125898.3979,125982.8026,125934.0859,125692.2809,125225.8226,125123.3923,125285.1916,125589.6007,125805.5064,125979.2895,126167.0819,126243.2206,126200.6359,126260.8756,126172.4215,126180.1675,125896.2386,125934.4145,125915.7749,126053.871,126174.0256,126255.8855,126208.8294,126103.832,125978.0932,125889.2499,125513.7649,125010.0061,124536.9644,124086.4168,123748.2992,123385.3123,123161.7873,123133.2825,123158.2175,123204.1099,123210.7692,123364.3663,123552.9256,123790.6116,124098.9366,124467.4839,124703.7751,124861.9273,125048.8457,125278.4767,125288.2834,125102.384,124744.1074,124552.959,124372.6174,124235.8986,123994.5277,123914.7416,124070.5007,124348.5431,124760.1415,125117.9375,125711.4689
39135,124442.0542,124512.1673,124675.1289,124832.6126,125027.9339,125263.5835,125617.7775,126089.6032,126635.4759,127073.7914,127144.6883,127230.6801,127376.1795,127709.7765,127857.6038,127689.5622,127339.8945,126855.0469,126555.1923,126272.7453,125988.8456,125478.9799,125058.5506,124738.0012,124535.1044,124379.4139,124145.9954,123917.7515,123547.6784,123113.5712,122697.7407,122237.7498,121819.0082,121372.2442,121003.278,120679.4854,120476.6849,120446.1071,120501.6536,120612.7951,120769.2142,120896.0018,120992.2656,121081.7986,121110.596,120946.9287,120629.6872,120260.7922,119873.5554,119415.5574,119011.9461,118779.306,118715.1296,118855.5388,119152.8089,119501.3551,119746.0682,119835.2412,119690.4483,119531.8294,119363.0033
13219,276231.3778,277446.7272,278022.3771,278784.1168,279423.7291,280509.309,281468.4274,282423.0512,283279.1916,283598.9397,283657.2337,283906.593,284705.2634,285621.7706,285934.2021,285646.7856,284881.2365,284295.5578,283760.6588,283369.2052,282680.2851,280929.8896,278543.7189,276103.3755,274917.7314,274319.0128,273712.631,272353.0111,270631.9944,268436.0105,266301.9718,263998.6146,261950.4602,259276.8519,256517.5059,253686.3337,252225.3056,251590.6102,251529.8878,251300.1331,250778.9617,250012.9436,249218.1841,248469.9532,247430.204,246094.1152,244216.4158,242402.8539,240545.3833,239148.1823,237660.4246,235966.6504,234159.8372,232591.8766,231452.9932,230445.5779,229456.6528,228329.733,227357.1886,226391.1282,225501.2882
5093,53480.35463,53641.61367,53770.60886,53858.49853,53902.67853,53884.39009,53826.73154,53805.20661,53844.69534,53972.28607,54088.03909,54180.37005,54238.93337,,55951.48958,56936.12465,57203.98403,57369.33391,57521.77809,57671.21158,57776.04341,57099.51595,56217.07361,55215.21634,54871.0633,54607.92632,54337.51073,54078.40672,53876.74369,53927.31149,54069.47254,54196.6069,54125.39568,54167.31789,54444.96882,54805.62767,54511.65171,54037.68432,53341.29246,53125.20057,52921.42311,52817.80221,52693.73633,52549.71804,52587.48587,52748.93589,52944.16893,52992.95047,52950.21363,52796.95528,52624.61621,52415.08161,52361.06166,52327.54805,52277.06514,52153.90464,51831.75777,51497.89615,51161.05057,51125.08587,51166.48964
47021,149957.8874,150728.6587,151531.116,152571.2782,153822.8534,154508.5603,155508.7161,156063.9347,156421.6476,156704.8992,157096.0422,157599.9108,158016.04,158373.9071,158533.6508,158677.1037,158626.3852,158507.4249,158277.4887,158086.2214,157963.6457,157932.3215,157845.1613,157578.4833,157206.245,157034.2909,156941.5551,156856.4018,156454.1422,155865.7737,155007.5596,154110.7768,153274.9366,152632.1677,152002.2338,151319.3058,150755.9297,150427.4187,150323.7021,150355.9195,150406.4886,150456.6453,150451.0863,150419.0305,150325.3305,150002.9195,149438.9505,148687.7183,147997.6222,147383.6675,146828.7748,146335.845,145942.1425,145712.6145,145501.3957,145436.4664,145473.7538,145527.1099,145402.01,145169.3657,145022.6984
55115,,,,,,,,,,,,,,,,,,,,,,,,,,125141.8091,124951.1514,124471.0618,123644.7551,122637.704,121974.9548,121394.5129,120867.8975,120122.3788,119464.8865,119043.1132,118720.0349,118406.4514,118115.334,117456.4155,116754.2976,115933.0447,115697.8645,115611.9209,115601.6744,115393.5717,115232.6852,115048.1862,114873.9987,114517.9738,114101.7372,113757.8836,113554.4304,113428.098,113422.7025,113361.668,113195.2219,112850.2271,112341.0348,111924.2447,111588.7446
26151,122203.3492,121740.0346,121107.0735,120440.266,119665.0994,119018.9019,118375.4265,117618.7712,116545.9835,115283.3521,114442.4186,113886.9259,113722.1666,113528.2417,112968.9124,112094.9148,111227.0559,110404.8221,109574.2343,108476.1287,107615.7691,106551.047,105813.9841,105013.6326,104459.052,103769.7671,102703.5936,101627.4116,99972.04488,98598.26509,96952.04491,95646.18828,94314.21204,93060.97826,91972.05843,90856.39382,90187.4382,89816.78103,89576.67007,89369.95213,89171.80113,89103.33749,89140.95887,88926.83323,88604.79498,88009.92622,87478.1139,87065.55652,86533.23362,85954.03519,85324.79357,85007.0028,84853.45058,84752.26353,84510.34987,84468.63261,84313.94233,84089.94875,83553.85717,83116.86169,83310.14331
47177,95012.75477,95282.90101,95420.61372,95430.39879,95593.35366,95962.33766,96568.23197,97074.43354,97581.03455,97850.42801,98045.32945,98025.61515,98005.2054,98048.49945,98072.88412,98099.15969,98084.0644,98046.01321,97861.25794,97675.30302,97528.58764,97429.841,97237.15105,96972.50721,96700.76364,96530.47457,96334.57873,96149.39709,95772.32044,95301.202,94700.63941,94159.09112,93618.0667,93141.64119,92674.9253,92307.63822,92033.04138,91874.55619,91811.04269,91891.15966,92016.77286,92241.79805,92386.17641,92586.49296,92615.62451,92479.69044,92118.09212,91759.60699,91464.11677,91187.80641,90852.82202,90592.04874,90396.97927,90301.78038,90183.94173,90199.59151,90261.01498,90253.93546,90131.73356,89988.95745,89994.24686
48459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130667.0319,130399.0684,130280.2367,130157.713,129492.1153,128544.2447,127321.224,126887.5549,126606.5791,126373.0267,126003.399,125796.7884,125809.9392,125857.8164,126012.6696,126271.1771,126334.2671,126178.1353,125709.8299,125467.623,125020.1418,124521.7294,123920.5042,123480.3403,123121.4539,122820.8529,122745.1014,122969.2147,123177.2356,123315.7006,123214.967,123318.2136,123324.9338
41007,277557.0842,279207.2778,280999.4289,282482.9275,283080.5155,282903.3803,285089.7932,286335.8449,287278.9251,285325.5835,284239.0313,283541.4374,283043.6876,282883.6852,282646.0554,281925.6423,280765.0582,279030.7713,277082.9484,275107.2625,273200.2679,271474.1612,269601.6218,267348.205,264887.7538,262348.7866,259947.6828,257511.1484,254943.0979,252386.1422,249660.3167,247684.2419,246106.9989,244812.582,243172.3665,241719.0287,240358.567,239145.3477,237975.5073,236779.6258,235751.6895,234639.2897,233485.4368,232237.5519,230939.7823,230235.7992,229371.1001,228302.8167,226853.8118,225340.95,223688.7713,221880.5296,220375.3405,219357.8474,218581.914,217974.8692,217602.0692,217435.4048,217562.6904,217650.6271,217863.3298
40041,113936.628,114275.7467,114521.5508,114572.2063,114676.5608,114880.2449,115259.9309,115589.2898,115836.6356,115999.4643,116235.885,116480.6295,116741.7272,116972.2486,117310.8134,117908.6932,118574.798,119429.6215,120245.6548,121180.3472,121877.8877,122172.6157,122162.9928,122307.5505,122699.9867,123145.9571,123277.0786,123226.2256,123298.3796,123117.0479,123128.621,122951.9688,123694.6226,124489.2915,125398.3708,125723.1416,126275.0236,127037.2148,127802.3202,128326.5922,128682.7254,129053.0299,129150.8879,129178.1218,129021.2449,128872.7118,128444.4742,127959.9671,127421.3482,127067.1084,126747.9842,126526.1964,126387.2888,126441.8921,126571.7843,126698.7967,126883.6162,126994.26,127241.4947,127485.6614,127896.3697
36121,110506.9253,111066.4425,111552.3785,111594.3166,112294.9649,112879.2431,113383.301,113367.672,113358.7838,113376.4629,113249.4669,113263.603,113420.9364,113423.9762,113286.8086,112836.3868,112161.1307,111283.1656,110339.501,109559.0171,108884.9482,108142.1285,107350.722,106620.4001,106139.6092,105754.5225,105311.8178,104816.8392,104117.6576,103365.1295,102629.7166,101981.7098,101251.8955,100426.5275,99731.39497,99282.79835,99055.77318,98912.22992,98815.7626,98802.47605,98664.34177,98608.76962,98542.73267,98703.26418,98717.18395,98568.25576,98393.55713,98213.13028,98074.91865,97716.78247,97324.23837,96986.6143,96741.91357,96610.63076,96557.284,96501.13393,96367.86515,96135.18238,96010.1071,95909.67153,95803.07708
