StateCode,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14860,22.96325181,23.05431143,23.21355474,23.21994495,23.24630983,23.19434476,23.37616818,23.34391767,23.2432105,22.99210915,22.94368176,22.76660542,22.84073081,22.79082842,22.94556795,23.0099815,23.11878983,23.14181569,23.09188241,23.05558512,23.01366285,23.02902389,22.87731524,22.8093527,22.70584272,22.93692227,23.08374196,23.39335429,23.65519978,23.82678147,23.79579348,23.68491339,23.55514815,23.5254278,23.45047723,23.60474488,23.63852208,23.83527547,23.82166246,23.87533269,23.8250294,23.88742679,23.82477631,23.63885018,23.54087761,23.33560115,23.26552825,23.14194357,23.14317021,23.2031488,23.29796437,23.47230399,23.57950319,23.68641817,23.69973326,23.72919039,23.73867192,23.77536866,23.65389981,23.5873264,23.64193192,23.83758827,23.93526815,24.03531381,24.07925422,24.1885513,24.25595291,24.34262762,24.3954282,24.49131065,24.57736712,24.50359419,24.46228245,24.35316151,24.57852894,24.83381637,25.24964997,25.56355163,25.79440694,25.83605062,25.84848458,25.68952299,25.57283507,25.49677076,25.5923582,25.73179651,25.92968238,26.26396267,26.68992232,27.04620216,27.19183673,27.14499011,26.90527993,26.66131073,26.37581495,26.17786711,26.11110673
15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84367289,18.64783665,18.411439,18.29227033
15180,0,0,0,0,0,29.80426791,29.97391869,30.27171328,30.01072917,29.64327707,29.58366232,29.56169543,29.1587513,29.02575619,28.80069553,28.96962157,29.07136245,29.25992884,29.37288492,29.36505502,29.55074324,29.45902913,29.69902895,29.41119791,29.56125818,29.38899854,29.53919024,29.17765275,29.34055527,28.86119381,29.00735073,29.03367499,29.54125292,29.55740868,29.18902901,28.9984933,29.03439626,29.20608764,29.25474579,28.9326702,28.55985707,28.28130261,28.31032729,28.40467052,28.23046819,27.90502308,27.60720661,27.37329151,27.50049649,27.71336983,28.00693354,28.06501814,28.26773886,28.2807048,28.47472314,28.49237129,28.74309287,28.66987874,28.57107138,28.32972676,28.41886477,28.10919884,28.03050258,27.604753,27.34436377,27.2967512,27.35156355,27.45642451,26.95906554,26.75327635,26.31070117,26.31914975,25.87609678,25.94656171,25.98000443,26.17868909,26.1852281,26.39309348,26.87046945,27.16696524,27.18282556,27.11284386,27.34089979,27.46328059,27.61037958,27.45184649,27.52218125,27.59340011,27.91271944,28.34838172,28.41798556,28.55268352,28.56213829,28.73064749,29.004584,29.36584869,29.73005112
15220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.06544564,30.85997402,30.33124471,30.7205025,31.00182921,31.19948426,31.00002628,31.42220867,31.39792407,31.00810084,30.56415281,30.20375121,29.94124047,29.2320616
15380,17.49713178,17.79669892,17.98882204,18.0202541,18.1864857,18.32551424,18.35342158,18.31816684,18.22980867,18.08006934,17.90177193,17.84240881,17.83005565,17.78702467,17.76558765,18.08028266,18.37237093,18.501245,18.20400461,18.02290921,17.95338594,17.87925136,17.65698188,17.6260917,17.74950604,18.04750926,18.13927773,18.19401721,18.3053137,18.48682658,18.5851402,18.56282316,18.36061174,18.35929134,18.26508214,18.3734404,18.36695151,18.4226018,18.42075211,18.45830599,18.4315303,18.41719328,18.33909202,18.26690912,18.08313819,17.94071089,17.88089766,17.90851372,17.91639088,17.94165733,18.09147075,18.28737847,18.54410307,18.554838,18.65573798,18.64876114,18.68523881,18.75553244,18.71581258,18.88896706,18.84941118,19.02016323,18.97985462,19.19450944,19.16862254,19.26629607,19.20649596,19.18301412,19.13790686,19.1425661,18.97659413,18.89331064,18.87317795,19.06699212,19.10251171,19.13884459,19.17102108,19.25643031,19.3150024,19.34031938,19.41653341,19.36800552,19.28373221,19.23095198,19.24134499,19.43425337,19.57604633,19.66285193,19.82138526,19.94939626,20.19571011,20.28685696,20.33049023,20.2670652,20.31276134,20.36669903,20.52367333
15460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,0,0,0,0,0,0,0,0,0,0,0,18.06759168,17.93761359,18.40511353,18.52638658,18.87368221,18.57185202,18.51154531,18.33142151,18.35245399,18.63081721,18.80799558,18.95592783,18.80897912,18.88801954,18.89595168,19.07559833,18.86160334,18.83981779,18.58339152,18.62521694,18.41888074,18.33451213,18.33467529,18.45120489,18.31152802,18.2367801,17.99800209,17.95293951,17.78821767,17.7515473,17.88229171,17.7726452,17.53195233,17.30608391,17.04808057,16.75406993,16.29707371,16.29609466,16.83578285,17.38904285,17.65660663,17.9656055,18.34371784,18.80023831,19.17837088,19.49822204,19.61724358,19.67464945,19.37502583,19.66032198,19.54781096,19.80400769,19.77774723,19.80914338,19.99156694,19.71886011,19.59037536,19.43006336,19.41070549,19.13300343,19.08637395,19.42923732,19.76340693,19.91093178,19.88299917,20.17501537,20.56040682,20.98655843,21.2008052,21.17725849,21.1368798,21.16144741,21.46081205,21.65688135,22.18347855,22.2655125,22.46058548,22.29456201,22.48541474,22.69903979,22.68901421,22.58451848,22.4682908,22.52712946,22.35712832,22.18976205
15540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.04225552,23.15314112,24.35739776,23.78199711,24.07309581,24.3787014,25.02062848,24.89401439,24.56014276,24.29170325,24.12366723,24.22476029,24.15905897,23.85206614,23.30621934,22.82982701,22.53238235,22.61904176,22.92559336,23.15925185,23.22541643,22.9196392,22.88933215,22.55368537,22.68969601,22.63157108,22.6896828,22.5993022,22.42907374,22.37090266,22.52761966,22.57884019,22.64769584,22.61205256,23.03652523,23.08672288,23.26445966,23.2724688,23.54910829,23.72355767,23.47824855,22.7655502,22.6819704,22.75013163,23.1540093,22.9417871,23.03850691,23.19369034,23.09455488,22.91375106,22.74899121,22.71739918,22.42170278,22.21689032,22.00456975,22.07469648,22.11898426,22.31725474,22.76498235,23.25358819,23.897905,23.85401965,23.91992798,23.5096248,23.67068964,23.74331319,23.78374703,23.68884986,23.60454539,23.83142578,23.99147263,24.20907832,24.31352196,24.08543494,23.91842063,23.45682559,23.50097286,23.2410864
15940,15.31175138,15.36084974,15.37983368,15.53854361,15.43424971,15.38739286,15.33377674,15.47504465,15.44429696,15.45285262,15.3765806,15.35457296,15.28842814,15.32063168,15.29704304,15.30339301,15.34508294,15.4545375,15.3541723,15.25613243,15.20212391,15.40372091,15.31431031,15.24731255,15.17459186,15.33759334,15.52387014,15.66548681,15.80098227,15.95047551,15.9772425,15.93101494,15.85687094,15.78150865,15.81918182,15.83769785,15.87468124,15.77145461,15.69155295,15.60834148,15.58385331,15.59236187,15.57489304,15.47024139,15.33513263,15.24531471,15.26060082,15.20942323,15.2406785,15.3021343,15.49552575,15.53670086,15.66437804,15.62266433,15.68528285,15.69440738,15.68866445,15.69395903,15.81292031,15.88885348,16.04211933,15.95867578,16.08659176,16.14432391,16.20530466,16.12122748,16.13661152,16.09985688,16.19478021,16.14021874,16.01495548,15.96331393,15.98053732,16.05522054,16.13444579,16.09733339,16.17639354,16.0795597,16.08607325,16.10850312,16.10210016,16.15177137,16.14294976,16.10331478,16.00161425,15.97223364,16.36681698,16.66774124,17.05340979,17.2324305,17.51892901,17.61688735,17.70977682,17.67968041,17.80349723,17.79796158,17.93123945
15980,23.53444879,23.65975191,23.7316325,23.94750045,24.1162904,24.3124566,24.44429335,24.48395899,24.74005285,24.80155408,25.16613789,25.11362879,25.27021505,25.07861406,25.16387265,25.21938525,25.29465289,25.28994286,25.35114431,25.49846391,25.63373574,25.62855777,25.695818,25.73081773,25.90992824,25.92661021,25.97323154,25.90098509,25.82193935,25.77120653,25.76341036,25.79674517,25.8423568,25.9174856,26.02587219,26.06222502,26.13519186,26.08986383,25.92453861,25.62826574,25.32552688,25.13122063,25.04829676,25.10961403,25.00176131,24.92796939,24.63244348,24.49802291,24.40530278,24.55898051,24.68756457,24.81502185,24.94561156,25.17026725,25.2854741,25.43591343,25.5677911,25.78802477,26.08810871,26.28406682,26.46342035,26.26622048,26.08582185,25.70391629,25.47949559,25.36504792,25.49236826,25.53717972,25.58170597,25.67269422,25.66718747,25.69346063,25.52674925,25.47998879,25.58911636,25.79755884,26.15478297,26.575416,27.25134995,28.20776972,28.98014585,29.44404683,29.9332742,30.57744731,31.02458207,31.15901467,31.06405064,31.47009253,32.08755222,32.43235299,32.72002304,32.72515389,33.00859551,33.5904708,34.31061201,34.89445217,34.92209262
16020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0807408,16.03778541,0,16.42728996,16.66417647,16.5497946,16.58178496,16.33692212,15.89401886
16060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.71091834,16.55057715,16.76917658,16.88013978,17.00335098,16.71172418,16.45432978,16.34764328,16.27444117,16.27069753,16.1276876,15.99831113,15.79400337,15.81779842,15.77206418,15.85324981,15.85034766,15.85485606,15.8374991,15.89597656,15.83433773,15.80143204,15.63939873,15.7665251,15.92768439,15.94327093,16.05777976,16.01269688,16.12864555,15.99120212,16.10929228,16.15965698,16.32832598,16.11610076,15.79239164,15.46862111,15.61230639,15.81423568,15.96600581,15.72064101,15.61131303,15.48312409,15.42892045,15.34872988,15.33870493,0,15.16042556,15.0051628,15.00968492,14.87024583,14.85876758,15.28246758,15.97974401,16.39307651,16.27096186,16.30291553,16.38609966,16.16445556,16.73642729,17.60471364,18.53085873,19.17519067,19.48898792,19.9350184
16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.31905567,27.88766534,28.10925201,27.62627564
16220,0,0,0,0,0,0,0,0,0,0,0,19.71291473,19.48467841,19.29051786,19.35143554,19.35192682,19.12558225,18.92969319,18.63012516,18.48336917,18.3261905,17.90913578,17.65861203,17.58566014,17.52828264,17.50999788,17.55669749,17.59298773,17.58517699,17.37812407,17.32655504,17.1035328,16.86707201,16.54401265,16.43001647,16.28159189,16.2583597,16.09745649,16.19932432,16.31342232,16.67205198,16.95471231,17.21425224,17.15906699,17.01411537,16.86696456,17.03696006,17.13248541,17.2037433,17.27369346,17.47029755,17.61542368,17.87752947,18.16587686,18.41036969,18.60297889,18.61812002,18.14178614,18.16565396,18.48929321,19.32285614,19.3161122,19.18211097,19.00612015,18.82549195,18.67073719,18.59642637,18.74853815,18.73098312,18.33052733,18.25079443,18.23848369,18.37667235,18.22436714,18.00679754,18.17483066,18.3066669,18.50886702,18.7469742,18.84056388,18.80381282,18.60681954,18.32497123,18.40308037,18.30499167,18.63335053,18.53545523,18.74805789,18.67430782,18.99821024,18.98245031,18.84191398,18.6124223,18.61419236,18.69538077,18.41540759,18.19196662
16260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.69940013,26.99364983,27.10988036,27.48869698,26.98566567,27.02725411,26.35262641,27.13783185,26.81988377,26.71569383,25.2695698
16300,0,15.44626635,15.35797906,15.12699682,15.04175559,15.01843119,14.89173135,14.90511293,14.84741362,14.84336356,14.75054939,14.44506746,14.26882669,14.23688568,14.35248871,14.47608162,14.5812495,14.5764671,14.56680863,14.592965,14.69362872,14.61475772,14.54500419,14.62629892,14.6342199,14.68841091,14.60395834,14.81292362,14.85205778,14.87491525,14.72793372,14.7512095,14.76456699,14.86720247,14.86951322,14.85644357,14.91486803,14.95253668,15.07099822,15.11239433,15.20558773,15.24155921,15.19913445,15.20707734,15.15361353,15.10715906,15.06647539,15.05036414,15.1213479,15.12644295,15.12127448,15.10872642,15.05285218,15.07575295,15.13744114,15.13773086,15.04995625,14.96248832,14.95851797,15.01030952,15.26766852,15.21911314,15.14218103,14.76154368,14.74207392,14.74920235,14.83723114,14.90681981,15.00593227,14.98159933,14.95176668,14.75511098,14.72489469,14.72992576,14.86609672,14.95210108,14.92257659,14.97024321,14.85569872,14.86857576,14.77105718,14.75420103,14.55066452,14.5430503,14.57933,14.71387584,14.81543403,14.83746055,15.01013573,15.11047779,15.3456582,15.44452845,15.29235913,15.27702282,15.22969263,15.43735061,15.53938218
16340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16540,15.60623697,15.82502013,15.84461798,15.88200543,0,16.0176629,16.03395103,16.0271768,15.7862418,15.83020384,15.84238845,15.88306579,15.94606678,15.90315167,15.96045516,15.90743329,15.98376134,16.21254127,16.19739844,16.20884215,15.98676951,16.09473679,16.0441541,16.27683271,16.24482291,16.32780824,16.28255865,16.27029001,16.29261536,16.20225314,16.24311133,16.35647105,16.38931237,16.31558827,16.30830787,16.38796202,16.51176176,16.52795322,16.43854689,16.539407,16.54842813,16.62551801,16.57765811,16.62920579,16.66535296,16.52202228,16.46656143,16.53240175,16.61706061,16.69816056,16.7058792,16.80390028,16.84006761,16.80802038,16.81496672,16.83129032,16.98470707,17.0185447,17.10137173,17.00535984,16.97186168,16.8064168,16.88993062,16.96482229,16.9708084,16.92544928,17.02819741,17.23670489,17.53558401,17.67776907,17.70784594,17.76316685,17.48661405,16.9726948,16.99081829,17.47960509,18.07421954,18.21563682,17.817905,17.83225599,17.69642917,17.8525453,17.87889919,17.78451424,17.85158804,17.80076805,17.56750173,17.56599491,17.71285683,18.14948373,18.46306605,18.52503755,18.42582387,18.24772985,18.45672374,18.43615645,18.56785528
16580,18.70616293,18.84931549,19.20342532,19.39138846,19.46027758,19.60714809,19.7354488,19.71549444,19.72305012,19.71932796,19.91273415,19.58550242,19.48602645,19.35478986,19.60564155,19.79039349,19.85707513,19.97154061,20.00009603,20.01055788,19.84273757,19.69936419,19.58563063,19.99465766,20.06207992,20.15464711,19.83547,19.93709081,20.05020934,20.06627099,19.77349467,19.5692318,19.47845324,19.7510371,19.74039943,19.66929156,19.55566287,19.7388035,19.80020426,19.91140635,19.86192187,19.90253839,19.84740392,19.62919051,19.75065202,19.83936662,20.24663674,20.37267092,20.38131253,20.30876094,20.14861169,20.3126093,20.27987693,20.27429028,20.07005126,20.00700427,20.1513903,20.27499929,20.42684166,20.28454713,20.27106796,20.09298818,20.045021,19.81531687,19.63428243,19.43023391,19.25234366,19.07227709,19.16775005,19.34350009,19.49785066,19.27237293,19.13804917,19.13786154,19.1746546,19.11407209,19.05854117,19.08026068,19.17791894,19.35447764,19.31973274,19.49960974,19.49084221,19.69560741,19.77405306,19.9360669,20.3052277,20.4502653,20.70487869,20.66708078,20.60046603,20.72002557,20.79530533,20.91824615,20.92930052,21.11577592,21.32574724
16620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.20065542,21.18106077,20.95367093,21.03485048,20.89532584,21.20659328,21.29425467,21.43844427,21.66593854,21.80515294,22.02104922,21.76517577,21.71158831,0,21.48660918,21.25261959,21.20245119,20.86592072,20.81464439,20.46933494,20.43682273,20.01382736,19.910774,19.7454802,19.66595905,19.39808958,19.35196841,19.2294314,19.34411311,19.44473747,19.58982658,19.6702838,19.65539524,19.92221731,20.05595107,20.10405347,20.15129962,20.32026003,20.14124785,19.94546336,19.69030828,19.55845641,19.26477742,18.95989578,18.6703379,18.51861826,18.43481623,18.53541588,18.37513257,18.18597442,18.18806928,18.23970627,18.24691332,18.06753801,18.36501804,18.56394434,18.89810497,18.57653209,18.62815943,18.62009088,18.96608821,19.07756503,19.08496235,19.00761754,19.17642087,19.39192584,19.4620501,19.31100625,19.13407323,19.3212946,19.40288977,19.40435934,19.24472231,19.07691017
16700,23.35833053,23.474503,23.65525343,23.5763378,23.68576386,23.81941833,24.02754155,24.02937361,24.02200522,23.98329802,23.99189236,23.9582451,23.9954179,24.04498191,24.13089735,24.18504488,24.25853525,24.40005904,24.45394695,24.39843105,24.26988417,24.10260284,24.01006873,23.85029603,23.97444991,24.00465976,24.0780352,24.09523251,24.18233223,24.20313887,24.16128641,24.01004015,23.97529171,23.85739411,23.83398629,23.68905519,23.62404715,23.60024124,23.55641307,23.52178878,23.31229009,23.20275144,23.10429953,22.99181042,22.82551896,22.66429367,22.52143315,22.36827259,22.2469052,22.49223408,22.83477132,23.05863677,23.34730849,23.55421267,23.78181347,23.87190954,24.03799648,24.26274954,24.41771361,24.56564536,24.77554973,24.70389185,24.62595755,24.2499947,23.92832851,23.72606399,23.72376369,23.70735702,23.59266766,23.39748588,23.2662962,23.03318005,23.09910826,23.15172558,23.36446423,23.4464992,23.69469587,24.0489246,24.47363905,24.85941846,25.04888784,25.09371745,25.01587092,24.8999737,24.79120239,24.80832396,24.97807082,25.33660607,25.72807049,26.0718573,26.3480059,26.444815,26.44181995,26.29133479,26.0176889,25.7687111,25.5937163
16740,22.27418202,22.22935977,22.18897402,22.2529172,22.27808581,22.27356377,22.2169985,22.14804506,22.02004147,21.8538262,21.70074497,21.57444231,21.50932911,21.61393496,21.72858995,21.80484799,21.8646844,21.93994947,22.0497432,22.09693788,22.09929212,22.10419719,22.02642282,21.95152249,21.97230926,22.12670383,22.39793919,22.61275973,22.80323401,22.92164895,22.97950101,22.97823585,22.97956796,22.85869838,22.86340099,22.85002398,22.91013586,22.91359073,22.89912049,22.98854702,22.98461219,23.03721251,23.01202331,22.93806317,22.7302414,22.58401194,22.51947177,22.52572944,22.55620735,22.67277119,22.85303346,22.99262118,23.16534656,23.31567438,23.44766971,23.51169945,23.60966204,23.60962976,23.61643704,23.57903423,23.67055997,23.57202363,23.62458035,23.42869415,23.3113932,23.1256969,23.1812069,23.20944371,23.17399721,23.09823718,23.04098821,22.95918208,22.921072,22.85312859,22.88514384,23.05508571,23.32732774,23.67136589,24.0035729,24.34185419,24.57861796,24.6750253,24.63291672,24.62204719,24.58623933,24.62422434,24.66933515,24.82711717,25.12490066,25.46371614,25.75957072,25.80598524,25.6694369,25.47274493,25.28348507,25.16427798,25.05351561
16820,21.59775299,21.987836,22.19612775,22.55801362,22.52682459,22.57857056,22.58675184,22.7288237,22.719716,22.95396741,22.7485962,22.74688048,22.98520104,23.29761559,23.41888064,23.22155043,23.20704173,23.2714907,23.16950925,23.05035596,22.78839941,22.56874036,22.38762356,22.31981743,22.3779742,22.49502176,22.60300549,22.59608834,22.52488655,22.51589378,22.57037011,22.68069932,22.55194584,22.36254804,22.32401811,22.43680318,22.45730415,22.33687597,22.19869964,22.213971,22.14660213,22.11804932,22.17607587,22.24046822,22.19852986,21.92586582,21.63137661,21.54751951,21.55024127,21.89594718,22.12936479,22.2747797,22.26843977,22.25425755,22.31408646,22.31826553,22.36173748,22.59174971,22.66330543,22.62518731,22.62271834,22.78879492,22.95532466,22.8264371,22.56738474,22.46799921,22.46969939,22.50235708,22.60125101,22.70131996,22.70675712,22.68813619,22.54584672,22.46322044,22.43019694,22.53927027,22.78741763,22.95096231,23.32670197,23.50692354,23.56404541,23.28037523,23.25014266,23.39002214,23.52728196,23.46497585,23.30433588,23.38203686,23.41578757,23.49695962,23.5790591,23.60404685,23.42261631,23.22286798,23.08583883,23.02275242,22.91644735
16860,21.19071653,21.38407681,21.49826161,21.2824549,21.30177381,21.4649832,21.93748816,21.88739492,22.14174501,22.29374897,22.56580522,22.3793701,22.60660411,22.5262106,23.00143486,22.76662065,22.85040046,22.36907571,22.37798127,22.00576113,21.81847339,21.73708368,21.5835172,21.43498226,21.33114994,21.54201672,21.61155386,21.54445945,21.43560596,21.39971832,21.42215887,21.28588077,21.16148956,20.94602049,20.72675362,20.81778826,20.88203289,21.11840079,21.1739851,21.25703094,21.46484414,21.53883166,21.52222697,21.43529928,21.35374256,21.43477917,21.63968013,21.7842755,21.92258157,21.96703351,22.22250173,22.44126215,22.75474439,22.87248072,22.89146039,22.93098705,22.89817959,22.83159988,22.75043005,22.94455939,23.17818347,23.03841416,22.78566768,22.87402238,22.85361366,22.70218356,22.41329799,22.30721465,22.35715758,22.29374332,22.11651725,21.99832024,21.83018847,21.73061537,21.59665275,21.94299249,22.38690247,22.70193731,22.7319615,22.76145259,22.96546611,23.11714883,23.20373767,23.30778598,23.23803364,23.47787734,23.69415557,24.0645055,24.4154179,24.64272465,24.69252866,24.67632561,24.75208223,24.76147411,24.80287723,24.60416548,24.88492849
16940,18.75691944,18.63539475,18.67399224,18.93537446,19.13292479,18.99718313,19.06606506,19.04009778,19.09771058,18.95427156,18.97218892,18.76564157,18.71060523,18.82006807,19.07906061,19.31123855,19.24734855,19.23079373,19.15742141,19.23168798,19.3279515,19.32694905,19.25764586,19.20670353,19.17582548,19.16595281,19.17584096,19.24267743,19.22324694,19.15635256,18.98128812,19.00439287,18.88570377,18.95114661,18.87095133,18.89866905,18.77092831,18.64628518,18.46935934,18.34380749,18.26342531,18.16056123,18.19195946,18.08190822,18.15041408,17.99988244,17.94920695,17.74374982,17.72680561,17.72237298,17.8400615,17.91092611,18.04162828,18.18646477,18.24515133,18.42731859,18.5140401,18.63203719,18.64045379,18.69706053,18.82485086,19.17493234,19.34600057,19.48934598,19.61905371,19.9546445,20.3027888,20.70559321,20.98992652,21.27936747,21.5573202,22.19268124,22.45765467,22.11539791,21.70580627,21.68797163,21.68122703,21.58604412,21.56802654,21.52693185,21.52097556,21.38417774,21.11648316,20.91581985,20.70768767,20.89164299,20.81479564,20.87119892,20.89375732,21.03656734,21.0295815,21.16615285,20.99560882,21.00315965,20.73021794,20.62965599,20.70522942
16980,26.15831478,26.18780279,26.2677912,26.33974443,26.42931513,26.50837238,26.49379695,26.44369727,26.2554685,26.031385,25.82421076,25.73661256,25.783785,25.86750614,25.99079673,26.0474515,26.11323726,26.17522397,26.20671592,26.19232561,25.99478918,25.74701675,25.4689961,25.29994601,25.3337377,25.50110628,25.74603471,25.90514927,26.02898862,26.05260002,26.00960939,25.85644128,25.68480901,25.42748988,25.24375036,25.13003059,25.19838254,25.25366136,25.33723459,25.38673784,25.41531206,25.42013236,25.35744755,25.19203584,24.90372534,24.59720168,24.35664504,24.2445994,24.26304756,24.44563306,24.70704929,24.92445662,25.13694388,25.26591453,25.33685973,25.34865281,25.29214294,25.21038129,25.12485388,25.07617586,25.23198414,25.3191117,25.45030107,25.36839166,25.25085508,25.10644561,24.99482326,24.81233927,24.49718887,24.08089382,23.72050116,23.51312001,23.45655444,23.50569217,23.64220388,23.90983127,24.18924665,24.44680902,24.61187535,24.6853265,24.67690054,24.55365448,24.43548045,24.38813633,24.45989506,24.579672,24.76082723,24.99133464,25.25705403,25.44282991,25.57033747,25.57312287,25.4828008,25.32264105,25.14520265,25.04771132,25.04203828
