StateCode,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012
42700,159054.0784,158335.0604,157605.0408,156331.5142,155060.3331,153419.3775,152012.9782,150190.094,148453.1406,146033.1782,143353.0697,141018.2396,138866.8277,136914.4034,136001.8778,135620.5272,135069.0443,133396.0697,131050.8201,128216.7844,125400.5051,122897.5738,119156.3019,115780.4345,113062.8426,112772.4238,112019.6803,110466.5615,108542.215,106584.6651,104701.3866,102540.8608,101121.6454,100002.0041,99623.82519,98595.12321,97874.43844,96956.16074,96391.4095,95954.90877,95300.9969,94424.32802,93369.0511,92485.49194,91313.59209,90396.51761,89991.72016,89583.09387,88840.28731,87623.89356,86571.10645,85492.91701,84767.14634,84334.44501,84100.27674,84955.89723,85828.71494,85628.73407,83993.24748,82326.43862,81484.27342
16940,182323.577,182130.1496,181666.4609,181419.1204,182025.0565,183567.1289,184864.7607,185925.2387,186691.9633,187678.0134,188259.9585,188483.7786,188625.7483,188841.069,192922.5371,197992.8282,200318.0204,,193860.6202,192553.0091,191898.1351,191293.3518,191083.4644,191192.5828,191947.5122,192677.4561,192983.6343,192063.2784,191263.8822,191341.108,192347.9673,193187.5089,193528.434,193587.7933,193657.4136,194238.3346,195505.7317,196870.7381,197946.2021,198684.4372,199777.5728,200705.5016,200654.465,199871.2943,199075.8412,199121.9671,199014.389,198825.6018,198475.6767,198773.3409,199359.7865,200099.6461,199993.0954,199039.2204,198018.5599,197598.0222,197956.776,197846.7731,197833.6903,197725.2545,198216.2591
26300,128043.656,128307.523,128673.7161,129191.7143,129872.5179,130340.5728,130744.2305,131059.5866,131370.7493,131453.2253,131360.69,131242.3295,131095.4475,131257.2259,131503.3542,132199.6454,133218.9953,133978.8021,133888.6527,132607.5297,131356.5986,130889.7445,131012.2801,131034.9341,130450.3836,129683.9958,128462.9972,127355.3025,126273.6452,125747.2344,123153.0124,119870.1822,116250.9714,114485.652,113356.0334,112895.1744,113352.581,114335.0629,115518.6892,115794.9111,115822.3436,115626.3463,115724.8585,115911.4807,115299.2236,115130.2081,114949.8358,115251.6766,115166.1245,115014.1168,114534.1574,113815.7091,112573.0606,111789.5967,111860.9641,112679.7412,113801.3545,114665.1918,115234.8305,115535.0242,115278.3397
10300,116874.8176,116773.1689,116550.8328,116310.0001,116050.6282,115486.7987,114635.3491,113703.7928,112832.995,112206.0017,111313.7178,110603.6344,109970.9646,109520.2856,108988.9097,108457.9364,107866.2727,107188.0928,106253.4551,105655.9705,105289.2773,104974.7112,104594.711,104053.5633,103373.3819,102626.3701,101853.8586,100989.8737,99896.07133,98792.84641,97832.03532,96954.47727,95965.12191,95029.12622,94246.81238,93521.31533,92883.9711,92274.08556,91916.66026,91618.93199,91379.8117,91171.08403,91120.7995,90927.81442,90585.2251,90055.07282,89594.48092,89164.71668,88615.09215,87998.13417,87379.70881,86960.63135,86666.5096,86580.15206,86542.32003,86617.22295,86507.10959,86397.24306,86230.62672,86029.85282,85758.76623
43140,113300.6617,113853.2032,114316.7786,,,,,109448.6651,109281.8325,108982.3303,108685.1826,108167.9409,107740.3436,107390.6098,107224.5523,107174.6518,106982.0484,106918.2379,106753.198,106674.736,106490.4506,106303.6268,106111.9962,105881.7748,105632.1018,105371.4211,105111.1382,104937.7811,104710.8871,104336.6492,103788.4807,103142.7645,102514.9731,101849.2639,101264.9909,100725.2352,100269.9503,99899.0106,99634.56831,99597.4795,99554.52138,99516.39241,99342.03314,99190.87159,99076.50274,98965.44304,98745.97223,98419.35535,97914.69985,97426.75299,96900.42388,96521.96924,96232.21947,96067.04712,95918.93108,95729.08698,95508.71706,95178.53122,94911.19431,94643.0734,94446.15297
20220,,,,,,,,,,,,,,,,,,,,,,,,,,147501.3166,147416.2419,147512.4596,147590.6673,147639.5121,147466.9571,147251.0075,147018.0657,146750.8571,146355.3504,146080.6961,145897.5911,145815.0939,145740.7472,145993.2066,146439.2528,146915.8854,147180.3402,147413.3138,147585.2256,147620.3232,147481.997,147335.4372,147123.3548,146856.3198,146531.7479,146356.3295,146377.566,146527.7959,146756.9292,147028.0312,147297.4767,147486.0881,147591.6222,147729.1947,147798.4667
32940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96121.69045
38240,,,,,,,,,,,,,,,219594.6411,219837.0501,220392.0162,220891.457,221351.2373,221539.2552,221719.1898,221586.1642,221111.7768,218945.9977,217508.6717,216271.425,215635.3951,213889.9462,211521.6162,210088.9618,209121.7379,208356.7565,207608.0113,206471.9695,205392.4938,204171.8159,203107.3266,202170.6199,201625.8414,201376.2156,203739.4965,207295.4504,211591.1164,210423.9226,207315.0496,203083.8418,201452.7584,200341.8051,199275.6697,198315.586,197505.229,196800.7426,196130.5242,195439.7528,195062.3065,195126.1285,195429.7516,195319.9258,194910.4238,194286.7783,193951.442
37140,81432.2698,81253.99393,80764.58985,79937.83489,79365.43328,79115.83285,79005.86229,79330.87501,79821.96443,82096.46494,82626.82965,82079.35277,79946.52239,78944.00502,78832.38412,78739.08375,78730.11526,78704.21505,78748.34111,78615.74873,78600.94547,78467.9648,78401.0255,78270.08237,78088.73959,77938.6569,77648.43703,77545.93546,77562.45251,77672.46088,77762.70836,77621.6633,77512.8557,77238.38522,77125.36205,77042.73152,77012.17148,76907.66167,76712.40661,76692.42887,76849.99464,77117.40836,77402.37018,77498.96159,77621.1085,77585.47295,77618.99018,77569.75558,77468.45025,77378.92318,77295.14724,77428.82976,77667.71252,78056.0578,78866.16731,79630.51162,80423.25541,80634.63944,80809.21489,80867.42994,81115.08959
47020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40660,103659.026,103890.4286,104262.4567,104462.3854,104608.2837,104606.8617,104650.0546,104669.0681,104566.6492,104511.2101,104355.3711,104294.1009,104238.781,104308.4706,104214.1147,104105.3915,103789.8793,103380.7876,102818.5559,102271.2802,102101.6755,101990.1278,102100.7148,101878.8505,101498.8302,100918.2006,100532.8281,100064.1883,99464.97228,98647.78922,97813.97103,96950.02147,95895.08025,94916.69229,93953.10787,93247.63906,92615.07977,92101.72586,91820.61576,91687.53037,91583.88314,91407.15607,91154.28794,90858.57002,90271.54222,89702.95012,89009.09642,88536.8277,87826.6872,87156.19844,86413.05649,85746.9049,85102.68717,84492.46248,83942.06159,83436.041,82828.95506,82301.15743,82013.25465,81903.08691,81796.10615
42940,174379.8434,174998.5971,175562.7374,176253.2104,176978.3281,177666.3795,178287.4035,178556.7064,178654.442,178718.491,178849.1353,179117.0395,179213.0118,178899.1395,178125.8889,178094.0678,179053.552,180569.4305,180589.7532,179493.6522,177978.666,176643.3039,175379.7859,173790.1873,172557.9064,171880.026,171580.0408,171254.3847,169905.1867,167965.741,166106.7126,164953.3665,164156.944,163169.6957,162058.361,160607.0271,158923.8396,156353.7738,154028.697,152027.9702,151594.5189,151766.8181,152222.1569,152376.1523,152114.9033,151800.4253,151509.3377,151394.0206,151339.6851,151396.6862,151163.5702,150285.5886,149410.6397,148768.6665,148609.9234,148354.4134,148250.6553,147806.1163,147097.2076,146299.1076,146283.8779
34180,,,,,,,,,,,,,,,,,,,,,,,,,183182.2453,182969.8667,182464.6925,181473.532,180283.2153,179112.3241,177968.7293,176788.5234,175727.1467,173745.0206,171763.8962,169673.5441,168382.2118,167213.8814,166228.6813,165682.3421,165409.3294,165363.3153,165219.3509,164996.8928,164382.1576,163809.4777,162996.2976,162125.4398,161028.6321,160049.255,158972.1747,157934.5174,156974.9887,156374.1545,155985.6536,155630.8378,155376.8822,155326.5124,155374.1957,155511.568,155314.954
"Ashtabula, OH",89761.13895,89945.52407,90110.71725,90293.38097,90498.67093,90652.31578,90716.00592,90771.4212,90823.16271,90979.0806,90950.92162,90844.02744,90845.41926,90981.66428,91236.29142,91191.15865,91015.90412,90707.35771,90427.77185,90179.55114,89970.6011,89686.66004,89524.15707,89452.65714,89456.42622,89424.27406,89320.58767,89220.22384,89002.91882,88689.3558,88312.28593,87919.24653,87578.39043,87230.05549,86946.46766,86717.49048,86592.53749,86535.07591,86482.4052,86433.43008,86379.82027,86264.61566,86093.06437,85896.26765,85736.51009,85546.73378,85366.57875,85149.20145,84907.81864,84597.92915,84302.1564,84086.86943,83938.58192,83840.31067,83759.09579,83719.82016,83697.11961,83690.32968,83662.47157,83661.38614,83669.30288
16020,,,,,,,,,,,,,,,,,,,,,,,,,,135467.5327,135445.0396,135473.1577,135133.5041,134525.2154,133718.0885,133047.1586,132395.2943,131663.7524,131044.8362,130502.2672,130213.6697,130122.9009,130306.4344,130629.3207,130820.8773,130890.528,130847.5869,130775.7142,130614.3545,130198.7999,129616.7506,128944.9763,128415.0245,127915.9269,127587.8904,127375.0874,127355.6564,127338.5432,127510.8043,127736.7373,128136.6104,128178.9676,128165.7204,127940.6819,
10700,,,,,,,,,,,,,,,,,,,,,,,,,108776.4147,108497.3717,108484.1897,108464.6467,108372.582,108090.2339,107184.619,106447.099,105628.0143,105156.1535,104822.914,104619.8644,104231.2276,103613.2367,103131.0782,103135.3857,103173.3257,103697.1199,104147.1896,104794.9332,104796.3111,104705.0146,104531.2435,104448.424,104211.4106,103918.3024,103721.3065,102924.8122,102483.8827,101849.3316,101232.5759,100994.711,100416.402,100360.4589,99703.88297,99444.4294,99386.15712
21820,211141.7451,213060.9949,214591.2777,215534.6071,216457.0848,217443.9848,218710.5296,219895.5765,221151.4463,222158.1376,223299.0574,224184.0279,225564.8935,226771.2504,227729.1112,226067.3536,223473.9623,220717.3554,220028.8477,220020.73,220097.6885,219922.378,219734.6907,219700.9483,219777.3452,219759.2094,219644.8558,219532.8734,219302.1961,218592.0674,217937.0313,217302.3093,216990.1849,216408.63,216014.6191,215927.7468,216155.4508,216417.7302,216687.9279,217030.0139,217411.6055,217664.4966,217949.2234,218314.0156,218708.6885,218791.1975,218823.0715,218659.64,218526.9199,218284.4109,218361.5834,218583.5334,218707.6869,218524.3761,218425.774,218365.5435,218262.0854,217779.262,217332.1875,217174.6453,217314.312
14660,,,,,,,,,,,,,,,,,165876.7268,165620.7182,165257.897,164531.2967,163741.9281,162969.1936,162301.9091,161765.6261,161165.4514,160430.8454,159505.9342,158456.5894,157520.9132,156507.8168,155424.0509,154499.6978,153668.6522,152955.7336,152034.5842,151104.5194,150510.3086,150141.3347,150103.0703,149959.721,150037.3917,149785.1328,149598.5082,148820.9624,148335.3177,147936.7584,147726.7284,147087.4933,146074.3763,144953.2839,144049.4874,143283.5466,143168.8584,143472.4752,144182.096,144556.9522,144473.8597,143863.2614,143117.7841,142454.0709,142117.8127
19060,107720.4304,108159.3958,108583.4761,108824.2708,109290.4534,109834.137,110114.4085,110123.7653,109968.4625,110006.476,110403.9024,110876.0221,111363.571,111319.2306,110936.5495,110180.9078,109289.9131,108223.3643,107241.6638,106342.3982,105511.859,104723.4643,103751.8411,102747.9078,101668.6088,100743.5791,99866.64147,99053.09503,98239.40584,97424.87262,96642.01329,95883.47052,95229.78338,94571.42562,93980.64437,93406.26592,92904.24801,92473.30206,92193.41384,91962.53336,91769.91145,91517.16928,91477.23624,91509.9145,91441.23879,91125.50189,90590.74908,90071.88689,89542.60006,89096.3593,88774.83026,88518.69658,88328.11187,88230.33799,88679.79979,,,,,,98213.29965
"Ocean City, NJ",431958.1225,429178.2759,426238.9152,422779.0327,419062.6246,415195.3424,411754.3433,409355.4178,408349.3347,407087.1324,405575.3052,404183.5766,403309.7641,404418.1885,403900.554,404067.7538,406449.1929,410886.6187,415120.498,415609.5098,414229.5235,411143.7719,406700.8387,402698.0325,402786.4477,403557.5233,405408.0172,403768.4882,399263.9496,392073.9861,384664.5882,379820.9754,378619.2951,378184.3062,378512.2064,377575.2333,376998.7892,376590.9503,376799.5213,377941.9844,377578.974,376450.46,374020.8185,373007.1131,371342.3496,369594.2525,367072.9084,364549.1833,362643.025,360887.9267,360001.4991,358521.0334,356965.9118,354765.2562,353382.6909,352755.0603,351711.1819,349167.4167,347348.2526,346518.2737,347589.2521
18700,275159.2767,277902.9289,280376.5456,282862.1036,284819.3371,286537.436,288083.1957,289217.0172,291011.8217,292777.1562,294359.166,295182.9795,294444.2191,293292.3448,291967.3821,291920.2557,291666.1226,290816.7557,289077.4997,286938.6243,284642.6829,282357.7443,280146.9645,277932.4269,275504.8699,273236.0168,270721.2093,268620.4357,266169.3919,263956.4262,261481.545,259101.6121,256724.4709,254564.2597,,262222.2977,267477.1699,268529.2171,268016.3977,267503.7244,268536.9682,270851.3912,271605.3243,270248.0271,267082.1547,264909.6909,262530.5547,260339.2553,258535.9311,257189.4751,256978.6458,256710.4718,255625.5343,253607.1054,251137.8289,249274.7527,248445.929,248226.5236,248103.7704,247229.7556,246093.9453
38540,,,,,,,,,,,,,,,,,,,,,,,,,151587.5164,151126.4748,150772.1033,149933.8914,149066.6962,147843.9656,146437.2724,144733.1739,143076.9887,141446.6607,142943.832,145794.8355,149465.0609,150696.3325,151172.9966,151325.9406,151346.0627,150331.3582,148978.2554,147402.9154,146584.0119,145209.4295,143771.1577,141891.8548,140262.1713,138454.6615,136913.6088,133844.0314,130661.829,127707.2077,127073.6975,127444.6661,127976.7788,128566.4981,128626.2403,128438.3856,127951.0129
18500,100655.4318,100258.9118,99902.84354,99911.9779,99814.22826,99994.30157,100411.7891,101725.5756,103150.5717,104476.7729,104986.7475,105226.3332,105435.5269,105673.6108,105752.0794,105386.6563,104774.7942,104679.1942,104181.9172,103554.5068,102251.7236,101450.3316,100748.9312,100763.7482,100577.9647,100491.5705,99902.64582,99477.88699,98341.5468,95585.87037,92545.44629,90029.29694,89322.96742,89656.11077,90699.80781,91546.32355,91957.25677,91825.38795,91917.75806,91823.78027,91783.34049,91649.98746,91726.64285,91949.68384,91721.05581,91089.69588,90148.05624,89375.99564,89124.40624,89452.6719,90136.38473,90474.55556,90425.4831,90004.43097,89807.22739,89554.87679,89581.10691,89500.03104,89447.11794,89296.21485,89013.71145
35420,91566.43217,88783.85971,86480.73716,86472.61556,87418.85319,89347.65213,90799.23145,91295.81181,91839.94036,91585.69884,92922.92217,94055.88678,95798.36784,96489.25682,97142.77335,97136.94436,96914.05669,96540.19637,96169.78011,95941.04538,95599.62094,95333.856,94983.46903,94942.77921,95174.59387,95498.73336,95704.54261,95570.77975,95339.45796,94909.17168,94409.14923,93919.12129,93424.92118,93185.64656,92897.91036,92875.81072,92895.30704,92997.38232,93051.47114,92939.87647,92875.65393,92727.72094,92519.73468,92377.04864,92104.85215,91909.68051,91524.52378,91319.29304,91159.57803,91059.98496,90931.22926,90705.79321,90501.43497,90326.40555,90255.97831,90324.6051,90284.46998,90338.57129,90180.36585,90237.11897,90277.22787
44980,,,,,,,,,,,,,,,,,,,,,,,,,94221.96742,94159.25958,94248.93283,94253.80785,94229.41119,93892.85128,93544.21861,93235.53076,93137.41985,93052.33265,92960.30759,92814.3034,92719.57131,92651.19516,92730.51631,92941.88575,93213.88823,93304.76866,93281.67972,93184.26141,93109.94337,92999.79219,92876.64563,92691.62251,92472.60871,92186.06078,92023.2567,91928.64063,91911.78409,91756.08475,91536.14347,91350.47378,91381.43519,91517.13078,91723.53293,91872.53193,91979.20864
46380,412072.8494,414862.3332,418265.7764,420372.3323,420561.9258,421311.767,423813.3682,427397.2238,428644.9722,427363.4705,425898.5137,422284.7887,415942.1477,406831.5528,397567.43,388878.488,380723.5112,373128.9612,365583.5968,357890.8259,350374.2019,344668.881,339921.4684,336069.1492,332866.7549,330146.5607,327267.8143,324285.5843,321546.4724,320018.3112,318779.8891,317371.2474,315607.4719,313776.3227,312555.3524,311837.074,311792.3497,312269.1704,312906.66,313544.6242,313921.5809,314233.5224,312602.0386,310597.158,307546.2388,305724.7935,303592.6809,302577.9131,302523.7385,303069.5696,303130.4903,302530.5532,301501.6342,300517.9497,299518.7272,298501.262,297061.9917,295247.6359,293584.9225,291916.5944,290856.6113
25840,,,,,,,,,,,,,,,,,,,,,,,,,157546.1905,157010.2675,156299.9522,154766.2544,153186.5865,151807.7833,150679.1651,149668.1761,148690.2101,147813.2165,146950.2664,146173.8633,145439.3505,144756.6594,144069.644,143348.5259,142741.3495,142345.8404,142000.8055,141553.0571,140858.9443,140148.8222,139423.0701,138627.5225,137883.1425,137003.3042,135999.4794,134737.516,133797.3132,133231.4958,133059.2008,132830.282,132686.764,132600.2125,132721.1006,132831.1398,132988.0996
17220,93945.47692,94170.46852,94407.07265,94658.97779,94873.48414,94938.30755,94948.06434,94951.15566,95016.4033,95151.82641,95299.16353,95422.70737,95539.38552,95620.2889,95670.99673,95660.06006,95485.61043,95308.08867,95177.6373,95175.85477,95120.66866,94980.85179,94806.262,94747.77901,94998.88188,95343.25394,95742.40749,95781.41698,95680.484,95406.21995,95118.78756,94890.93736,94403.0484,93852.55751,93246.94972,92916.91415,92660.32429,92559.14715,92615.24604,92855.75825,93167.1081,93433.8859,93654.00464,93833.66543,93488.101,92876.01348,92143.65807,91969.309,92075.46904,92165.2095,91967.03641,91695.32323,91472.09518,91500.64171,91450.71519,91456.62266,91081.90613,90682.69977,90228.34753,90061.83968,90049.12963
37620,96525.09606,96704.09119,96928.63608,97050.19266,97097.5858,97073.73504,97065.09002,97113.33935,97219.59215,97366.17727,97455.58747,97549.8204,97678.45185,97879.03941,98030.86167,98106.89008,98040.98199,97949.29409,98191.11199,98457.74092,98647.57756,98456.87647,98165.57987,97894.51721,97767.66371,97669.69381,97737.04158,97694.34428,97664.34596,97394.15325,96914.23152,96565.97901,96138.72093,95748.09754,95250.81332,94933.26285,95056.76164,95399.6125,95880.83218,96210.94023,96388.34709,96588.83499,96719.41084,96860.01153,96693.91706,96377.17972,96029.32411,95878.77409,95864.25491,95850.44631,95767.20881,95695.32128,95677.45755,95690.61878,95632.77713,95598.14873,95564.08515,95514.89584,95365.95685,95218.83275,95153.90193
13180,150971.7226,151650.7182,152299.6968,153026.5322,153214.7512,152908.0866,152051.0322,151389.5214,150877.5784,150561.2059,150239.6135,150127.0209,150142.0824,150272.2777,150305.4865,150422.4144,150200.5225,149910.5678,149372.7862,148946.4453,148457.9949,147867.0611,147292.1,146734.798,146314.8806,146016.3475,145849.6195,145822.3652,145476.223,144896.4641,144144.9838,143438.5569,142699.8594,141796.5429,140991.8254,140325.6053,139791.9433,139444.808,139297.2865,139453.3932,139503.4793,139397.6076,139135.9073,138842.3933,138500.4982,137990.7981,137412.3593,136756.7245,136099.4656,135494.7289,135034.545,134781.8344,134593.5638,134401.5043,134202.1611,133935.1421,133649.2304,133180.6629,132794.829,132475.542,132264.9519
38220,63753.89894,63946.03092,64137.60412,64313.9135,64393.54847,64387.97989,64337.62894,64421.37696,64555.10377,64715.19881,64727.9537,64694.10246,64605.39351,64436.39514,64278.67191,64113.1565,64175.29459,64286.52215,64596.68033,64880.74591,65184.50649,65366.35528,65504.21414,65510.5286,65297.48302,65037.98084,64832.32534,64704.93786,64493.75295,64267.04612,64084.26045,63854.89333,63548.62713,63082.92149,62690.72476,62416.14976,62297.10822,62309.61612,62266.15804,62291.37352,62330.63989,62379.7971,62343.67755,62447.691,62693.31565,63082.34517,63273.85499,63292.64553,63221.99405,63094.83197,62998.76504,62909.68723,62828.6116,62685.56085,62469.30385,62274.06724,62231.66789,62309.40132,62414.34596,62450.15538,62512.57909
24420,226951.7595,226098.4647,225493.6398,224886.813,223664.9869,221935.8511,219814.3381,218403.0646,217127.9437,216126.9148,214644.9034,213409.4553,212181.2216,,219922.1086,224510.6966,224604.0448,223422.5921,221790.0091,220078.0347,218497.8823,216867.2971,215412.6986,213698.3161,211940.7974,209782.5222,207582.2522,205356.4112,203344.9897,201353.0449,199385.014,197426.7641,195666.6099,194000.7057,192627.8248,191319.6882,190138.8498,188691.9746,187336.0792,185951.0763,184897.293,183980.8344,183037.8737,181994.0363,180802.9606,179748.7018,178696.8789,177638.1772,176573.237,175148.2594,173482.9194,171599.6889,170270.6196,169379.1951,168773.1434,168179.3985,167728.3249,167339.5598,167136.3738,166957.9494,166921.8606
18980,128948.4031,129347.5863,129801.5481,130578.8116,131005.5086,131180.8441,131071.9127,131080.4689,131223.5942,131517.3225,131858.4763,132282.8203,132626.7981,132897.1702,133001.8452,133072.31,133144.8054,133207.4604,133186.334,133050.14,132922.6194,132846.9411,132809.3532,132791.4252,132687.9084,132539.7788,132308.9799,132140.4864,131910.1576,131523.8616,131018.0798,130343.8428,129710.3347,129052.9569,128521.4311,128014.0184,127640.0439,127275.8968,126987.8061,126654.2535,126502.8016,126297.7106,126155.3828,125832.8557,125529.4783,125189.8902,124809.4256,124472.1121,124077.3209,123665.1228,123224.8146,122832.7832,122630.2955,122471.9023,122338.9247,122291.7936,122313.2225,122391.1526,122369.8817,122329.7,122328.8904
31260,100898.0112,101344.1036,101867.7408,102405.0866,102860.5975,103165.8538,103293.895,103474.9086,103685.9405,104026.6554,104369.9905,104668.9425,104874.1174,104884.0939,104890.9858,104945.0402,105147.7181,105332.979,105395.3833,105456.749,105241.3584,104977.842,104633.8108,104519.1473,104386.308,104336.2393,104469.6833,104702.2704,104969.8979,105047.3462,105087.4981,105004.1653,104898.5523,104771.0523,104694.5262,104619.8031,104489.9025,104276.2297,104151.0642,104119.1059,104186.38,104148.5332,104123.4695,104041.86,104107.2314,104127.9107,104151.9682,104011.9114,103691.0973,103253.147,102895.3702,102813.4629,102905.8114,103050.1131,103200.6498,103285.145,103602.0689,103986.1264,104503.5874,104817.2883,105049.0611
49780,92500.90262,92758.32384,92991.31165,93425.25552,93882.3069,94326.83533,94596.65721,94870.34442,95230.30328,95386.33333,95342.4939,95280.90467,95229.87309,95155.69296,94910.07685,94513.58615,93981.32412,93491.2994,93337.37041,93144.20807,92940.47665,92567.31833,92408.28856,92114.64897,91784.61685,91493.00976,91318.60648,91176.56094,91002.2245,90681.89693,90312.45717,89918.9072,89565.90522,89232.6497,88870.41584,88718.76582,88736.16716,88891.49971,89015.57987,89055.1481,89073.32384,88969.957,88812.31262,88640.19713,88480.21796,88313.57672,88052.79934,87718.55766,87367.08859,87018.48009,86742.05889,86486.65172,86331.91329,86218.60632,86175.5153,86209.85817,86274.83612,86353.38087,86297.81703,86176.81378,86093.44816
"New Castle, PA",92117.90349,92332.69411,92686.57112,93092.82668,93349.16988,93428.28281,93150.76186,92945.20695,92793.82953,92810.23822,92892.42809,93007.86623,93164.9632,93202.77819,93212.96551,93141.32516,92993.55295,92700.65569,92213.06567,91663.56883,91144.2023,90768.89237,90475.88826,90181.93955,89902.6554,89688.76223,89523.34178,89401.20793,89181.65182,88809.43316,88153.19262,87429.12647,86757.1317,86228.11326,85786.95226,85381.34472,85212.06916,85145.59324,85217.47955,85274.2551,85298.50333,85300.22978,85115.69492,84892.04019,84611.59955,84403.56881,84196.58061,83916.6702,83637.68112,83362.43817,83192.85817,83079.71371,82987.51823,82893.23925,82723.36977,82541.0137,82342.17501,82117.42349,81883.63798,81612.57795,81392.62655
36020,310590.4795,313506.7758,315215.0785,316576.5899,318019.7938,319103.9385,320098.9115,321571.3694,322301.929,321943.2843,320598.8195,319514.0725,320083.209,321061.5342,322912.1911,323428.6726,323238.6961,319009.3858,313834.0294,308553.3477,305505.5338,302871.7671,299941.1352,296890.1791,294133.0416,291367.4752,288629.498,285741.8774,282762.166,280386.628,278328.7161,276731.796,274785.195,272692.2671,270439.3145,268577.6487,267454.0245,266669.8533,265929.2756,264996.7824,263994.1441,263534.2615,263002.415,262799.7154,261728.8374,260149.6152,257878.2273,255758.9375,254002.6761,252608.2284,250947.5416,249159.4273,247461.5064,246548.2196,246018.1267,245723.7712,245191.3749,244554.8202,243765.2894,243232.9308,243024.7674
36700,95153.76926,95636.91006,96003.70412,96131.76203,96087.27888,96124.42761,96139.4942,96253.07764,96426.06595,96632.75204,96814.7352,96657.85596,96489.77752,96450.55389,96425.4046,96248.49797,96009.13608,95818.13083,95630.45173,95330.56199,95067.39003,94973.46059,94982.24812,95111.99786,95283.38569,95473.29469,95446.75081,95199.26948,94664.57793,94085.30151,93405.0465,92768.84168,92158.78186,91675.51296,91281.96706,91069.7276,90986.0403,91041.67947,90986.62584,90885.5676,90682.78638,90478.10647,90230.4948,89962.37202,89703.58133,89540.64081,89356.11323,89143.91514,88766.6968,88403.62189,87945.5774,87513.33746,87135.74317,86854.46219,86603.40286,86313.96045,86093.5864,86070.50713,86120.29108,86154.45963,86115.91105
48020,174615.2865,174383.9714,174135.0384,174105.591,173988.7839,173690.4373,173321.6715,173191.3395,173228.0812,173613.025,173753.3941,173743.7786,173642.7231,173745.4655,173771.0094,173404.4868,172699.9929,172031.826,171379.3823,170795.3726,170241.9202,169707.4115,169328.1607,168936.8394,168776.0456,168669.1597,168550.6405,168195.2805,167552.588,166814.9171,166059.0455,165301.1566,164537.5318,163687.0376,162955.0238,162235.9636,161758.6717,161471.4575,161428.6849,161401.4063,161273.6843,161089.1799,160902.8985,160696.5785,160500.0211,160077.1339,159478.0431,158582.7156,157797.2459,157179.3078,156790.226,156410.4984,156043.011,155655.6587,155355.8037,155028.7549,154801.8359,154483.4306,154163.9474,153859.2541,153729.4704
32740,89055.30463,88959.47759,88793.36917,88703.23731,88823.09197,88861.23898,88764.74779,88770.71966,88824.65853,89018.47789,89069.49429,89201.4261,89384.98954,88953.05738,88211.46537,87160.28344,86608.5992,86279.2588,85940.52787,85557.52828,85347.63643,85392.31189,85509.87989,85499.02263,85367.78491,85207.59349,84971.57968,84735.63345,84685.18185,84402.56868,84071.00465,83492.0953,83107.70967,82770.51812,82523.82847,82276.79589,82063.49576,82171.94967,82457.58291,82931.65171,83159.01927,83401.22423,83486.21346,83498.13965,83548.35716,83606.69741,83688.59487,83619.08795,83512.07131,83402.83597,83249.87517,83150.54888,83059.79438,83068.25637,82936.13585,82745.4579,82598.64064,82619.3692,82615.19148,82517.63574,82353.72987
21300,80733.48325,80889.44515,81035.00994,81484.08761,82023.99305,82579.65268,82870.0177,83108.59572,83113.49788,82907.47697,82394.18703,81960.17244,81634.08012,81477.53101,81411.31532,81553.7602,81937.09284,82053.84575,82165.02593,82058.79468,82446.63734,82811.80343,83065.08627,83056.75529,82900.12669,82889.04513,82896.98163,82962.99122,83112.61513,83472.40001,83769.30899,84204.8407,84591.62131,85103.49066,85548.95002,86052.057,86279.65233,86302.72165,86155.86012,86250.74452,86293.57723,86510.42674,86736.2623,86869.53214,86777.78485,86568.79389,86415.58115,86215.33928,86134.87978,86147.01363,86650.52775,87085.5332,87546.96236,87559.03779,87579.17092,87836.89887,88355.46977,89085.49166,89515.39879,89764.95998,89876.11133
